ID_powiatu,year,p3350-stopień-wykorzystania-miejsc-noclegowych
061813608000,2019,22.2
061813608000,2020,17.5
061813611000,2010,26.6
061813611000,2011,26.7
061813611000,2012,25.7
061813611000,2013,24.9
061813611000,2014,25.8
061813611000,2015,25.8
061813611000,2016,33.1
061813611000,2017,37.0
061813611000,2018,31.9
061813611000,2019,28.9
061813611000,2020,19.1
061813612000,2010,28.9
061813612000,2011,0.0
061813612000,2012,37.3
061813612000,2013,29.9
061813612000,2014,35.6
061813612000,2015,28.2
061813612000,2016,33.1
061813612000,2017,31.6
061813612000,2018,32.4
061813612000,2019,29.3
061813612000,2020,23.9
061813618000,2010,33.2
061813618000,2011,34.2
061813618000,2012,36.1
061813618000,2013,33.7
061813618000,2014,39.1
061813618000,2015,38.4
061813618000,2016,27.1
061813618000,2017,32.5
061813618000,2018,31.0
061813618000,2019,36.8
061813618000,2020,24.8
061813620000,2010,28.1
061813620000,2011,31.7
061813620000,2012,33.6
061813620000,2013,27.2
061813620000,2014,23.4
061813620000,2015,21.8
061813620000,2016,21.0
061813620000,2017,25.7
061813620000,2018,29.6
061813620000,2019,29.3
061813620000,2020,21.0
061813664000,2010,35.8
061813664000,2011,30.4
061813664000,2012,28.0
061813664000,2013,22.5
061813664000,2014,20.0
061813664000,2015,17.8
061813664000,2016,21.7
061813664000,2017,22.2
061813664000,2018,17.8
061813664000,2019,13.5
061813664000,2020,13.6
062013702000,2010,19.4
062013702000,2011,18.9
062013702000,2012,23.0
062013702000,2013,24.2
062013702000,2014,20.5
062013702000,2015,23.0
062013702000,2016,21.4
062013702000,2017,22.3
062013702000,2018,21.4
062013702000,2019,23.0
062013702000,2020,17.1
062013711000,2010,28.7
062013711000,2011,25.4
062013711000,2012,21.5
062013711000,2013,21.2
062013711000,2014,23.3
062013711000,2015,21.7
062013711000,2016,22.1
062013711000,2017,23.0
062013711000,2018,25.7
062013711000,2019,28.6
062013711000,2020,21.6
062013761000,2010,38.0
062013761000,2011,37.0
062013761000,2012,39.9
062013761000,2013,41.1
062013761000,2014,39.7
062013761000,2015,40.1
062013761000,2016,37.9
062013761000,2017,38.8
062013761000,2018,37.4
062013761000,2019,38.8
062013761000,2020,21.9
062013803000,2010,36.9
062013803000,2011,45.5
062013803000,2012,29.4
062013803000,2013,21.9
062013803000,2014,23.5
062013803000,2015,27.3
062013803000,2016,30.0
062013803000,2017,32.1
062013803000,2018,31.5
062013803000,2019,45.8
062013803000,2020,26.6
062013805000,2010,22.2
062013805000,2011,22.8
062013805000,2012,21.9
062013805000,2013,24.1
062013805000,2014,26.1
062013805000,2015,28.3
062013805000,2016,29.1
062013805000,2017,27.2
062013805000,2018,25.6
062013805000,2019,27.3
062013805000,2020,25.1
062013806000,2010,0.0
062013806000,2011,0.0
062013806000,2012,14.6
062013806000,2013,15.2
062013806000,2014,18.9
062013806000,2015,21.2
062013806000,2016,0.0
062013806000,2017,9.9
062013806000,2018,16.9
062013806000,2019,0.0
062013806000,2020,0.0
062013807000,2010,22.2
062013807000,2011,29.8
062013807000,2012,23.6
062013807000,2013,26.3
062013807000,2014,23.0
062013807000,2015,19.6
062013807000,2016,19.9
062013807000,2017,21.5
062013807000,2018,18.9
062013807000,2019,17.8
062013807000,2020,15.7
062013810000,2010,28.5
062013810000,2011,23.2
062013810000,2012,19.3
062013810000,2013,18.6
062013810000,2014,19.7
062013810000,2015,23.5
062013810000,2016,19.5
062013810000,2017,35.5
062013810000,2018,28.4
062013810000,2019,31.1
062013810000,2020,26.3
062013813000,2010,10.2
062013813000,2011,0.0
062013813000,2012,12.5
062013813000,2013,12.1
062013813000,2014,9.2
062013813000,2015,8.3
062013813000,2016,17.9
062013813000,2017,15.3
062013813000,2018,12.7
062013813000,2019,11.9
062013813000,2020,7.3
062013814000,2010,0.0
062013814000,2011,21.1
062013814000,2012,5.3
062013814000,2013,4.9
062013814000,2014,3.3
062013814000,2015,12.8
062013814000,2016,0.0
062013814000,2017,22.9
062013814000,2018,28.9
062013814000,2019,10.4
062013814000,2020,9.2
062013862000,2010,26.2
062013862000,2011,25.6
062013862000,2012,27.8
062013862000,2013,29.9
062013862000,2014,29.0
062013862000,2015,21.5
062013862000,2016,21.7
062013862000,2017,24.4
062013862000,2018,28.5
062013862000,2019,28.0
062013862000,2020,24.9
062013901000,2010,38.6
062013901000,2011,37.3
062013901000,2012,37.7
062013901000,2013,34.7
062013901000,2014,36.2
062013901000,2015,39.4
062013901000,2016,42.2
062013901000,2017,39.8
062013901000,2018,39.1
062013901000,2019,38.4
062013901000,2020,26.8
062013904000,2010,25.4
062013904000,2011,23.3
062013904000,2012,31.0
062013904000,2013,23.4
062013904000,2014,29.5
062013904000,2015,29.7
062013904000,2016,29.8
062013904000,2017,33.5
062013904000,2018,29.4
062013904000,2019,33.0
062013904000,2020,33.6
062013908000,2010,14.5
062013908000,2011,11.7
062013908000,2012,17.5
062013908000,2013,20.5
062013908000,2014,19.6
062013908000,2015,20.8
062013908000,2016,22.9
062013908000,2017,16.6
062013908000,2018,18.0
062013908000,2019,22.4
062013908000,2020,18.6
062013909000,2010,26.1
062013909000,2011,23.9
062013909000,2012,20.1
062013909000,2013,22.2
062013909000,2014,25.2
062013909000,2015,21.0
062013909000,2016,19.7
062013909000,2017,21.6
062013909000,2018,17.7
062013909000,2019,16.6
062013909000,2020,15.7
062013912000,2010,18.1
062013912000,2011,20.9
062013912000,2012,21.4
062013912000,2013,19.7
062013912000,2014,19.3
062013912000,2015,22.4
062013912000,2016,21.9
062013912000,2017,24.2
062013912000,2018,22.3
062013912000,2019,24.9
062013912000,2020,21.0
062013963000,2010,29.6
062013963000,2011,32.9
062013963000,2012,32.0
062013963000,2013,31.6
062013963000,2014,31.8
062013963000,2015,36.5
062013963000,2016,31.4
062013963000,2017,32.7
062013963000,2018,33.3
062013963000,2019,35.9
062013963000,2020,23.7
071412865000,2010,47.1
071412865000,2011,47.9
071412865000,2012,47.6
071412865000,2013,51.1
071412865000,2014,52.0
071412865000,2015,54.6
071412865000,2016,54.1
071412865000,2017,56.5
071412865000,2018,54.5
071412865000,2019,52.9
071412865000,2020,22.4
071412908000,2010,27.3
071412908000,2011,26.2
071412908000,2012,24.8
071412908000,2013,27.6
071412908000,2014,28.6
071412908000,2015,30.1
071412908000,2016,31.6
071412908000,2017,32.5
071412908000,2018,32.3
071412908000,2019,32.7
071412908000,2020,16.8
071412912000,2010,24.0
071412912000,2011,20.3
071412912000,2012,21.6
071412912000,2013,21.7
071412912000,2014,23.7
071412912000,2015,30.2
071412912000,2016,34.1
071412912000,2017,35.7
071412912000,2018,37.0
071412912000,2019,34.5
071412912000,2020,23.6
071412917000,2010,42.0
071412917000,2011,39.9
071412917000,2012,35.5
071412917000,2013,31.8
071412917000,2014,31.9
071412917000,2015,34.7
071412917000,2016,35.9
071412917000,2017,34.0
071412917000,2018,33.9
071412917000,2019,35.2
071412917000,2020,21.6
071412934000,2010,25.7
071412934000,2011,27.5
071412934000,2012,27.1
071412934000,2013,25.5
071412934000,2014,29.5
071412934000,2015,33.9
071412934000,2016,32.8
071412934000,2017,33.0
071412934000,2018,30.6
071412934000,2019,29.8
071412934000,2020,21.2
071413005000,2010,24.6
071413005000,2011,26.1
071413005000,2012,22.4
071413005000,2013,21.3
071413005000,2014,22.0
071413005000,2015,23.2
071413005000,2016,36.8
071413005000,2017,38.8
071413005000,2018,38.8
071413005000,2019,38.7
071413005000,2020,18.7
071413014000,2010,22.4
071413014000,2011,22.5
071413014000,2012,19.5
071413014000,2013,16.1
071413014000,2014,15.5
071413014000,2015,19.2
071413014000,2016,18.4
071413014000,2017,19.8
071413014000,2018,20.5
071413014000,2019,27.7
071413014000,2020,14.3
071413018000,2010,27.7
071413018000,2011,28.8
071413018000,2012,28.1
071413018000,2013,27.0
071413018000,2014,28.4
071413018000,2015,29.5
071413018000,2016,34.2
071413018000,2017,35.6
071413018000,2018,40.8
071413018000,2019,41.0
071413018000,2020,24.9
071413021000,2010,32.6
071413021000,2011,34.3
071413021000,2012,31.9
071413021000,2013,32.3
071413021000,2014,34.4
071413021000,2015,38.3
071413021000,2016,42.5
071413021000,2017,41.3
071413021000,2018,36.5
071413021000,2019,32.6
071413021000,2020,18.1
071413032000,2010,31.3
071413032000,2011,27.0
071413032000,2012,25.3
071413032000,2013,26.1
071413032000,2014,25.9
071413032000,2015,29.3
071413032000,2016,35.3
071413032000,2017,35.5
071413032000,2018,36.0
071413032000,2019,37.9
071413032000,2020,21.4
071422502000,2010,18.5
071422502000,2011,18.3
071422502000,2012,20.5
071422502000,2013,16.5
071422502000,2014,21.8
071422502000,2015,19.2
071422502000,2016,33.2
071422502000,2017,31.7
071422502000,2018,32.3
071422502000,2019,30.2
071422502000,2020,22.3
071422513000,2010,26.2
071422513000,2011,27.3
071422513000,2012,22.4
071422513000,2013,22.9
071422513000,2014,23.5
071422513000,2015,27.6
071422513000,2016,29.9
071422513000,2017,46.2
071422513000,2018,42.5
071422513000,2019,42.0
071422513000,2020,22.5
071422520000,2010,25.5
071422520000,2011,18.4
071422520000,2012,20.4
071422520000,2013,23.0
071422520000,2014,27.1
071422520000,2015,26.2
071422520000,2016,26.7
071422520000,2017,28.2
071422520000,2018,30.9
071422520000,2019,33.5
071422520000,2020,25.4
071422524000,2010,26.3
071422524000,2011,23.0
071422524000,2012,28.7
071422524000,2013,28.7
071422524000,2014,23.3
071422524000,2015,28.8
071422524000,2016,30.6
071422524000,2017,0.0
071422524000,2018,0.0
071422524000,2019,0.0
071422524000,2020,0.0
071422537000,2010,0.0
071422537000,2011,0.0
071422537000,2012,0.0
071422537000,2013,15.7
071422537000,2014,10.5
071422537000,2015,0.0
071422537000,2016,0.0
071422537000,2017,0.0
071422537000,2018,0.0
071422537000,2019,0.0
071422537000,2020,0.0
071422611000,2010,10.6
071422611000,2011,11.4
071422611000,2012,12.4
071422611000,2013,10.5
071422611000,2014,9.6
071422611000,2015,9.8
071422611000,2016,10.2
071422611000,2017,12.5
071422611000,2018,26.5
071422611000,2019,25.7
071422611000,2020,16.8
071422615000,2010,0.0
071422615000,2011,0.0
071422615000,2012,21.9
071422615000,2013,22.4
071422615000,2014,23.2
071422615000,2015,18.7
071422615000,2016,20.5
071422615000,2017,20.4
071422615000,2018,17.3
071422615000,2019,19.2
071422615000,2020,10.5
071422616000,2010,28.1
071422616000,2011,25.1
071422616000,2012,22.9
071422616000,2013,25.2
071422616000,2014,23.4
071422616000,2015,29.3
071422616000,2016,25.0
071422616000,2017,24.7
071422616000,2018,23.6
071422616000,2019,16.3
071422616000,2020,9.3
071422622000,2010,0.0
071422622000,2011,0.0
071422622000,2012,32.7
071422622000,2013,34.1
071422622000,2014,34.1
071422622000,2015,33.0
071422622000,2016,29.1
071422622000,2017,29.8
071422622000,2018,28.8
071422622000,2019,30.6
071422622000,2020,17.3
071422635000,2010,32.1
071422635000,2011,26.0
071422635000,2012,26.1
071422635000,2013,25.5
071422635000,2014,25.9
071422635000,2015,27.8
071422635000,2016,23.1
071422635000,2017,28.0
071422635000,2018,24.0
071422635000,2019,20.7
071422635000,2020,18.5
071422661000,2010,35.0
071422661000,2011,30.4
071422661000,2012,38.3
071422661000,2013,21.4
071422661000,2014,27.7
071422661000,2015,28.7
071422661000,2016,25.7
071422661000,2017,49.8
071422661000,2018,23.7
071422661000,2019,0.0
071422661000,2020,7.8
071422701000,2010,13.0
071422701000,2011,16.7
071422701000,2012,15.4
071422701000,2013,15.0
071422701000,2014,15.2
071422701000,2015,13.4
071422701000,2016,22.2
071422701000,2017,22.9
071422701000,2018,31.5
071422701000,2019,25.0
071422701000,2020,18.4
071422707000,2010,28.7
071422707000,2011,22.3
071422707000,2012,28.0
071422707000,2013,23.0
071422707000,2014,30.2
071422707000,2015,37.9
071422707000,2016,36.6
071422707000,2017,34.1
071422707000,2018,31.7
071422707000,2019,30.3
071422707000,2020,19.4
071422709000,2010,0.0
071422709000,2011,0.0
071422709000,2012,0.0
071422709000,2013,0.0
071422709000,2014,0.0
071422709000,2015,19.1
071422709000,2016,0.0
071422709000,2017,0.0
071422709000,2018,0.0
071422709000,2019,0.0
071422709000,2020,0.0
071422723000,2010,24.0
071422723000,2011,0.0
071422723000,2012,0.0
071422723000,2013,12.9
071422723000,2014,21.3
071422723000,2015,23.5
071422723000,2016,25.9
071422723000,2017,25.4
071422723000,2018,37.3
071422723000,2019,43.9
071422723000,2020,29.7
071422725000,2010,13.4
071422725000,2011,12.3
071422725000,2012,13.0
071422725000,2013,12.9
071422725000,2014,11.4
071422725000,2015,11.8
071422725000,2016,14.4
071422725000,2017,16.0
071422725000,2018,22.9
071422725000,2019,19.8
071422725000,2020,17.6
071422730000,2010,27.8
071422730000,2011,33.2
071422730000,2012,34.3
071422730000,2013,34.9
071422730000,2014,31.5
071422730000,2015,34.5
071422730000,2016,37.7
071422730000,2017,44.3
071422730000,2018,41.7
071422730000,2019,39.5
071422730000,2020,30.0
071422736000,2010,0.0
071422736000,2011,0.0
071422736000,2012,0.0
071422736000,2013,0.0
071422736000,2014,25.8
071422736000,2015,0.0
071422736000,2016,19.5
071422736000,2017,0.0
071422736000,2018,0.0
071422736000,2019,0.0
071422736000,2020,0.0
071422763000,2010,31.2
071422763000,2011,31.4
071422763000,2012,25.8
071422763000,2013,27.9
071422763000,2014,24.6
071422763000,2015,29.0
071422763000,2016,36.8
071422763000,2017,37.7
071422763000,2018,39.7
071422763000,2019,36.8
071422763000,2020,26.5
071427004000,2010,22.9
071427004000,2011,24.9
071427004000,2012,0.0
071427004000,2013,0.0
071427004000,2014,0.0
071427004000,2015,0.0
071427004000,2016,0.0
071427004000,2017,0.0
071427004000,2018,20.8
071427004000,2019,25.8
071427004000,2020,17.3
071427019000,2010,21.9
071427019000,2011,22.4
071427019000,2012,20.3
071427019000,2013,18.9
071427019000,2014,19.1
071427019000,2015,17.9
071427019000,2016,18.9
071427019000,2017,20.8
071427019000,2018,21.9
071427019000,2019,21.9
071427019000,2020,13.3
071427027000,2010,10.3
071427027000,2011,11.2
071427027000,2012,13.9
071427027000,2013,9.5
071427027000,2014,14.7
071427027000,2015,14.1
071427027000,2016,8.5
071427027000,2017,25.3
071427027000,2018,39.3
071427027000,2019,34.3
071427027000,2020,18.1
071427062000,2010,26.7
071427062000,2011,23.2
071427062000,2012,21.7
071427062000,2013,23.9
071427062000,2014,26.9
071427062000,2015,26.4
071427062000,2016,29.5
071427062000,2017,29.6
071427062000,2018,30.7
071427062000,2019,28.5
071427062000,2020,22.1
071427103000,2010,26.7
071427103000,2011,27.6
071427103000,2012,29.9
071427103000,2013,27.8
071427103000,2014,29.7
071427103000,2015,27.1
071427103000,2016,28.7
071427103000,2017,31.7
071427103000,2018,32.3
071427103000,2019,31.9
071427103000,2020,18.8
071427110000,2010,24.2
071427110000,2011,20.3
071427110000,2012,19.7
071427110000,2013,14.3
071427110000,2014,13.0
071427110000,2015,16.2
071427110000,2016,17.9
071427110000,2017,16.2
071427110000,2018,17.7
071427110000,2019,15.9
071427110000,2020,6.8
071427126000,2010,24.3
071427126000,2011,24.3
071427126000,2012,21.6
071427126000,2013,18.0
071427126000,2014,15.6
071427126000,2015,17.1
071427126000,2016,17.1
071427126000,2017,17.8
071427126000,2018,19.3
071427126000,2019,19.2
071427126000,2020,10.7
071427129000,2010,0.0
071427129000,2011,15.1
071427129000,2012,16.1
071427129000,2013,10.1
071427129000,2014,9.5
071427129000,2015,12.3
071427129000,2016,8.3
071427129000,2017,18.3
071427129000,2018,11.5
071427129000,2019,14.8
071427129000,2020,9.4
071427133000,2010,20.5
071427133000,2011,19.7
071427133000,2012,20.8
071427133000,2013,17.8
071427133000,2014,13.5
071427133000,2015,36.4
071427133000,2016,40.6
071427133000,2017,38.5
071427133000,2018,37.8
071427133000,2019,43.5
071427133000,2020,20.4
071427164000,2010,20.3
071427164000,2011,20.8
071427164000,2012,16.9
071427164000,2013,16.2
071427164000,2014,17.1
071427164000,2015,18.1
071427164000,2016,26.8
071427164000,2017,28.5
071427164000,2018,26.4
071427164000,2019,34.1
071427164000,2020,22.7
071427306000,2010,33.3
071427306000,2011,37.8
071427306000,2012,36.3
071427306000,2013,33.7
071427306000,2014,31.7
071427306000,2015,37.2
071427306000,2016,31.1
071427306000,2017,32.7
071427306000,2018,25.6
071427306000,2019,27.6
071427306000,2020,19.1
071427328000,2010,0.0
071427328000,2011,23.3
071427328000,2012,23.3
071427328000,2013,19.0
071427328000,2014,21.9
071427328000,2015,19.9
071427328000,2016,32.7
071427328000,2017,35.4
071427328000,2018,33.9
071427328000,2019,35.5
071427328000,2020,17.1
071427338000,2010,33.1
071427338000,2011,34.1
071427338000,2012,32.6
071427338000,2013,27.0
071427338000,2014,25.2
071427338000,2015,25.9
071427338000,2016,28.6
071427338000,2017,31.7
071427338000,2018,33.2
071427338000,2019,35.8
071427338000,2020,24.8
