ID_powiatu,year,p2420-samochody-osobowe-na-1000-ludności
011212001000,2009,393.6
011212001000,2010,407.5
011212001000,2011,425.2
011212001000,2012,437.6
011212001000,2013,449.6
011212001000,2014,463.7
011212001000,2015,479.9
011212001000,2016,503.6
011212001000,2017,521.9
011212001000,2018,542.4
011212001000,2019,564.4
011212001000,2020,583.5
011212006000,2009,503.3
011212006000,2010,514.3
011212006000,2011,538.3
011212006000,2012,550.3
011212006000,2013,564.4
011212006000,2014,576.3
011212006000,2015,592.4
011212006000,2016,610.8
011212006000,2017,629.0
011212006000,2018,645.7
011212006000,2019,667.4
011212006000,2020,682.9
011212008000,2009,440.5
011212008000,2010,458.7
011212008000,2011,487.6
011212008000,2012,505.4
011212008000,2013,523.3
011212008000,2014,539.0
011212008000,2015,557.6
011212008000,2016,580.7
011212008000,2017,602.9
011212008000,2018,628.2
011212008000,2019,657.6
011212008000,2020,683.9
011212009000,2009,449.7
011212009000,2010,465.7
011212009000,2011,489.1
011212009000,2012,501.8
011212009000,2013,514.4
011212009000,2014,528.6
011212009000,2015,547.8
011212009000,2016,568.1
011212009000,2017,587.0
011212009000,2018,606.8
011212009000,2019,629.1
011212009000,2020,647.0
011212014000,2009,489.2
011212014000,2010,510.0
011212014000,2011,540.5
011212014000,2012,558.4
011212014000,2013,576.9
011212014000,2014,592.7
011212014000,2015,612.6
011212014000,2016,637.0
011212014000,2017,658.9
011212014000,2018,684.8
011212014000,2019,717.2
011212014000,2020,743.8
011212019000,2009,500.0
011212019000,2010,509.1
011212019000,2011,528.7
011212019000,2012,539.8
011212019000,2013,550.7
011212019000,2014,558.6
011212019000,2015,573.3
011212019000,2016,590.2
011212019000,2017,605.6
011212019000,2018,622.9
011212019000,2019,639.9
011212019000,2020,658.0
011212161000,2009,451.5
011212161000,2010,466.6
011212161000,2011,485.6
011212161000,2012,503.2
011212161000,2013,521.2
011212161000,2014,534.1
011212161000,2015,557.1
011212161000,2016,585.4
011212161000,2017,610.7
011212161000,2018,639.4
011212161000,2019,659.8
011212161000,2020,681.1
011212205000,2009,379.3
011212205000,2010,388.5
011212205000,2011,411.5
011212205000,2012,421.4
011212205000,2013,431.7
011212205000,2014,441.6
011212205000,2015,456.7
011212205000,2016,477.0
011212205000,2017,492.7
011212205000,2018,510.8
011212205000,2019,532.4
011212205000,2020,551.4
011212207000,2009,425.1
011212207000,2010,432.9
011212207000,2011,453.9
011212207000,2012,464.9
011212207000,2013,476.2
011212207000,2014,485.0
011212207000,2015,500.8
011212207000,2016,521.5
011212207000,2017,538.1
011212207000,2018,556.1
011212207000,2019,578.2
011212207000,2020,595.7
011212210000,2009,325.8
011212210000,2010,334.4
011212210000,2011,321.3
011212210000,2012,363.0
011212210000,2013,371.4
011212210000,2014,383.2
011212210000,2015,397.4
011212210000,2016,418.9
011212210000,2017,432.7
011212210000,2018,447.6
011212210000,2019,468.6
011212210000,2020,486.1
011212262000,2009,358.8
011212262000,2010,372.6
011212262000,2011,390.4
011212262000,2012,400.9
011212262000,2013,410.4
011212262000,2014,421.5
011212262000,2015,439.2
011212262000,2016,461.7
011212262000,2017,483.6
011212262000,2018,512.6
011212262000,2019,537.3
011212262000,2020,565.4
011212303000,2009,426.6
011212303000,2010,446.2
011212303000,2011,469.4
011212303000,2012,484.6
011212303000,2013,501.3
011212303000,2014,514.9
011212303000,2015,533.0
011212303000,2016,555.0
011212303000,2017,571.6
011212303000,2018,590.4
011212303000,2019,613.2
011212303000,2020,630.1
011212312000,2009,427.1
011212312000,2010,447.0
011212312000,2011,472.9
011212312000,2012,492.3
011212312000,2013,512.9
011212312000,2014,532.9
011212312000,2015,552.2
011212312000,2016,574.7
011212312000,2017,588.9
011212312000,2018,610.1
011212312000,2019,637.2
011212312000,2020,659.1
011212313000,2009,439.1
011212313000,2010,453.7
011212313000,2011,474.2
011212313000,2012,487.1
011212313000,2013,500.9
011212313000,2014,514.6
011212313000,2015,532.0
011212313000,2016,552.0
011212313000,2017,568.5
011212313000,2018,589.1
011212313000,2019,609.1
011212313000,2020,626.4
011212318000,2009,404.2
011212318000,2010,423.4
011212318000,2011,451.5
011212318000,2012,468.5
011212318000,2013,487.5
011212318000,2014,503.9
011212318000,2015,522.4
011212318000,2016,548.6
011212318000,2017,569.4
011212318000,2018,592.6
011212318000,2019,617.4
011212318000,2020,637.8
011212402000,2009,394.8
011212402000,2010,412.1
011212402000,2011,435.3
011212402000,2012,450.6
011212402000,2013,464.0
011212402000,2014,478.2
011212402000,2015,496.1
011212402000,2016,520.1
011212402000,2017,536.9
011212402000,2018,558.1
011212402000,2019,580.7
011212402000,2020,600.9
011212404000,2009,413.3
011212404000,2010,430.6
011212404000,2011,449.4
011212404000,2012,464.1
011212404000,2013,477.7
011212404000,2014,488.9
011212404000,2015,505.0
011212404000,2016,528.9
011212404000,2017,545.2
011212404000,2018,562.8
011212404000,2019,585.6
011212404000,2020,606.6
011212416000,2009,394.6
011212416000,2010,415.1
011212416000,2011,438.7
011212416000,2012,454.0
011212416000,2013,468.9
011212416000,2014,484.5
011212416000,2015,500.8
011212416000,2016,523.0
011212416000,2017,542.2
011212416000,2018,565.3
011212416000,2019,592.2
011212416000,2020,610.4
011212463000,2009,359.3
011212463000,2010,376.0
011212463000,2011,393.4
011212463000,2012,405.8
011212463000,2013,419.1
011212463000,2014,432.4
011212463000,2015,447.5
011212463000,2016,467.3
011212463000,2017,483.7
011212463000,2018,505.2
011212463000,2019,522.2
011212463000,2020,543.7
011216911000,2009,314.1
011216911000,2010,325.7
011216911000,2011,342.9
011216911000,2012,350.8
011216911000,2013,360.0
011216911000,2014,369.6
011216911000,2015,382.8
011216911000,2016,401.5
011216911000,2017,417.3
011216911000,2018,435.7
011216911000,2019,454.8
011216911000,2020,474.4
011216915000,2009,376.0
011216915000,2010,391.9
011216915000,2011,416.4
011216915000,2012,432.1
011216915000,2013,446.2
011216915000,2014,462.3
011216915000,2015,480.7
011216915000,2016,503.4
011216915000,2017,520.0
011216915000,2018,543.1
011216915000,2019,566.1
011216915000,2020,586.6
011216917000,2009,341.6
011216917000,2010,345.8
011216917000,2011,357.6
011216917000,2012,365.0
011216917000,2013,374.1
011216917000,2014,387.5
011216917000,2015,396.6
011216917000,2016,415.9
011216917000,2017,462.6
011216917000,2018,479.4
011216917000,2019,501.4
011216917000,2020,517.2
012414402000,2009,457.8
012414402000,2010,478.6
012414402000,2011,503.9
012414402000,2012,515.1
012414402000,2013,528.7
012414402000,2014,540.6
012414402000,2015,556.5
012414402000,2016,577.1
012414402000,2017,591.0
012414402000,2018,607.5
012414402000,2019,625.9
012414402000,2020,639.8
012414403000,2009,461.1
012414403000,2010,475.1
012414403000,2011,498.1
012414403000,2012,509.4
012414403000,2013,521.2
012414403000,2014,532.9
012414403000,2015,547.6
012414403000,2016,568.9
012414403000,2017,583.5
012414403000,2018,603.7
012414403000,2019,625.8
012414403000,2020,644.7
012414417000,2009,387.9
012414417000,2010,402.7
012414417000,2011,428.9
012414417000,2012,441.0
012414417000,2013,454.6
012414417000,2014,466.0
012414417000,2015,480.7
012414417000,2016,502.0
012414417000,2017,521.8
012414417000,2018,537.1
012414417000,2019,561.3
012414417000,2020,579.5
012414461000,2009,438.4
012414461000,2010,454.9
012414461000,2011,477.4
012414461000,2012,490.5
012414461000,2013,509.6
012414461000,2014,526.5
012414461000,2015,555.1
012414461000,2016,589.7
012414461000,2017,619.3
012414461000,2018,650.9
012414461000,2019,681.3
012414461000,2020,705.3
012414507000,2009,478.1
012414507000,2010,492.8
012414507000,2011,514.9
012414507000,2012,525.6
012414507000,2013,538.4
012414507000,2014,553.3
012414507000,2015,567.1
012414507000,2016,584.9
012414507000,2017,597.2
012414507000,2018,613.1
012414507000,2019,633.4
012414507000,2020,651.6
012414513000,2009,382.4
012414513000,2010,401.7
012414513000,2011,425.1
012414513000,2012,437.2
012414513000,2013,453.3
012414513000,2014,467.2
012414513000,2015,485.1
012414513000,2016,506.4
012414513000,2017,526.7
012414513000,2018,547.3
012414513000,2019,567.1
012414513000,2020,581.8
012414562000,2009,340.2
012414562000,2010,367.3
012414562000,2011,383.3
012414562000,2012,394.9
012414562000,2013,408.0
012414562000,2014,417.9
012414562000,2015,430.8
012414562000,2016,445.8
012414562000,2017,460.7
012414562000,2018,476.5
012414562000,2019,493.8
012414562000,2020,510.5
012414571000,2009,375.1
012414571000,2010,396.5
012414571000,2011,416.9
012414571000,2012,428.4
012414571000,2013,441.0
012414571000,2014,454.2
012414571000,2015,465.4
012414571000,2016,479.4
012414571000,2017,491.5
012414571000,2018,503.9
012414571000,2019,522.3
012414571000,2020,538.0
012414604000,2009,475.1
012414604000,2010,492.6
012414604000,2011,518.7
012414604000,2012,536.3
012414604000,2013,550.8
012414604000,2014,564.2
012414604000,2015,582.8
012414604000,2016,606.2
012414604000,2017,626.9
012414604000,2018,647.5
012414604000,2019,673.7
012414604000,2020,691.0
012414606000,2009,540.9
012414606000,2010,564.6
012414606000,2011,594.3
012414606000,2012,610.3
012414606000,2013,627.2
012414606000,2014,644.1
012414606000,2015,661.2
012414606000,2016,681.6
012414606000,2017,698.4
012414606000,2018,716.2
012414606000,2019,743.2
012414606000,2020,764.0
012414609000,2009,551.0
012414609000,2010,569.9
012414609000,2011,601.3
012414609000,2012,619.3
012414609000,2013,636.4
012414609000,2014,641.1
012414609000,2015,658.6
012414609000,2016,677.4
012414609000,2017,696.9
012414609000,2018,717.5
012414609000,2019,744.5
012414609000,2020,769.2
012414664000,2009,403.6
012414664000,2010,419.9
012414664000,2011,442.3
012414664000,2012,452.7
012414664000,2013,466.6
012414664000,2014,478.9
012414664000,2015,496.3
012414664000,2016,519.3
012414664000,2017,540.0
012414664000,2018,563.5
012414664000,2019,586.9
012414664000,2020,613.0
012414705000,2009,425.3
012414705000,2010,445.2
012414705000,2011,471.1
012414705000,2012,491.2
012414705000,2013,509.6
012414705000,2014,527.7
012414705000,2015,540.3
012414705000,2016,559.2
012414705000,2017,574.2
012414705000,2018,593.1
012414705000,2019,611.3
012414705000,2020,625.0
012414766000,2009,448.3
012414766000,2010,487.2
012414766000,2011,515.5
012414766000,2012,535.5
012414766000,2013,562.2
012414766000,2014,584.6
012414766000,2015,604.4
012414766000,2016,631.9
012414766000,2017,604.0
012414766000,2018,667.7
012414766000,2019,691.6
012414766000,2020,715.2
012414778000,2009,350.1
012414778000,2010,378.5
012414778000,2011,400.2
012414778000,2012,413.1
012414778000,2013,426.5
012414778000,2014,437.3
012414778000,2015,449.4
012414778000,2016,464.2
012414778000,2017,481.5
012414778000,2018,497.2
012414778000,2019,516.0
012414778000,2020,532.8
012414863000,2009,321.1
012414863000,2010,339.9
012414863000,2011,360.4
012414863000,2012,373.8
012414863000,2013,388.7
012414863000,2014,399.2
012414863000,2015,412.0
012414863000,2016,427.6
012414863000,2017,437.1
012414863000,2018,449.2
012414863000,2019,464.7
012414863000,2020,479.6
012414869000,2009,482.3
012414869000,2010,491.1
012414869000,2011,516.3
012414869000,2012,539.7
012414869000,2013,571.1
012414869000,2014,599.3
012414869000,2015,631.6
012414869000,2016,668.0
012414869000,2017,704.2
012414869000,2018,734.6
012414869000,2019,761.7
012414869000,2020,778.1
012414870000,2009,386.3
012414870000,2010,412.2
012414870000,2011,445.0
012414870000,2012,466.4
012414870000,2013,486.9
012414870000,2014,499.1
012414870000,2015,510.9
012414870000,2016,530.3
012414870000,2017,549.2
012414870000,2018,574.6
012414870000,2019,593.8
012414870000,2020,601.0
012414872000,2009,363.6
012414872000,2010,383.6
012414872000,2011,402.5
012414872000,2012,417.6
012414872000,2013,432.8
012414872000,2014,444.3
012414872000,2015,457.5
012414872000,2016,473.6
012414872000,2017,487.3
012414872000,2018,503.9
012414872000,2019,521.0
012414872000,2020,532.9
012414874000,2009,365.2
012414874000,2010,385.1
012414874000,2011,407.6
012414874000,2012,419.9
012414874000,2013,434.5
012414874000,2014,446.2
012414874000,2015,462.4
012414874000,2016,475.7
012414874000,2017,487.8
012414874000,2018,501.3
012414874000,2019,517.1
012414874000,2020,534.0
012414876000,2009,319.1
012414876000,2010,339.1
012414876000,2011,358.8
012414876000,2012,372.3
012414876000,2013,390.2
012414876000,2014,410.1
012414876000,2015,424.7
012414876000,2016,446.0
012414876000,2017,450.9
012414876000,2018,472.9
012414876000,2019,494.1
012414876000,2020,511.7
012414911000,2009,379.6
012414911000,2010,398.9
012414911000,2011,424.7
012414911000,2012,436.0
012414911000,2013,447.6
012414911000,2014,458.1
012414911000,2015,470.1
012414911000,2016,487.6
012414911000,2017,499.8
012414911000,2018,516.9
012414911000,2019,532.5
012414911000,2020,546.5
012414912000,2009,460.6
012414912000,2010,479.1
012414912000,2011,507.4
012414912000,2012,525.4
012414912000,2013,536.8
012414912000,2014,548.3
012414912000,2015,560.8
012414912000,2016,575.9
012414912000,2017,587.7
012414912000,2018,605.9
012414912000,2019,625.3
012414912000,2020,633.8
012414915000,2009,450.3
012414915000,2010,464.9
012414915000,2011,486.2
012414915000,2012,497.5
012414915000,2013,511.5
012414915000,2014,520.4
012414915000,2015,533.0
012414915000,2016,548.4
012414915000,2017,559.6
012414915000,2018,575.9
012414915000,2019,595.0
012414915000,2020,613.6
012414967000,2009,414.1
012414967000,2010,432.5
012414967000,2011,453.8
012414967000,2012,465.6
012414967000,2013,477.4
012414967000,2014,486.1
012414967000,2015,496.1
012414967000,2016,511.5
012414967000,2017,524.6
012414967000,2018,542.7
012414967000,2019,561.5
012414967000,2020,576.5
012414973000,2009,422.5
012414973000,2010,445.2
012414973000,2011,466.6
012414973000,2012,473.5
012414973000,2013,488.1
012414973000,2014,501.4
012414973000,2015,519.4
012414973000,2016,539.0
012414973000,2017,555.1
012414973000,2018,575.0
012414973000,2019,599.3
012414973000,2020,616.4
012414979000,2009,448.3
012414979000,2010,463.7
012414979000,2011,483.1
012414979000,2012,493.9
012414979000,2013,504.2
012414979000,2014,511.6
012414979000,2015,523.6
012414979000,2016,540.0
012414979000,2017,549.6
012414979000,2018,565.6
012414979000,2019,581.0
012414979000,2020,591.5
012415001000,2009,436.7
012415001000,2010,455.9
012415001000,2011,477.4
012415001000,2012,493.5
012415001000,2013,509.7
012415001000,2014,521.5
012415001000,2015,537.3
012415001000,2016,556.6
012415001000,2017,572.1
012415001000,2018,590.3
012415001000,2019,612.4
012415001000,2020,631.3
012415016000,2009,362.3
012415016000,2010,382.7
012415016000,2011,403.9
012415016000,2012,420.0
012415016000,2013,433.6
012415016000,2014,448.6
012415016000,2015,465.2
012415016000,2016,487.3
012415016000,2017,546.4
012415016000,2018,564.7
012415016000,2019,588.2
012415016000,2020,610.9
012415065000,2009,425.5
012415065000,2010,451.1
012415065000,2011,474.7
012415065000,2012,492.2
012415065000,2013,509.8
012415065000,2014,524.0
012415065000,2015,537.9
012415065000,2016,557.4
012415065000,2017,575.7
012415065000,2018,598.1
012415065000,2019,616.6
012415065000,2020,638.2
012415068000,2009,395.0
012415068000,2010,420.0
012415068000,2011,440.7
012415068000,2012,454.1
012415068000,2013,470.3
012415068000,2014,480.9
012415068000,2015,496.2
012415068000,2016,513.9
012415068000,2017,531.4
012415068000,2018,547.6
012415068000,2019,564.6
012415068000,2020,581.7
012415075000,2009,412.6
012415075000,2010,434.7
012415075000,2011,452.7
012415075000,2012,467.6
012415075000,2013,483.1
012415075000,2014,495.1
012415075000,2015,509.5
012415075000,2016,525.9
012415075000,2017,537.8
012415075000,2018,551.5
012415075000,2019,569.4
012415075000,2020,586.5
012415108000,2009,441.3
012415108000,2010,460.0
012415108000,2011,485.9
012415108000,2012,501.9
012415108000,2013,516.6
012415108000,2014,529.8
012415108000,2015,545.1
012415108000,2016,563.7
012415108000,2017,579.1
012415108000,2018,596.0
012415108000,2019,612.5
012415108000,2020,627.6
012415110000,2009,467.5
012415110000,2010,482.4
012415110000,2011,505.9
012415110000,2012,520.1
012415110000,2013,533.3
012415110000,2014,545.3
012415110000,2015,558.8
012415110000,2016,573.8
012415110000,2017,590.8
012415110000,2018,606.8
012415110000,2019,625.1
012415110000,2020,633.2
012415114000,2009,435.6
012415114000,2010,451.5
012415114000,2011,474.6
012415114000,2012,490.1
012415114000,2013,503.2
012415114000,2014,516.1
012415114000,2015,531.5
012415114000,2016,550.5
012415114000,2017,564.7
012415114000,2018,584.2
012415114000,2019,605.1
012415114000,2020,618.3
012415177000,2009,410.9
012415177000,2010,432.0
012415177000,2011,452.6
012415177000,2012,463.5
012415177000,2013,475.2
012415177000,2014,484.2
012415177000,2015,497.9
012415177000,2016,524.6
012415177000,2017,553.5
012415177000,2018,602.8
012415177000,2019,641.2
012415177000,2020,671.4
020811301000,2009,466.0
020811301000,2010,483.6
020811301000,2011,514.1
020811301000,2012,533.1
020811301000,2013,553.5
020811301000,2014,574.4
020811301000,2015,597.9
020811301000,2016,629.4
020811301000,2017,655.7
020811301000,2018,686.6
020811301000,2019,715.9
020811301000,2020,739.3
020811303000,2009,475.7
020811303000,2010,487.6
020811303000,2011,514.3
020811303000,2012,530.4
020811303000,2013,548.6
020811303000,2014,566.5
020811303000,2015,584.7
020811303000,2016,610.7
020811303000,2017,631.9
020811303000,2018,652.9
020811303000,2019,685.5
020811303000,2020,708.9
020811305000,2009,435.6
020811305000,2010,443.7
020811305000,2011,467.6
020811305000,2012,488.5
020811305000,2013,506.4
020811305000,2014,524.0
020811305000,2015,547.6
020811305000,2016,589.3
020811305000,2017,605.6
020811305000,2018,634.2
020811305000,2019,670.0
020811305000,2020,689.9
020811306000,2009,515.2
020811306000,2010,524.6
020811306000,2011,554.8
020811306000,2012,576.2
020811306000,2013,598.2
020811306000,2014,616.2
020811306000,2015,638.4
020811306000,2016,673.1
020811306000,2017,689.9
020811306000,2018,722.7
020811306000,2019,755.7
020811306000,2020,785.6
020811307000,2009,457.5
020811307000,2010,478.3
020811307000,2011,511.6
020811307000,2012,533.8
020811307000,2013,558.7
020811307000,2014,579.5
020811307000,2015,598.4
020811307000,2016,630.4
020811307000,2017,661.7
020811307000,2018,695.6
020811307000,2019,730.6
020811307000,2020,754.3
020811361000,2009,397.4
020811361000,2010,419.2
020811361000,2011,441.9
020811361000,2012,455.7
020811361000,2013,478.7
020811361000,2014,500.9
020811361000,2015,515.4
020811361000,2016,539.4
020811361000,2017,558.1
020811361000,2018,588.8
020811361000,2019,618.3
020811361000,2020,651.3
020811402000,2009,481.2
020811402000,2010,494.4
020811402000,2011,529.0
020811402000,2012,552.5
020811402000,2013,574.2
020811402000,2014,596.2
020811402000,2015,618.2
020811402000,2016,656.3
020811402000,2017,682.4
020811402000,2018,712.7
020811402000,2019,748.5
020811402000,2020,776.0
020811404000,2009,390.7
020811404000,2010,402.8
020811404000,2011,426.5
020811404000,2012,444.9
020811404000,2013,465.3
020811404000,2014,483.1
020811404000,2015,500.7
020811404000,2016,527.8
020811404000,2017,551.1
020811404000,2018,576.2
020811404000,2019,603.7
020811404000,2020,628.3
020811408000,2009,435.0
020811408000,2010,452.3
020811408000,2011,479.8
020811408000,2012,500.2
020811408000,2013,521.0
020811408000,2014,538.6
020811408000,2015,555.6
020811408000,2016,582.8
020811408000,2017,611.1
020811408000,2018,642.7
020811408000,2019,674.0
020811408000,2020,695.8
020811409000,2009,461.6
020811409000,2010,477.2
020811409000,2011,507.2
020811409000,2012,527.4
020811409000,2013,551.1
020811409000,2014,570.8
020811409000,2015,721.2
020811409000,2016,730.2
020811409000,2017,737.5
020811409000,2018,756.7
020811409000,2019,780.9
020811409000,2020,796.7
020811410000,2009,433.0
020811410000,2010,448.5
020811410000,2011,484.5
020811410000,2012,507.8
020811410000,2013,532.4
020811410000,2014,553.4
020811410000,2015,577.4
020811410000,2016,610.3
020811410000,2017,635.5
020811410000,2018,664.2
020811410000,2019,696.6
020811410000,2020,725.7
020811411000,2009,477.0
020811411000,2010,493.5
020811411000,2011,527.9
020811411000,2012,554.8
020811411000,2013,579.5
020811411000,2014,598.5
020811411000,2015,619.1
020811411000,2016,649.4
020811411000,2017,671.7
020811411000,2018,700.5
020811411000,2019,733.4
020811411000,2020,764.4
020811412000,2009,438.7
020811412000,2010,456.9
020811412000,2011,480.7
020811412000,2012,499.3
020811412000,2013,514.2
020811412000,2014,531.2
020811412000,2015,549.2
020811412000,2016,577.9
020811412000,2017,595.4
020811412000,2018,616.0
020811412000,2019,643.5
020811412000,2020,665.8
020811462000,2009,430.2
020811462000,2010,437.3
020811462000,2011,458.1
020811462000,2012,473.5
020811462000,2013,492.1
020811462000,2014,506.7
020811462000,2015,470.0
020811462000,2016,504.5
020811462000,2017,537.7
020811462000,2018,572.6
020811462000,2019,602.6
020811462000,2020,625.4
023015706000,2009,529.4
023015706000,2010,543.7
023015706000,2011,556.9
023015706000,2012,570.0
023015706000,2013,587.1
023015706000,2014,598.4
023015706000,2015,617.8
023015706000,2016,641.0
023015706000,2017,659.4
023015706000,2018,683.5
023015706000,2019,707.7
023015706000,2020,728.3
023015707000,2009,532.1
023015707000,2010,548.5
023015707000,2011,570.0
023015707000,2012,586.6
023015707000,2013,605.2
023015707000,2014,622.6
023015707000,2015,643.6
023015707000,2016,671.4
023015707000,2017,690.4
023015707000,2018,713.6
023015707000,2019,738.0
023015707000,2020,759.9
023015708000,2009,531.0
023015708000,2010,547.3
023015708000,2011,575.7
023015708000,2012,595.7
023015708000,2013,615.7
023015708000,2014,630.7
023015708000,2015,651.4
023015708000,2016,677.6
023015708000,2017,699.5
023015708000,2018,724.0
023015708000,2019,746.6
023015708000,2020,767.5
023015712000,2009,481.1
023015712000,2010,499.0
023015712000,2011,529.8
023015712000,2012,548.2
023015712000,2013,567.7
023015712000,2014,585.2
023015712000,2015,602.8
023015712000,2016,629.0
023015712000,2017,650.9
023015712000,2018,672.0
023015712000,2019,694.8
023015712000,2020,716.2
023015717000,2009,470.6
023015717000,2010,489.0
023015717000,2011,515.1
023015717000,2012,529.3
023015717000,2013,544.1
023015717000,2014,557.5
023015717000,2015,575.5
023015717000,2016,599.7
023015717000,2017,621.4
023015717000,2018,644.6
023015717000,2019,666.5
023015717000,2020,688.3
023015718000,2009,513.7
023015718000,2010,531.7
023015718000,2011,557.2
023015718000,2012,574.9
023015718000,2013,591.2
023015718000,2014,609.8
023015718000,2015,629.3
023015718000,2016,661.9
023015718000,2017,684.0
023015718000,2018,713.4
023015718000,2019,736.6
023015718000,2020,762.3
023015720000,2009,573.8
023015720000,2010,589.2
023015720000,2011,616.4
023015720000,2012,635.9
023015720000,2013,656.5
023015720000,2014,670.0
023015720000,2015,687.8
023015720000,2016,715.9
023015720000,2017,734.2
023015720000,2018,760.3
023015720000,2019,784.6
023015720000,2020,810.8
023015761000,2009,473.6
023015761000,2010,491.8
023015761000,2011,509.2
023015761000,2012,521.2
023015761000,2013,538.4
023015761000,2014,555.6
023015761000,2015,579.3
023015761000,2016,611.7
023015761000,2017,648.5
023015761000,2018,684.5
023015761000,2019,720.2
023015761000,2020,752.9
023015803000,2009,457.8
023015803000,2010,469.8
023015803000,2011,493.6
023015803000,2012,506.5
023015803000,2013,521.0
023015803000,2014,533.3
023015803000,2015,548.7
023015803000,2016,574.8
023015803000,2017,594.7
023015803000,2018,615.0
023015803000,2019,634.8
023015803000,2020,653.9
023015809000,2009,482.0
023015809000,2010,501.4
023015809000,2011,526.5
023015809000,2012,544.7
023015809000,2013,563.2
023015809000,2014,580.5
023015809000,2015,595.5
023015809000,2016,621.7
023015809000,2017,644.5
023015809000,2018,671.1
023015809000,2019,692.9
023015809000,2020,716.4
023015810000,2009,508.0
023015810000,2010,531.2
023015810000,2011,559.1
023015810000,2012,580.0
023015810000,2013,602.0
023015810000,2014,620.8
023015810000,2015,641.1
023015810000,2016,667.0
023015810000,2017,688.4
023015810000,2018,713.2
023015810000,2019,739.7
023015810000,2020,759.9
023015823000,2009,506.7
023015823000,2010,521.3
023015823000,2011,546.7
023015823000,2012,566.7
023015823000,2013,589.5
023015823000,2014,607.3
023015823000,2015,627.4
023015823000,2016,657.8
023015823000,2017,678.3
023015823000,2018,703.9
023015823000,2019,729.9
023015823000,2020,754.8
023015827000,2009,497.9
023015827000,2010,517.7
023015827000,2011,542.1
023015827000,2012,560.3
023015827000,2013,580.0
023015827000,2014,597.0
023015827000,2015,616.4
023015827000,2016,641.9
023015827000,2017,662.2
023015827000,2018,686.3
023015827000,2019,708.8
023015827000,2020,725.6
023015830000,2009,452.5
023015830000,2010,465.2
023015830000,2011,480.1
023015830000,2012,489.0
023015830000,2013,500.9
023015830000,2014,513.0
023015830000,2015,531.9
023015830000,2016,558.6
023015830000,2017,578.4
023015830000,2018,598.2
023015830000,2019,619.4
023015830000,2020,637.9
023015862000,2009,434.6
023015862000,2010,454.8
023015862000,2011,473.7
023015862000,2012,487.1
023015862000,2013,501.5
023015862000,2014,517.3
023015862000,2015,532.8
023015862000,2016,554.2
023015862000,2017,573.2
023015862000,2018,595.5
023015862000,2019,620.5
023015862000,2020,646.7
023015904000,2009,502.0
023015904000,2010,523.6
023015904000,2011,555.6
023015904000,2012,577.0
023015904000,2013,598.1
023015904000,2014,615.4
023015904000,2015,634.4
023015904000,2016,660.5
023015904000,2017,679.8
023015904000,2018,697.8
023015904000,2019,720.5
023015904000,2020,741.3
023015905000,2009,526.1
023015905000,2010,547.1
023015905000,2011,574.7
023015905000,2012,591.5
023015905000,2013,612.4
023015905000,2014,629.7
023015905000,2015,652.2
023015905000,2016,687.9
023015905000,2017,705.3
023015905000,2018,730.3
023015905000,2019,756.2
023015905000,2020,775.2
023015911000,2009,520.1
023015911000,2010,537.8
023015911000,2011,567.4
023015911000,2012,588.2
023015911000,2013,605.7
023015911000,2014,621.5
023015911000,2015,640.8
023015911000,2016,663.9
023015911000,2017,683.6
023015911000,2018,705.9
023015911000,2019,725.5
023015911000,2020,745.2
023015913000,2009,532.0
023015913000,2010,546.8
023015913000,2011,575.8
023015913000,2012,592.3
023015913000,2013,606.3
023015913000,2014,618.4
023015913000,2015,634.8
023015913000,2016,656.1
023015913000,2017,669.9
023015913000,2018,682.9
023015913000,2019,698.9
023015913000,2020,711.7
023015914000,2009,480.9
023015914000,2010,493.3
023015914000,2011,518.9
023015914000,2012,533.2
023015914000,2013,549.0
023015914000,2014,568.3
023015914000,2015,586.8
023015914000,2016,615.2
023015914000,2017,640.5
023015914000,2018,663.8
023015914000,2019,693.2
023015914000,2020,718.1
023015915000,2009,517.3
023015915000,2010,537.8
023015915000,2011,567.7
023015915000,2012,583.5
023015915000,2013,605.3
023015915000,2014,625.0
023015915000,2015,645.4
023015915000,2016,675.8
023015915000,2017,700.4
023015915000,2018,730.3
023015915000,2019,759.2
023015915000,2020,786.8
023015922000,2009,516.0
023015922000,2010,529.8
023015922000,2011,555.3
023015922000,2012,570.3
023015922000,2013,583.5
023015922000,2014,593.5
023015922000,2015,614.5
023015922000,2016,635.1
023015922000,2017,648.5
023015922000,2018,668.4
023015922000,2019,689.9
023015922000,2020,711.7
023015929000,2009,432.2
023015929000,2010,448.5
023015929000,2011,480.3
023015929000,2012,500.4
023015929000,2013,521.6
023015929000,2014,539.2
023015929000,2015,558.8
023015929000,2016,587.4
023015929000,2017,610.4
023015929000,2018,635.5
023015929000,2019,659.5
023015929000,2020,680.4
023015963000,2009,408.8
023015963000,2010,421.4
023015963000,2011,441.0
023015963000,2012,452.1
023015963000,2013,465.1
023015963000,2014,476.9
023015963000,2015,497.5
023015963000,2016,524.6
023015963000,2017,545.9
023015963000,2018,571.4
023015963000,2019,596.4
023015963000,2020,624.4
023016001000,2009,539.8
023016001000,2010,549.8
023016001000,2011,568.6
023016001000,2012,588.5
023016001000,2013,607.5
023016001000,2014,626.8
023016001000,2015,645.8
023016001000,2016,676.7
023016001000,2017,701.8
023016001000,2018,729.0
023016001000,2019,753.3
023016001000,2020,779.2
