ID_powiatu,year,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia
061813317000,2019,95.0
061813317000,2020,98.0
061813321000,2004,15.0
061813321000,2005,14.0
061813321000,2006,14.0
061813321000,2007,19.4
061813321000,2008,28.2
061813321000,2009,27.2
061813321000,2010,27.2
061813321000,2011,26.5
061813321000,2012,26.5
061813321000,2013,27.0
061813321000,2014,27.0
061813321000,2015,27.04
061813321000,2016,26.3
061813321000,2017,26.3
061813321000,2018,27.29
061813321000,2019,27.29
061813321000,2020,27.29
061813361000,2004,35.4
061813361000,2005,38.1
061813361000,2006,38.1
061813361000,2007,56.8
061813361000,2008,56.8
061813361000,2009,64.4
061813361000,2010,83.2
061813361000,2011,88.0
061813361000,2012,88.0
061813361000,2013,80.48
061813361000,2014,80.48
061813361000,2015,89.85
061813361000,2016,84.83
061813361000,2017,84.83
061813361000,2018,66.52
061813361000,2019,66.77
061813361000,2020,66.77
061813404000,2004,42.2
061813404000,2005,48.7
061813404000,2006,48.7
061813404000,2007,52.6
061813404000,2008,52.6
061813404000,2009,45.9
061813404000,2010,45.9
061813404000,2011,53.3
061813404000,2012,58.3
061813404000,2013,67.13
061813404000,2014,70.01
061813404000,2015,63.61
061813404000,2016,66.15
061813404000,2017,70.85
061813404000,2018,68.21
061813404000,2019,68.21
061813404000,2020,68.21
061813409000,2004,33.8
061813409000,2005,36.0
061813409000,2006,36.0
061813409000,2007,37.0
061813409000,2008,37.0
061813409000,2009,37.9
061813409000,2010,37.9
061813409000,2011,37.6
061813409000,2012,37.7
061813409000,2013,39.75
061813409000,2014,39.75
061813409000,2015,39.63
061813409000,2016,39.71
061813409000,2017,39.71
061813409000,2018,37.65
061813409000,2019,37.65
061813409000,2020,37.65
061813413000,2004,0.0
061813413000,2005,0.0
061813413000,2006,7.5
061813413000,2007,7.5
061813413000,2008,7.5
061813413000,2009,14.6
061813413000,2010,17.7
061813413000,2011,22.3
061813413000,2012,22.3
061813413000,2013,20.37
061813413000,2014,20.37
061813413000,2015,19.06
061813413000,2016,20.29
061813413000,2017,20.29
061813413000,2018,30.34
061813413000,2019,30.34
061813413000,2020,32.54
061813414000,2004,87.6
061813414000,2005,89.0
061813414000,2006,92.5
061813414000,2007,92.8
061813414000,2008,92.8
061813414000,2009,93.3
061813414000,2010,93.3
061813414000,2011,93.1
061813414000,2012,93.1
061813414000,2013,93.66
061813414000,2014,98.7
061813414000,2015,102.21
061813414000,2016,92.1
061813414000,2017,92.34
061813414000,2018,94.18
061813414000,2019,94.18
061813414000,2020,94.53
061813462000,2004,93.2
061813462000,2005,96.3
061813462000,2006,96.3
061813462000,2007,110.4
061813462000,2008,110.4
061813462000,2009,107.6
061813462000,2010,107.6
061813462000,2011,109.4
061813462000,2012,109.4
061813462000,2013,107.69
061813462000,2014,107.69
061813462000,2015,116.61
061813462000,2016,118.78
061813462000,2017,118.78
061813462000,2018,122.33
061813462000,2019,122.33
061813462000,2020,122.33
061813506000,2004,9.5
061813506000,2005,8.0
061813506000,2006,8.0
061813506000,2007,7.9
061813506000,2008,7.9
061813506000,2009,8.6
061813506000,2010,8.6
061813506000,2011,9.2
061813506000,2012,9.2
061813506000,2013,9.27
061813506000,2014,9.27
061813506000,2015,10.43
061813506000,2016,9.53
061813506000,2017,9.53
061813506000,2018,9.41
061813506000,2019,9.41
061813506000,2020,9.41
061813510000,2004,78.2
061813510000,2005,79.1
061813510000,2006,79.1
061813510000,2007,79.1
061813510000,2008,79.1
061813510000,2009,76.8
061813510000,2010,77.6
061813510000,2011,78.2
061813510000,2012,78.2
061813510000,2013,77.93
061813510000,2014,77.93
061813510000,2015,76.94
061813510000,2016,74.84
061813510000,2017,74.84
061813510000,2018,77.86
061813510000,2019,77.86
061813510000,2020,78.71
061813515000,2004,23.6
061813515000,2005,23.1
061813515000,2006,23.1
061813515000,2007,23.1
061813515000,2008,23.1
061813515000,2009,24.0
061813515000,2010,24.0
061813515000,2011,23.8
061813515000,2012,23.8
061813515000,2013,22.09
061813515000,2014,22.09
061813515000,2015,22.09
061813515000,2016,22.01
061813515000,2017,22.01
061813515000,2018,22.37
061813515000,2019,22.37
061813515000,2020,22.37
061813516000,2004,22.8
061813516000,2005,22.0
061813516000,2006,36.1
061813516000,2007,38.3
061813516000,2008,38.3
061813516000,2009,39.1
061813516000,2010,39.1
061813516000,2011,48.5
061813516000,2012,48.5
061813516000,2013,54.33
061813516000,2014,54.27
061813516000,2015,56.83
061813516000,2016,58.73
061813516000,2017,58.73
061813516000,2018,56.93
061813516000,2019,56.93
061813516000,2020,56.93
061813519000,2004,11.3
061813519000,2005,12.1
061813519000,2006,12.1
061813519000,2007,11.8
061813519000,2008,11.8
061813519000,2009,15.5
061813519000,2010,15.5
061813519000,2011,14.7
061813519000,2012,14.7
061813519000,2013,15.6
061813519000,2014,15.6
061813519000,2015,15.43
061813519000,2016,16.43
061813519000,2017,16.43
061813519000,2018,16.76
061813519000,2019,16.76
061813519000,2020,16.76
061813563000,2004,295.2
061813563000,2005,294.7
061813563000,2006,259.7
061813563000,2007,256.5
061813563000,2008,224.1
061813563000,2009,244.7
061813563000,2010,300.2
061813563000,2011,335.0
061813563000,2012,335.0
061813563000,2013,306.97
061813563000,2014,311.75
061813563000,2015,329.3
061813563000,2016,340.14
061813563000,2017,340.14
061813563000,2018,352.8
061813563000,2019,1697.93
061813563000,2020,1708.57
061813603000,2004,68.0
061813603000,2005,59.4
061813603000,2006,59.4
061813603000,2007,66.2
061813603000,2008,66.2
061813603000,2009,62.7
061813603000,2010,62.7
061813603000,2011,63.2
061813603000,2012,63.2
061813603000,2013,72.13
061813603000,2014,72.13
061813603000,2015,68.06
061813603000,2016,70.13
061813603000,2017,70.13
061813603000,2018,67.85
061813603000,2019,67.85
061813603000,2020,67.85
061813608000,2004,28.8
061813608000,2005,30.4
061813608000,2006,30.4
061813608000,2007,32.2
061813608000,2008,34.2
061813608000,2009,33.1
061813608000,2010,43.3
061813608000,2011,43.0
061813608000,2012,43.5
061813608000,2013,44.39
061813608000,2014,44.39
061813608000,2015,45.35
061813608000,2016,46.54
061813608000,2017,46.54
061813608000,2018,46.62
061813608000,2019,46.62
061813608000,2020,46.62
061813611000,2004,130.5
061813611000,2005,134.2
061813611000,2006,133.8
061813611000,2007,214.8
061813611000,2008,214.8
061813611000,2009,218.3
061813611000,2010,219.9
061813611000,2011,220.4
061813611000,2012,220.4
061813611000,2013,222.41
061813611000,2014,222.41
061813611000,2015,220.9
061813611000,2016,222.67
061813611000,2017,222.67
061813611000,2018,215.43
061813611000,2019,215.43
061813611000,2020,227.32
061813612000,2004,43.1
061813612000,2005,30.5
061813612000,2006,30.5
061813612000,2007,29.9
061813612000,2008,29.9
061813612000,2009,31.0
061813612000,2010,31.0
061813612000,2011,31.6
061813612000,2012,41.9
061813612000,2013,40.6
061813612000,2014,40.6
061813612000,2015,41.1
061813612000,2016,42.66
061813612000,2017,42.66
061813612000,2018,43.86
061813612000,2019,43.86
061813612000,2020,43.86
061813618000,2004,148.6
061813618000,2005,146.9
061813618000,2006,146.9
061813618000,2007,147.5
061813618000,2008,149.6
061813618000,2009,135.3
061813618000,2010,135.3
061813618000,2011,136.9
061813618000,2012,137.3
061813618000,2013,136.31
061813618000,2014,135.31
061813618000,2015,134.83
061813618000,2016,140.62
061813618000,2017,140.62
061813618000,2018,188.96
061813618000,2019,188.96
061813618000,2020,188.96
061813620000,2004,23.1
061813620000,2005,23.3
061813620000,2006,23.3
061813620000,2007,27.0
061813620000,2008,27.0
061813620000,2009,34.4
061813620000,2010,34.4
061813620000,2011,37.7
061813620000,2012,52.7
061813620000,2013,54.04
061813620000,2014,54.04
061813620000,2015,52.78
061813620000,2016,55.71
061813620000,2017,55.71
061813620000,2018,55.7
061813620000,2019,64.09
061813620000,2020,64.69
061813664000,2004,116.8
061813664000,2005,117.2
061813664000,2006,117.2
061813664000,2007,94.3
061813664000,2008,94.3
061813664000,2009,108.9
061813664000,2010,108.9
061813664000,2011,108.1
061813664000,2012,108.1
061813664000,2013,108.13
061813664000,2014,108.13
061813664000,2015,107.54
061813664000,2016,109.24
061813664000,2017,109.24
061813664000,2018,107.54
061813664000,2019,129.26
061813664000,2020,129.26
062013702000,2004,113.3
062013702000,2005,112.7
062013702000,2006,115.5
062013702000,2007,116.2
062013702000,2008,116.2
062013702000,2009,121.8
062013702000,2010,122.1
062013702000,2011,114.6
062013702000,2012,114.6
062013702000,2013,122.12
062013702000,2014,122.12
062013702000,2015,118.21
062013702000,2016,119.1
062013702000,2017,119.1
062013702000,2018,128.25
062013702000,2019,128.25
062013702000,2020,129.1
062013711000,2004,33.0
062013711000,2005,31.8
062013711000,2006,57.3
062013711000,2007,54.7
062013711000,2008,54.7
062013711000,2009,59.8
062013711000,2010,59.8
062013711000,2011,57.7
062013711000,2012,57.7
062013711000,2013,56.12
062013711000,2014,56.12
062013711000,2015,56.18
062013711000,2016,58.03
062013711000,2017,58.03
062013711000,2018,57.18
062013711000,2019,57.18
062013711000,2020,57.18
062013761000,2004,399.0
062013761000,2005,419.6
062013761000,2006,418.2
062013761000,2007,416.2
062013761000,2008,417.6
062013761000,2009,419.0
062013761000,2010,404.0
062013761000,2011,406.5
062013761000,2012,455.7
062013761000,2013,475.04
062013761000,2014,505.65
062013761000,2015,494.89
062013761000,2016,502.54
062013761000,2017,512.63
062013761000,2018,487.7
062013761000,2019,486.31
062013761000,2020,486.34
062013803000,2004,43.5
062013803000,2005,43.0
062013803000,2006,43.0
062013803000,2007,44.4
062013803000,2008,44.4
062013803000,2009,61.1
062013803000,2010,61.1
062013803000,2011,35.1
062013803000,2012,32.5
062013803000,2013,32.33
062013803000,2014,32.33
062013803000,2015,32.21
062013803000,2016,31.71
062013803000,2017,31.71
062013803000,2018,31.96
062013803000,2019,31.96
062013803000,2020,31.96
062013805000,2004,26.2
062013805000,2005,26.5
062013805000,2006,26.5
062013805000,2007,28.6
062013805000,2008,28.6
062013805000,2009,40.3
062013805000,2010,40.3
062013805000,2011,44.4
062013805000,2012,44.4
062013805000,2013,34.8
062013805000,2014,34.8
062013805000,2015,32.45
062013805000,2016,35.33
062013805000,2017,35.33
062013805000,2018,34.46
062013805000,2019,34.46
062013805000,2020,34.46
062013806000,2004,7.5
062013806000,2005,7.3
062013806000,2006,7.3
062013806000,2007,11.0
062013806000,2008,11.0
062013806000,2009,8.4
062013806000,2010,8.4
062013806000,2011,8.6
062013806000,2012,8.7
062013806000,2013,8.8
062013806000,2014,8.29
062013806000,2015,8.35
062013806000,2016,8.82
062013806000,2017,8.82
062013806000,2018,8.74
062013806000,2019,8.74
062013806000,2020,6.83
062013807000,2004,4.8
062013807000,2005,4.8
062013807000,2006,4.8
062013807000,2007,4.8
062013807000,2008,4.9
062013807000,2009,5.9
062013807000,2010,5.9
062013807000,2011,5.1
062013807000,2012,5.1
062013807000,2013,6.57
062013807000,2014,6.57
062013807000,2015,8.06
062013807000,2016,5.93
062013807000,2017,5.93
062013807000,2018,7.22
062013807000,2019,7.22
062013807000,2020,7.22
062013810000,2004,77.6
062013810000,2005,76.0
062013810000,2006,76.0
062013810000,2007,76.4
062013810000,2008,77.8
062013810000,2009,78.0
062013810000,2010,78.0
062013810000,2011,77.8
062013810000,2012,77.8
062013810000,2013,78.1
062013810000,2014,78.1
062013810000,2015,79.4
062013810000,2016,78.51
062013810000,2017,78.51
062013810000,2018,78.99
062013810000,2019,78.99
062013810000,2020,78.99
062013813000,2004,20.6
062013813000,2005,22.9
062013813000,2006,22.9
062013813000,2007,24.1
062013813000,2008,24.5
062013813000,2009,25.7
062013813000,2010,25.4
062013813000,2011,25.8
062013813000,2012,30.5
062013813000,2013,30.92
062013813000,2014,30.92
062013813000,2015,30.02
062013813000,2016,30.45
062013813000,2017,34.75
062013813000,2018,34.57
062013813000,2019,34.57
062013813000,2020,34.57
062013814000,2004,23.0
062013814000,2005,23.4
062013814000,2006,23.4
062013814000,2007,23.5
062013814000,2008,23.5
062013814000,2009,25.6
062013814000,2010,25.6
062013814000,2011,25.8
062013814000,2012,25.8
062013814000,2013,26.4
062013814000,2014,26.4
062013814000,2015,26.6
062013814000,2016,29.14
062013814000,2017,29.14
062013814000,2018,35.07
062013814000,2019,35.07
062013814000,2020,35.07
062013862000,2004,87.0
062013862000,2005,90.1
062013862000,2006,90.1
062013862000,2007,92.9
062013862000,2008,92.9
062013862000,2009,94.1
062013862000,2010,94.1
062013862000,2011,98.5
062013862000,2012,98.5
062013862000,2013,101.61
062013862000,2014,101.61
062013862000,2015,98.38
062013862000,2016,103.63
062013862000,2017,103.63
062013862000,2018,101.62
062013862000,2019,101.62
062013862000,2020,101.62
062013901000,2004,42.0
062013901000,2005,44.3
062013901000,2006,48.7
062013901000,2007,49.8
062013901000,2008,49.8
062013901000,2009,66.1
062013901000,2010,68.7
062013901000,2011,71.9
062013901000,2012,71.4
062013901000,2013,65.49
062013901000,2014,65.17
062013901000,2015,64.36
062013901000,2016,89.2
062013901000,2017,89.2
062013901000,2018,64.49
062013901000,2019,64.5
062013901000,2020,64.5
062013904000,2004,35.7
062013904000,2005,38.2
062013904000,2006,38.2
062013904000,2007,28.9
062013904000,2008,28.9
062013904000,2009,35.4
062013904000,2010,35.9
062013904000,2011,34.9
062013904000,2012,34.9
062013904000,2013,35.57
062013904000,2014,35.57
062013904000,2015,34.14
062013904000,2016,37.94
062013904000,2017,37.94
062013904000,2018,37.58
062013904000,2019,37.58
062013904000,2020,37.58
062013908000,2004,22.6
062013908000,2005,25.8
062013908000,2006,25.8
062013908000,2007,27.0
062013908000,2008,27.0
062013908000,2009,29.5
062013908000,2010,29.5
062013908000,2011,29.7
062013908000,2012,29.7
062013908000,2013,27.41
062013908000,2014,27.63
062013908000,2015,28.63
062013908000,2016,30.32
062013908000,2017,30.32
062013908000,2018,30.55
062013908000,2019,30.55
062013908000,2020,30.55
062013909000,2004,7.5
062013909000,2005,7.5
062013909000,2006,7.8
062013909000,2007,4.1
062013909000,2008,4.1
062013909000,2009,20.2
062013909000,2010,20.2
062013909000,2011,5.2
062013909000,2012,5.2
062013909000,2013,4.5
062013909000,2014,4.5
062013909000,2015,5.03
062013909000,2016,5.48
062013909000,2017,5.48
062013909000,2018,5.79
062013909000,2019,5.79
062013909000,2020,5.79
062013912000,2004,0.8
062013912000,2005,1.5
062013912000,2006,1.5
062013912000,2007,1.5
062013912000,2008,1.5
062013912000,2009,15.5
062013912000,2010,15.5
062013912000,2011,9.8
062013912000,2012,9.8
062013912000,2013,17.11
062013912000,2014,17.19
062013912000,2015,9.07
062013912000,2016,8.05
062013912000,2017,8.05
062013912000,2018,7.97
062013912000,2019,7.97
062013912000,2020,7.97
062013963000,2004,100.3
062013963000,2005,106.1
062013963000,2006,106.3
062013963000,2007,100.4
062013963000,2008,101.2
062013963000,2009,91.7
062013963000,2010,91.7
062013963000,2011,95.4
062013963000,2012,96.0
062013963000,2013,85.76
062013963000,2014,85.92
062013963000,2015,95.48
062013963000,2016,103.18
062013963000,2017,103.18
062013963000,2018,102.0
062013963000,2019,110.34
062013963000,2020,106.29
071412865000,2004,3413.7
071412865000,2005,2824.4
071412865000,2006,2813.1
071412865000,2007,2733.1
071412865000,2008,2714.6
071412865000,2009,3007.1
071412865000,2010,3009.6
071412865000,2011,3217.3
071412865000,2012,3214.5
071412865000,2013,3021.82
071412865000,2014,3050.2
071412865000,2015,3037.09
071412865000,2016,3137.79
071412865000,2017,3203.01
071412865000,2018,3308.63
071412865000,2019,3316.77
071412865000,2020,3349.99
071412908000,2004,90.7
071412908000,2005,115.6
071412908000,2006,115.6
071412908000,2007,119.4
071412908000,2008,166.0
071412908000,2009,176.7
071412908000,2010,177.8
071412908000,2011,194.5
071412908000,2012,194.9
071412908000,2013,199.91
071412908000,2014,201.69
071412908000,2015,204.76
071412908000,2016,186.52
071412908000,2017,186.56
071412908000,2018,185.41
071412908000,2019,187.62
071412908000,2020,187.64
071412912000,2004,66.1
071412912000,2005,61.4
071412912000,2006,67.6
071412912000,2007,66.6
071412912000,2008,67.6
071412912000,2009,50.3
071412912000,2010,49.9
071412912000,2011,50.6
071412912000,2012,52.8
071412912000,2013,61.55
071412912000,2014,61.38
071412912000,2015,83.13
071412912000,2016,85.8
071412912000,2017,85.8
071412912000,2018,97.73
071412912000,2019,99.74
071412912000,2020,99.84
071412917000,2004,62.2
071412917000,2005,65.1
071412917000,2006,65.1
071412917000,2007,67.4
071412917000,2008,67.5
071412917000,2009,77.7
071412917000,2010,78.5
071412917000,2011,120.1
071412917000,2012,117.4
071412917000,2013,78.05
071412917000,2014,78.05
071412917000,2015,75.1
071412917000,2016,84.19
071412917000,2017,84.19
071412917000,2018,74.86
071412917000,2019,77.32
071412917000,2020,77.32
071412934000,2004,114.1
071412934000,2005,64.2
071412934000,2006,64.4
071412934000,2007,71.5
071412934000,2008,71.7
071412934000,2009,96.2
071412934000,2010,97.1
071412934000,2011,106.2
071412934000,2012,106.2
071412934000,2013,112.93
071412934000,2014,113.3
071412934000,2015,101.85
071412934000,2016,162.41
071412934000,2017,162.48
071412934000,2018,109.72
071412934000,2019,110.97
071412934000,2020,111.57
071413005000,2004,68.1
071413005000,2005,66.1
071413005000,2006,69.6
071413005000,2007,70.7
071413005000,2008,70.8
071413005000,2009,72.8
071413005000,2010,72.8
071413005000,2011,71.7
071413005000,2012,71.7
071413005000,2013,73.4
071413005000,2014,73.4
071413005000,2015,69.63
071413005000,2016,72.59
071413005000,2017,95.49
071413005000,2018,96.57
071413005000,2019,96.57
071413005000,2020,106.34
071413014000,2004,68.5
071413014000,2005,65.2
071413014000,2006,65.2
071413014000,2007,61.9
071413014000,2008,61.9
071413014000,2009,60.5
071413014000,2010,60.5
071413014000,2011,70.3
071413014000,2012,70.3
071413014000,2013,66.8
071413014000,2014,66.8
071413014000,2015,64.5
071413014000,2016,69.44
071413014000,2017,69.49
071413014000,2018,66.24
071413014000,2019,66.24
071413014000,2020,66.24
071413018000,2004,63.0
071413018000,2005,97.9
071413018000,2006,97.9
071413018000,2007,104.8
071413018000,2008,102.1
071413018000,2009,193.5
071413018000,2010,193.5
071413018000,2011,143.0
071413018000,2012,143.3
071413018000,2013,147.23
071413018000,2014,156.74
071413018000,2015,168.24
071413018000,2016,196.88
071413018000,2017,199.78
071413018000,2018,227.17
071413018000,2019,227.17
071413018000,2020,227.17
071413021000,2004,164.8
071413021000,2005,177.2
071413021000,2006,178.3
071413021000,2007,193.3
071413021000,2008,195.3
071413021000,2009,195.8
071413021000,2010,203.4
071413021000,2011,306.9
071413021000,2012,306.9
071413021000,2013,208.3
071413021000,2014,202.83
071413021000,2015,197.15
071413021000,2016,215.38
071413021000,2017,216.04
071413021000,2018,214.08
071413021000,2019,216.3
071413021000,2020,225.24
071413032000,2004,44.9
071413032000,2005,89.3
071413032000,2006,108.9
071413032000,2007,121.9
071413032000,2008,120.2
071413032000,2009,117.6
071413032000,2010,139.7
071413032000,2011,144.2
071413032000,2012,143.7
071413032000,2013,148.88
071413032000,2014,148.88
071413032000,2015,143.62
071413032000,2016,148.38
071413032000,2017,130.98
071413032000,2018,161.67
071413032000,2019,161.67
071413032000,2020,163.24
071422502000,2004,102.2
071422502000,2005,136.2
071422502000,2006,137.2
071422502000,2007,138.2
071422502000,2008,124.8
071422502000,2009,125.9
071422502000,2010,125.9
071422502000,2011,126.7
071422502000,2012,126.7
071422502000,2013,127.73
071422502000,2014,127.73
071422502000,2015,128.63
071422502000,2016,118.93
071422502000,2017,118.93
071422502000,2018,123.87
071422502000,2019,126.48
071422502000,2020,126.48
071422513000,2004,26.3
071422513000,2005,26.4
071422513000,2006,26.6
071422513000,2007,23.3
071422513000,2008,23.3
071422513000,2009,36.4
071422513000,2010,36.4
071422513000,2011,38.1
071422513000,2012,38.1
071422513000,2013,30.11
071422513000,2014,30.11
071422513000,2015,27.52
071422513000,2016,29.41
071422513000,2017,29.41
071422513000,2018,29.16
071422513000,2019,29.54
071422513000,2020,29.57
071422520000,2004,60.2
071422520000,2005,61.6
071422520000,2006,82.0
071422520000,2007,82.2
071422520000,2008,86.8
071422520000,2009,89.3
071422520000,2010,89.3
071422520000,2011,88.4
071422520000,2012,88.4
071422520000,2013,88.43
071422520000,2014,88.43
071422520000,2015,72.12
071422520000,2016,89.31
071422520000,2017,89.31
071422520000,2018,87.85
071422520000,2019,87.85
071422520000,2020,87.94
071422524000,2004,27.3
071422524000,2005,27.3
071422524000,2006,27.3
071422524000,2007,28.1
071422524000,2008,28.1
071422524000,2009,28.6
071422524000,2010,28.6
071422524000,2011,28.8
071422524000,2012,28.8
071422524000,2013,29.06
071422524000,2014,29.06
071422524000,2015,28.85
071422524000,2016,29.61
071422524000,2017,29.61
071422524000,2018,31.9
071422524000,2019,35.65
071422524000,2020,35.65
071422537000,2004,27.7
071422537000,2005,27.7
071422537000,2006,27.7
071422537000,2007,27.0
071422537000,2008,27.0
071422537000,2009,28.0
071422537000,2010,28.0
071422537000,2011,26.2
071422537000,2012,26.2
071422537000,2013,26.31
071422537000,2014,26.31
071422537000,2015,27.85
071422537000,2016,29.76
071422537000,2017,29.76
071422537000,2018,28.52
071422537000,2019,28.95
071422537000,2020,28.95
071422611000,2004,15.8
071422611000,2005,16.2
071422611000,2006,16.2
071422611000,2007,11.5
071422611000,2008,11.5
071422611000,2009,16.1
071422611000,2010,16.1
071422611000,2011,15.1
071422611000,2012,15.1
071422611000,2013,16.56
071422611000,2014,16.56
071422611000,2015,16.96
071422611000,2016,17.19
071422611000,2017,17.19
071422611000,2018,15.7
071422611000,2019,15.7
071422611000,2020,15.7
071422615000,2004,2.5
071422615000,2005,4.0
071422615000,2006,4.6
071422615000,2007,4.9
071422615000,2008,4.9
071422615000,2009,6.1
071422615000,2010,6.1
071422615000,2011,5.1
071422615000,2012,4.5
071422615000,2013,4.6
071422615000,2014,4.6
071422615000,2015,4.1
071422615000,2016,4.18
071422615000,2017,6.81
071422615000,2018,7.21
071422615000,2019,7.21
071422615000,2020,7.21
071422616000,2004,29.9
071422616000,2005,34.5
071422616000,2006,34.5
071422616000,2007,31.9
071422616000,2008,31.9
071422616000,2009,29.9
071422616000,2010,31.9
071422616000,2011,33.7
071422616000,2012,33.7
071422616000,2013,34.25
071422616000,2014,34.25
071422616000,2015,35.11
071422616000,2016,34.98
071422616000,2017,34.98
071422616000,2018,35.08
071422616000,2019,35.08
071422616000,2020,35.28
071422622000,2004,15.6
071422622000,2005,17.5
071422622000,2006,17.5
071422622000,2007,21.6
071422622000,2008,21.6
071422622000,2009,42.3
071422622000,2010,42.3
071422622000,2011,43.1
071422622000,2012,43.1
071422622000,2013,43.31
071422622000,2014,43.39
071422622000,2015,44.98
071422622000,2016,43.92
071422622000,2017,43.92
071422622000,2018,43.47
071422622000,2019,43.47
071422622000,2020,43.47
071422635000,2004,33.7
071422635000,2005,33.8
071422635000,2006,33.8
071422635000,2007,33.6
071422635000,2008,33.6
071422635000,2009,35.4
071422635000,2010,35.9
071422635000,2011,36.9
071422635000,2012,36.9
071422635000,2013,38.42
071422635000,2014,38.95
071422635000,2015,37.69
071422635000,2016,39.69
071422635000,2017,39.69
071422635000,2018,39.22
071422635000,2019,39.22
071422635000,2020,41.13
071422661000,2004,96.1
071422661000,2005,112.0
071422661000,2006,112.0
071422661000,2007,112.4
071422661000,2008,112.4
071422661000,2009,121.5
071422661000,2010,121.6
071422661000,2011,114.7
071422661000,2012,118.4
071422661000,2013,122.53
071422661000,2014,122.53
071422661000,2015,123.84
071422661000,2016,118.43
071422661000,2017,118.43
071422661000,2018,117.45
071422661000,2019,117.45
071422661000,2020,117.45
071422701000,2004,16.1
071422701000,2005,16.4
071422701000,2006,16.4
071422701000,2007,12.9
071422701000,2008,12.9
071422701000,2009,16.3
071422701000,2010,16.3
071422701000,2011,14.6
071422701000,2012,14.6
071422701000,2013,14.24
071422701000,2014,14.24
071422701000,2015,15.05
071422701000,2016,13.14
071422701000,2017,13.14
071422701000,2018,15.23
071422701000,2019,15.23
071422701000,2020,15.23
071422707000,2004,36.1
071422707000,2005,38.6
071422707000,2006,40.0
071422707000,2007,40.4
071422707000,2008,40.6
071422707000,2009,44.4
071422707000,2010,38.4
071422707000,2011,41.4
071422707000,2012,41.4
071422707000,2013,55.07
071422707000,2014,55.07
071422707000,2015,53.81
071422707000,2016,53.96
071422707000,2017,53.96
071422707000,2018,54.85
071422707000,2019,54.85
071422707000,2020,54.85
071422709000,2004,123.3
071422709000,2005,4.9
071422709000,2006,5.7
071422709000,2007,4.7
071422709000,2008,4.6
071422709000,2009,6.6
071422709000,2010,6.6
071422709000,2011,5.4
071422709000,2012,5.4
071422709000,2013,5.04
071422709000,2014,5.04
071422709000,2015,4.96
071422709000,2016,4.96
071422709000,2017,4.96
071422709000,2018,5.89
071422709000,2019,5.89
071422709000,2020,5.89
071422723000,2004,14.6
071422723000,2005,16.9
071422723000,2006,16.9
071422723000,2007,16.2
071422723000,2008,17.0
071422723000,2009,19.4
071422723000,2010,19.4
071422723000,2011,18.0
071422723000,2012,18.0
071422723000,2013,18.82
071422723000,2014,20.52
071422723000,2015,20.62
071422723000,2016,20.78
071422723000,2017,29.37
071422723000,2018,33.8
071422723000,2019,33.8
071422723000,2020,34.86
071422725000,2004,112.3
071422725000,2005,101.1
071422725000,2006,101.1
071422725000,2007,95.8
071422725000,2008,95.8
071422725000,2009,103.9
071422725000,2010,103.9
071422725000,2011,103.3
071422725000,2012,103.3
071422725000,2013,102.19
071422725000,2014,104.19
071422725000,2015,108.83
071422725000,2016,109.24
071422725000,2017,109.23
071422725000,2018,122.37
071422725000,2019,122.37
071422725000,2020,122.37
071422730000,2004,70.3
071422730000,2005,84.3
071422730000,2006,84.3
071422730000,2007,84.8
071422730000,2008,85.4
071422730000,2009,110.6
071422730000,2010,111.9
071422730000,2011,114.6
071422730000,2012,114.4
071422730000,2013,114.5
071422730000,2014,114.5
071422730000,2015,115.62
071422730000,2016,108.3
071422730000,2017,108.3
071422730000,2018,106.98
071422730000,2019,106.98
071422730000,2020,106.98
071422736000,2004,26.3
071422736000,2005,26.8
071422736000,2006,27.1
071422736000,2007,23.9
071422736000,2008,23.9
071422736000,2009,25.2
071422736000,2010,25.2
071422736000,2011,25.1
071422736000,2012,25.1
071422736000,2013,25.39
071422736000,2014,25.39
071422736000,2015,24.23
071422736000,2016,24.1
071422736000,2017,24.1
071422736000,2018,24.15
071422736000,2019,24.15
071422736000,2020,24.15
071422763000,2004,479.5
071422763000,2005,475.6
071422763000,2006,475.6
071422763000,2007,450.1
071422763000,2008,450.1
071422763000,2009,514.3
071422763000,2010,514.3
071422763000,2011,467.8
071422763000,2012,467.2
071422763000,2013,509.85
071422763000,2014,509.85
071422763000,2015,499.78
071422763000,2016,539.06
071422763000,2017,539.06
071422763000,2018,549.59
071422763000,2019,446.42
071422763000,2020,442.31
071427004000,2004,48.0
071427004000,2005,48.0
071427004000,2006,52.4
071427004000,2007,49.2
071427004000,2008,49.5
071427004000,2009,51.0
071427004000,2010,51.0
071427004000,2011,57.4
071427004000,2012,57.4
071427004000,2013,49.6
071427004000,2014,49.6
071427004000,2015,51.05
071427004000,2016,61.96
071427004000,2017,60.93
071427004000,2018,59.26
071427004000,2019,59.26
071427004000,2020,59.26
071427019000,2004,26.1
071427019000,2005,26.5
071427019000,2006,29.6
071427019000,2007,30.4
071427019000,2008,30.4
071427019000,2009,38.7
071427019000,2010,38.7
071427019000,2011,37.7
071427019000,2012,35.8
071427019000,2013,37.23
071427019000,2014,38.9
071427019000,2015,33.71
071427019000,2016,35.36
071427019000,2017,35.36
071427019000,2018,37.58
071427019000,2019,37.58
071427019000,2020,37.58
071427027000,2004,29.8
071427027000,2005,29.9
071427027000,2006,29.9
