ID_powiatu,year,p2759-turyści-zagraniczni-nierezydenci-ogółem
051011716000,2010,3947
051011716000,2011,3937
051011716000,2012,5480
051011716000,2013,5553
051011716000,2014,4894
051011716000,2015,4767
051011716000,2016,4995
051011716000,2017,3883
051011716000,2018,5214
051011716000,2019,4137
051011716000,2020,1245
051011762000,2005,1708
051011762000,2006,2287
051011762000,2007,2413
051011762000,2008,2358
051011762000,2009,1647
051011762000,2010,1697
051011762000,2011,2554
051011762000,2012,2888
051011762000,2013,3116
051011762000,2014,3055
051011762000,2015,3076
051011762000,2016,3730
051011762000,2017,5128
051011762000,2018,4440
051011762000,2019,5460
051011762000,2020,1541
051011803000,2005,24
051011803000,2006,26
051011803000,2007,11
051011803000,2008,5
051011803000,2009,1
051011803000,2010,5
051011803000,2011,33
051011803000,2012,162
051011803000,2013,496
051011803000,2014,649
051011803000,2015,639
051011803000,2016,824
051011803000,2017,715
051011803000,2018,871
051011803000,2019,964
051011803000,2020,420
051011809000,2005,0
051011809000,2006,0
051011809000,2007,0
051011809000,2008,0
051011809000,2009,0
051011809000,2010,86
051011809000,2011,95
051011809000,2012,168
051011809000,2013,86
051011809000,2014,103
051011809000,2015,77
051011809000,2016,69
051011809000,2017,54
051011809000,2018,197
051011809000,2019,209
051011809000,2020,118
051011811000,2005,274
051011811000,2006,425
051011811000,2007,239
051011811000,2008,178
051011811000,2009,406
051011811000,2010,289
051011811000,2011,222
051011811000,2012,658
051011811000,2013,821
051011811000,2014,789
051011811000,2015,927
051011811000,2016,1816
051011811000,2017,1905
051011811000,2018,2655
051011811000,2019,1685
051011811000,2020,1329
051011814000,2005,1586
051011814000,2006,1666
051011814000,2007,1381
051011814000,2008,970
051011814000,2009,973
051011814000,2010,824
051011814000,2011,779
051011814000,2012,1218
051011814000,2013,1391
051011814000,2014,1366
051011814000,2015,1427
051011814000,2016,1267
051011814000,2017,2689
051011814000,2018,3265
051011814000,2019,2980
051011814000,2020,1619
051011817000,2005,2977
051011817000,2006,2901
051011817000,2007,3636
051011817000,2008,3174
051011817000,2009,3102
051011817000,2010,4215
051011817000,2011,5111
051011817000,2012,4629
051011817000,2013,4976
051011817000,2014,4748
051011817000,2015,3522
051011817000,2016,3057
051011817000,2017,2938
051011817000,2018,2735
051011817000,2019,2526
051011817000,2020,956
051011818000,2005,2300
051011818000,2006,2017
051011818000,2007,1723
051011818000,2008,611
051011818000,2009,502
051011818000,2010,988
051011818000,2011,1181
051011818000,2012,897
051011818000,2013,591
051011818000,2014,346
051011818000,2015,745
051011818000,2016,857
051011818000,2017,725
051011818000,2018,577
051011818000,2019,733
051011818000,2020,194
051011819000,2005,693
051011819000,2006,1099
051011819000,2007,1133
051011819000,2008,1147
051011819000,2009,1172
051011819000,2010,1270
051011819000,2011,1107
051011819000,2012,1271
051011819000,2013,1328
051011819000,2014,1183
051011819000,2015,1058
051011819000,2016,1218
051011819000,2017,1802
051011819000,2018,2411
051011819000,2019,1609
051011819000,2020,378
051011902000,2005,925
051011902000,2006,1576
051011902000,2007,1332
051011902000,2008,1374
051011902000,2009,2072
051011902000,2010,2748
051011902000,2011,2966
051011902000,2012,2549
051011902000,2013,2879
051011902000,2014,3296
051011902000,2015,3089
051011902000,2016,3658
051011902000,2017,3494
051011902000,2018,2544
051011902000,2019,3516
051011902000,2020,1995
051011904000,2005,107
051011904000,2006,79
051011904000,2007,120
051011904000,2008,124
051011904000,2009,186
051011904000,2010,138
051011904000,2011,159
051011904000,2012,131
051011904000,2013,105
051011904000,2014,99
051011904000,2015,82
051011904000,2016,152
051011904000,2017,130
051011904000,2018,106
051011904000,2019,55
051011904000,2020,48
051011905000,2005,1063
051011905000,2006,2255
051011905000,2007,2126
051011905000,2008,2041
051011905000,2009,1475
051011905000,2010,1525
051011905000,2011,1144
051011905000,2012,1533
051011905000,2013,1448
051011905000,2014,1052
051011905000,2015,850
051011905000,2016,1377
051011905000,2017,889
051011905000,2018,1464
051011905000,2019,1710
051011905000,2020,705
051011913000,2005,681
051011913000,2006,976
051011913000,2007,981
051011913000,2008,1605
051011913000,2009,1552
051011913000,2010,4795
051011913000,2011,6889
051011913000,2012,8641
051011913000,2013,6087
051011913000,2014,6044
051011913000,2015,5410
051011913000,2016,4901
051011913000,2017,5006
051011913000,2018,5180
051011913000,2019,3498
051011913000,2020,983
051011915000,2005,21
051011915000,2006,0
051011915000,2007,13
051011915000,2008,0
051011915000,2009,0
051011915000,2010,0
051011915000,2011,0
051011915000,2012,17
051011915000,2013,11
051011915000,2014,6
051011915000,2015,15
051011915000,2016,2
051011915000,2017,12
051011915000,2018,28
051011915000,2019,279
051011915000,2020,12
051011963000,2005,1272
051011963000,2006,1502
051011963000,2007,1395
051011963000,2008,1447
051011963000,2009,1163
051011963000,2010,944
051011963000,2011,1040
051011963000,2012,997
051011963000,2013,922
051011963000,2014,852
051011963000,2015,526
051011963000,2016,256
051011963000,2017,327
051011963000,2018,393
051011963000,2019,243
051011963000,2020,146
052615204000,2005,3528
052615204000,2006,4534
052615204000,2007,3890
052615204000,2008,3332
052615204000,2009,2848
052615204000,2010,2848
052615204000,2011,3607
052615204000,2012,4234
052615204000,2013,3799
052615204000,2014,3281
052615204000,2015,2627
052615204000,2016,4063
052615204000,2017,4605
052615204000,2018,4842
052615204000,2019,5646
052615204000,2020,1791
052615205000,2005,348
052615205000,2006,448
052615205000,2007,313
052615205000,2008,327
052615205000,2009,317
052615205000,2010,287
052615205000,2011,221
052615205000,2012,220
052615205000,2013,288
052615205000,2014,121
052615205000,2015,119
052615205000,2016,292
052615205000,2017,377
052615205000,2018,310
052615205000,2019,415
052615205000,2020,200
052615207000,2005,5755
052615207000,2006,4975
052615207000,2007,7141
052615207000,2008,2485
052615207000,2009,3327
052615207000,2010,4371
052615207000,2011,3604
052615207000,2012,3788
052615207000,2013,2804
052615207000,2014,2239
052615207000,2015,2042
052615207000,2016,1881
052615207000,2017,1493
052615207000,2018,1633
052615207000,2019,1129
052615207000,2020,568
052615210000,2005,884
052615210000,2006,1017
052615210000,2007,946
052615210000,2008,692
052615210000,2009,844
052615210000,2010,872
052615210000,2011,988
052615210000,2012,1343
052615210000,2013,1423
052615210000,2014,1798
052615210000,2015,1776
052615210000,2016,1521
052615210000,2017,1486
052615210000,2018,1720
052615210000,2019,2141
052615210000,2020,738
052615211000,2005,1731
052615211000,2006,1332
052615211000,2007,2799
052615211000,2008,4027
052615211000,2009,2438
052615211000,2010,3587
052615211000,2011,1964
052615211000,2012,1721
052615211000,2013,1588
052615211000,2014,1428
052615211000,2015,1709
052615211000,2016,1524
052615211000,2017,1369
052615211000,2018,3205
052615211000,2019,4480
052615211000,2020,975
052615261000,2005,7730
052615261000,2006,7589
052615261000,2007,9292
052615261000,2008,8851
052615261000,2009,8733
052615261000,2010,9457
052615261000,2011,12433
052615261000,2012,11909
052615261000,2013,12005
052615261000,2014,11866
052615261000,2015,12150
052615261000,2016,15267
052615261000,2017,16522
052615261000,2018,15799
052615261000,2019,19903
052615261000,2020,6924
052615301000,2005,579
052615301000,2006,946
052615301000,2007,1157
052615301000,2008,1157
052615301000,2009,1041
052615301000,2010,964
052615301000,2011,945
052615301000,2012,1158
052615301000,2013,1372
052615301000,2014,1254
052615301000,2015,1453
052615301000,2016,1985
052615301000,2017,1953
052615301000,2018,2004
052615301000,2019,2296
052615301000,2020,556
052615302000,2005,45
052615302000,2006,45
052615302000,2007,143
052615302000,2008,147
052615302000,2009,5
052615302000,2010,43
052615302000,2011,1
052615302000,2012,30
052615302000,2013,8
052615302000,2014,46
052615302000,2015,89
052615302000,2016,276
052615302000,2017,329
052615302000,2018,432
052615302000,2019,506
052615302000,2020,126
052615303000,2005,176
052615303000,2006,184
052615303000,2007,311
052615303000,2008,224
052615303000,2009,270
052615303000,2010,150
052615303000,2011,157
052615303000,2012,223
052615303000,2013,52
052615303000,2014,264
052615303000,2015,184
052615303000,2016,182
052615303000,2017,208
052615303000,2018,55
052615303000,2019,116
052615303000,2020,27
052615306000,2005,55
052615306000,2006,49
052615306000,2007,63
052615306000,2008,0
052615306000,2009,0
052615306000,2010,6
052615306000,2011,37
052615306000,2012,37
052615306000,2013,42
052615306000,2014,230
052615306000,2015,315
052615306000,2016,514
052615306000,2017,485
052615306000,2018,371
052615306000,2019,659
052615306000,2020,267
052615308000,2005,227
052615308000,2006,169
052615308000,2007,160
052615308000,2008,116
052615308000,2009,163
052615308000,2010,104
052615308000,2011,83
052615308000,2012,106
052615308000,2013,214
052615308000,2014,226
052615308000,2015,350
052615308000,2016,177
052615308000,2017,137
052615308000,2018,176
052615308000,2019,140
052615308000,2020,28
052615309000,2005,3252
052615309000,2006,3116
052615309000,2007,3350
052615309000,2008,2635
052615309000,2009,2847
052615309000,2010,3356
052615309000,2011,3535
052615309000,2012,3789
052615309000,2013,3626
052615309000,2014,3504
052615309000,2015,4702
052615309000,2016,4475
052615309000,2017,4977
052615309000,2018,5540
052615309000,2019,4401
052615309000,2020,1570
052615312000,2005,732
052615312000,2006,468
052615312000,2007,737
052615312000,2008,662
052615312000,2009,544
052615312000,2010,320
052615312000,2011,347
052615312000,2012,231
052615312000,2013,164
052615312000,2014,163
052615312000,2015,281
052615312000,2016,319
052615312000,2017,435
052615312000,2018,628
052615312000,2019,841
052615312000,2020,274
052615313000,2005,49
052615313000,2006,27
052615313000,2007,9
052615313000,2008,34
052615313000,2009,92
052615313000,2010,181
052615313000,2011,151
052615313000,2012,339
052615313000,2013,44
052615313000,2014,188
052615313000,2015,201
052615313000,2016,272
052615313000,2017,340
052615313000,2018,269
052615313000,2019,427
052615313000,2020,208
060610901000,2005,14261
060610901000,2006,13560
060610901000,2007,13601
060610901000,2008,13187
060610901000,2009,12752
060610901000,2010,13357
060610901000,2011,14759
060610901000,2012,13628
060610901000,2013,14718
060610901000,2014,14550
060610901000,2015,13862
060610901000,2016,9058
060610901000,2017,7714
060610901000,2018,6940
060610901000,2019,9535
060610901000,2020,3275
060610913000,2005,113
060610913000,2006,110
060610913000,2007,61
060610913000,2008,96
060610913000,2009,93
060610913000,2010,68
060610913000,2011,29
060610913000,2012,0
060610913000,2013,13
060610913000,2014,0
060610913000,2015,0
060610913000,2016,27
060610913000,2017,33
060610913000,2018,44
060610913000,2019,13
060610913000,2020,1
060610915000,2005,261
060610915000,2006,403
060610915000,2007,272
060610915000,2008,310
060610915000,2009,317
060610915000,2010,392
060610915000,2011,585
060610915000,2012,625
060610915000,2013,552
060610915000,2014,382
060610915000,2015,301
060610915000,2016,218
060610915000,2017,264
060610915000,2018,454
060610915000,2019,444
060610915000,2020,99
060610919000,2005,231
060610919000,2006,204
060610919000,2007,147
060610919000,2008,179
060610919000,2009,278
060610919000,2010,207
060610919000,2011,149
060610919000,2012,504
060610919000,2013,1077
060610919000,2014,2341
060610919000,2015,1131
060610919000,2016,710
060610919000,2017,859
060610919000,2018,1051
060610919000,2019,937
060610919000,2020,301
060610961000,2005,6234
060610961000,2006,6827
060610961000,2007,7695
060610961000,2008,3861
060610961000,2009,3763
060610961000,2010,3756
060610961000,2011,5684
060610961000,2012,8280
060610961000,2013,10866
060610961000,2014,8279
060610961000,2015,8298
060610961000,2016,9163
060610961000,2017,7576
060610961000,2018,7287
060610961000,2019,6306
060610961000,2020,1516
060611002000,2005,283
060611002000,2006,485
060611002000,2007,494
060611002000,2008,599
060611002000,2009,465
060611002000,2010,392
060611002000,2011,511
060611002000,2012,453
060611002000,2013,660
060611002000,2014,536
060611002000,2015,505
060611002000,2016,337
060611002000,2017,832
060611002000,2018,396
060611002000,2019,304
060611002000,2020,126
060611003000,2005,2438
060611003000,2006,2148
060611003000,2007,1910
060611003000,2008,1124
060611003000,2009,1109
060611003000,2010,1755
060611003000,2011,2961
060611003000,2012,2650
060611003000,2013,4069
060611003000,2014,3250
060611003000,2015,3243
060611003000,2016,3220
060611003000,2017,2713
060611003000,2018,73
060611003000,2019,963
060611003000,2020,546
060611004000,2005,189
060611004000,2006,292
060611004000,2007,178
060611004000,2008,336
060611004000,2009,20
060611004000,2010,0
060611004000,2011,11
060611004000,2012,35
060611004000,2013,51
060611004000,2014,187
060611004000,2015,340
060611004000,2016,476
060611004000,2017,732
060611004000,2018,1221
060611004000,2019,1348
060611004000,2020,435
060611006000,2005,544
060611006000,2006,509
060611006000,2007,688
060611006000,2008,556
060611006000,2009,408
060611006000,2010,596
060611006000,2011,554
060611006000,2012,467
060611006000,2013,380
060611006000,2014,403
060611006000,2015,298
060611006000,2016,501
060611006000,2017,663
060611006000,2018,715
060611006000,2019,486
060611006000,2020,68
060611018000,2005,2000
060611018000,2006,1464
060611018000,2007,1020
060611018000,2008,522
060611018000,2009,413
060611018000,2010,490
060611018000,2011,427
060611018000,2012,1828
060611018000,2013,1838
060611018000,2014,2185
060611018000,2015,2179
060611018000,2016,3717
060611018000,2017,3735
060611018000,2018,3689
060611018000,2019,3483
060611018000,2020,1126
060611020000,2005,841
060611020000,2006,740
060611020000,2007,534
060611020000,2008,915
060611020000,2009,880
060611020000,2010,1202
060611020000,2011,1074
060611020000,2012,1034
060611020000,2013,1006
060611020000,2014,861
060611020000,2015,591
060611020000,2016,758
060611020000,2017,815
060611020000,2018,1042
060611020000,2019,1361
060611020000,2020,325
060611062000,2005,2228
060611062000,2006,2051
060611062000,2007,1538
060611062000,2008,1319
060611062000,2009,975
060611062000,2010,1276
060611062000,2011,1491
060611062000,2012,1917
060611062000,2013,2185
060611062000,2014,1697
060611062000,2015,2434
060611062000,2016,2576
060611062000,2017,3131
060611062000,2018,2904
060611062000,2019,2757
060611062000,2020,1046
060611064000,2005,11030
060611064000,2006,12807
060611064000,2007,12669
060611064000,2008,9818
060611064000,2009,9270
060611064000,2010,10540
060611064000,2011,9486
060611064000,2012,9281
060611064000,2013,9860
060611064000,2014,9055
060611064000,2015,8881
060611064000,2016,7654
060611064000,2017,7341
060611064000,2018,6593
060611064000,2019,6720
060611064000,2020,1534
060611108000,2005,506
060611108000,2006,171
060611108000,2007,159
060611108000,2008,298
060611108000,2009,277
060611108000,2010,137
060611108000,2011,159
060611108000,2012,198
060611108000,2013,268
060611108000,2014,397
060611108000,2015,658
060611108000,2016,645
060611108000,2017,868
060611108000,2018,661
060611108000,2019,712
060611108000,2020,234
060611109000,2005,541
060611109000,2006,714
060611109000,2007,555
060611109000,2008,569
060611109000,2009,769
060611109000,2010,1187
060611109000,2011,1654
060611109000,2012,4154
060611109000,2013,7217
060611109000,2014,4674
060611109000,2015,4424
060611109000,2016,5381
060611109000,2017,8553
060611109000,2018,8997
060611109000,2019,6658
060611109000,2020,1661
060611110000,2005,0
060611110000,2006,1
060611110000,2007,0
060611110000,2008,0
060611110000,2009,24
060611110000,2010,88
060611110000,2011,45
060611110000,2012,52
060611110000,2013,27
060611110000,2014,36
060611110000,2015,142
060611110000,2016,829
060611110000,2017,972
060611110000,2018,989
060611110000,2019,879
060611110000,2020,223
060611117000,2005,888
060611117000,2006,799
060611117000,2007,483
060611117000,2008,228
060611117000,2009,255
060611117000,2010,56
060611117000,2011,137
060611117000,2012,52
060611117000,2013,427
060611117000,2014,910
060611117000,2015,1151
060611117000,2016,2374
060611117000,2017,3206
060611117000,2018,2983
060611117000,2019,2489
060611117000,2020,622
060611163000,2005,42104
060611163000,2006,49560
060611163000,2007,47731
060611163000,2008,41014
060611163000,2009,41724
060611163000,2010,49471
060611163000,2011,50726
060611163000,2012,53657
060611163000,2013,53165
060611163000,2014,56611
060611163000,2015,57461
060611163000,2016,65919
060611163000,2017,71794
060611163000,2018,71893
060611163000,2019,75612
060611163000,2020,17630
060611205000,2005,264
060611205000,2006,252
060611205000,2007,806
060611205000,2008,629
060611205000,2009,430
060611205000,2010,455
060611205000,2011,468
060611205000,2012,357
060611205000,2013,438
060611205000,2014,479
060611205000,2015,324
060611205000,2016,396
060611205000,2017,418
060611205000,2018,907
060611205000,2019,1275
060611205000,2020,161
060611207000,2005,562
060611207000,2006,507
060611207000,2007,529
060611207000,2008,407
060611207000,2009,301
060611207000,2010,314
060611207000,2011,643
060611207000,2012,501
060611207000,2013,334
060611207000,2014,503
060611207000,2015,607
060611207000,2016,605
060611207000,2017,803
060611207000,2018,719
060611207000,2019,668
060611207000,2020,295
060611211000,2005,99
060611211000,2006,145
060611211000,2007,95
060611211000,2008,98
060611211000,2009,138
060611211000,2010,25
060611211000,2011,3
060611211000,2012,0
060611211000,2013,310
060611211000,2014,441
060611211000,2015,402
060611211000,2016,245
060611211000,2017,265
060611211000,2018,110
060611211000,2019,355
060611211000,2020,216
060611212000,2005,182
060611212000,2006,137
060611212000,2007,87
060611212000,2008,93
060611212000,2009,47
060611212000,2010,41
060611212000,2011,200
060611212000,2012,102
060611212000,2013,110
060611212000,2014,230
060611212000,2015,72
060611212000,2016,88
060611212000,2017,579
060611212000,2018,892
060611212000,2019,841
060611212000,2020,243
060611214000,2005,6176
060611214000,2006,5788
060611214000,2007,6216
060611214000,2008,5323
060611214000,2009,4413
060611214000,2010,3900
060611214000,2011,5835
060611214000,2012,4941
060611214000,2013,5271
060611214000,2014,4975
060611214000,2015,4253
060611214000,2016,5210
060611214000,2017,5153
060611214000,2018,5350
060611214000,2019,5410
060611214000,2020,1519
060611216000,2005,67
060611216000,2006,28
060611216000,2007,0
060611216000,2008,0
060611216000,2009,0
060611216000,2010,235
060611216000,2011,244
060611216000,2012,299
060611216000,2013,259
060611216000,2014,231
060611216000,2015,498
060611216000,2016,660
060611216000,2017,514
060611216000,2018,480
060611216000,2019,319
060611216000,2020,162
061813301000,2005,2117
061813301000,2006,1418
061813301000,2007,1646
061813301000,2008,2079
061813301000,2009,1195
061813301000,2010,1223
061813301000,2011,777
061813301000,2012,1266
061813301000,2013,890
061813301000,2014,1454
061813301000,2015,1353
061813301000,2016,1651
061813301000,2017,2010
061813301000,2018,2727
061813301000,2019,2855
061813301000,2020,799
061813302000,2005,72
061813302000,2006,106
061813302000,2007,87
061813302000,2008,86
061813302000,2009,162
061813302000,2010,182
061813302000,2011,145
061813302000,2012,170
061813302000,2013,189
061813302000,2014,157
061813302000,2015,164
061813302000,2016,220
061813302000,2017,166
061813302000,2018,138
061813302000,2019,92
061813302000,2020,65
061813305000,2005,730
061813305000,2006,646
061813305000,2007,86
061813305000,2008,47
061813305000,2009,182
061813305000,2010,353
061813305000,2011,294
061813305000,2012,427
061813305000,2013,247
061813305000,2014,158
061813305000,2015,206
061813305000,2016,331
061813305000,2017,289
061813305000,2018,562
061813305000,2019,286
061813305000,2020,96
061813307000,2005,799
061813307000,2006,417
061813307000,2007,556
061813307000,2008,871
061813307000,2009,881
061813307000,2010,1057
061813307000,2011,810
061813307000,2012,1273
061813307000,2013,1029
061813307000,2014,1319
061813307000,2015,1151
061813307000,2016,659
061813307000,2017,591
061813307000,2018,1462
061813307000,2019,1080
061813307000,2020,314
061813317000,2005,2041
061813317000,2006,2714
061813317000,2007,2122
061813317000,2008,1714
061813317000,2009,4022
061813317000,2010,4026
061813317000,2011,4186
061813317000,2012,2877
061813317000,2013,2124
061813317000,2014,1497
061813317000,2015,909
061813317000,2016,3391
061813317000,2017,3195
061813317000,2018,2495
061813317000,2019,3099
061813317000,2020,1149
061813321000,2005,1696
061813321000,2006,1669
061813321000,2007,6660
061813321000,2008,1593
061813321000,2009,1351
061813321000,2010,1677
061813321000,2011,1480
061813321000,2012,1405
061813321000,2013,1509
061813321000,2014,3782
061813321000,2015,7339
061813321000,2016,11958
061813321000,2017,9578
061813321000,2018,6746
061813321000,2019,3976
061813321000,2020,710
061813361000,2005,2095
061813361000,2006,2399
061813361000,2007,2387
061813361000,2008,2445
061813361000,2009,2422
061813361000,2010,2478
061813361000,2011,3074
061813361000,2012,2802
061813361000,2013,2327
061813361000,2014,2312
061813361000,2015,2545
061813361000,2016,3019
061813361000,2017,3824
061813361000,2018,3677
061813361000,2019,4208
061813361000,2020,1097
061813404000,2005,3112
061813404000,2006,3557
061813404000,2007,3284
061813404000,2008,1545
061813404000,2009,3302
061813404000,2010,2665
061813404000,2011,2014
061813404000,2012,3101
061813404000,2013,4080
061813404000,2014,2544
061813404000,2015,2824
061813404000,2016,4167
061813404000,2017,6499
061813404000,2018,5301
061813404000,2019,5473
061813404000,2020,2165
061813409000,2005,125
061813409000,2006,142
061813409000,2007,352
061813409000,2008,200
061813409000,2009,180
061813409000,2010,119
061813409000,2011,200
061813409000,2012,336
061813409000,2013,675
061813409000,2014,775
061813409000,2015,738
061813409000,2016,1172
061813409000,2017,1138
061813409000,2018,1764
061813409000,2019,3217
061813409000,2020,3083
061813413000,2005,2143
061813413000,2006,2000
061813413000,2007,1789
061813413000,2008,1431
061813413000,2009,910
061813413000,2010,1158
061813413000,2011,1048
061813413000,2012,2000
061813413000,2013,2079
061813413000,2014,1589
061813413000,2015,2054
061813413000,2016,3337
061813413000,2017,4474
061813413000,2018,4895
061813413000,2019,4944
061813413000,2020,1097
061813414000,2005,493
061813414000,2006,610
061813414000,2007,826
061813414000,2008,1008
061813414000,2009,1222
061813414000,2010,1348
061813414000,2011,1273
061813414000,2012,1759
061813414000,2013,2293
061813414000,2014,2181
061813414000,2015,2371
061813414000,2016,2614
061813414000,2017,1543
061813414000,2018,1665
061813414000,2019,827
061813414000,2020,291
061813462000,2005,11891
061813462000,2006,11672
061813462000,2007,10821
061813462000,2008,13973
061813462000,2009,8713
061813462000,2010,8758
061813462000,2011,7974
061813462000,2012,9449
061813462000,2013,10894
061813462000,2014,10387
061813462000,2015,9598
061813462000,2016,9828
061813462000,2017,12794
061813462000,2018,14552
061813462000,2019,13021
061813462000,2020,4080
061813506000,2005,69
061813506000,2006,106
061813506000,2007,20
061813506000,2008,10
061813506000,2009,10
061813506000,2010,6
061813506000,2011,5
061813506000,2012,7
061813506000,2013,6
061813506000,2014,0
061813506000,2015,11
061813506000,2016,13
061813506000,2017,1
061813506000,2018,32
061813506000,2019,23
061813506000,2020,2
061813510000,2005,2532
061813510000,2006,2822
061813510000,2007,2245
061813510000,2008,2133
061813510000,2009,1951
061813510000,2010,2006
061813510000,2011,2703
061813510000,2012,2578
061813510000,2013,3536
061813510000,2014,3225
061813510000,2015,4074
061813510000,2016,3776
061813510000,2017,3644
061813510000,2018,3641
061813510000,2019,3452
061813510000,2020,859
061813515000,2005,490
061813515000,2006,727
061813515000,2007,977
061813515000,2008,957
061813515000,2009,2018
061813515000,2010,3361
061813515000,2011,1791
061813515000,2012,2612
061813515000,2013,2884
061813515000,2014,1786
061813515000,2015,1264
061813515000,2016,1756
061813515000,2017,2704
061813515000,2018,2726
061813515000,2019,1969
061813515000,2020,671
061813516000,2005,3387
061813516000,2006,3257
061813516000,2007,4309
061813516000,2008,3533
061813516000,2009,3988
061813516000,2010,4625
061813516000,2011,6558
061813516000,2012,8159
061813516000,2013,10541
061813516000,2014,9288
061813516000,2015,11770
061813516000,2016,12089
061813516000,2017,13460
061813516000,2018,11387
061813516000,2019,12078
061813516000,2020,4766
061813519000,2005,172
061813519000,2006,222
061813519000,2007,263
061813519000,2008,293
061813519000,2009,225
061813519000,2010,234
061813519000,2011,471
061813519000,2012,258
061813519000,2013,275
061813519000,2014,217
061813519000,2015,531
061813519000,2016,150
061813519000,2017,99
061813519000,2018,588
061813519000,2019,101
061813519000,2020,106
061813563000,2005,18181
061813563000,2006,19270
061813563000,2007,16976
061813563000,2008,17932
061813563000,2009,20215
061813563000,2010,21651
061813563000,2011,24310
061813563000,2012,25865
061813563000,2013,39213
061813563000,2014,50569
061813563000,2015,60380
061813563000,2016,65011
061813563000,2017,79541
061813563000,2018,69842
061813563000,2019,69247
061813563000,2020,18234
061813603000,2005,904
061813603000,2006,848
061813603000,2007,655
061813603000,2008,1570
061813603000,2009,1490
061813603000,2010,1248
061813603000,2011,1085
061813603000,2012,1114
061813603000,2013,1357
061813603000,2014,2868
061813603000,2015,2066
061813603000,2016,2438
061813603000,2017,4519
061813603000,2018,4526
061813603000,2019,2959
061813603000,2020,788
061813608000,2005,749
061813608000,2006,932
061813608000,2007,1032
061813608000,2008,719
061813608000,2009,715
061813608000,2010,847
061813608000,2011,889
061813608000,2012,1080
061813608000,2013,1022
061813608000,2014,849
061813608000,2015,839
061813608000,2016,855
061813608000,2017,1141
061813608000,2018,1001
061813608000,2019,882
061813608000,2020,238
061813611000,2005,3151
061813611000,2006,3370
061813611000,2007,3709
061813611000,2008,3374
061813611000,2009,3628
061813611000,2010,3868
061813611000,2011,3976
061813611000,2012,3305
061813611000,2013,3536
061813611000,2014,4080
061813611000,2015,4568
061813611000,2016,5066
061813611000,2017,5870
061813611000,2018,5661
061813611000,2019,5128
061813611000,2020,1599
061813612000,2005,388
061813612000,2006,312
061813612000,2007,340
061813612000,2008,313
061813612000,2009,356
061813612000,2010,339
061813612000,2011,311
061813612000,2012,368
061813612000,2013,582
061813612000,2014,600
061813612000,2015,448
061813612000,2016,630
061813612000,2017,601
061813612000,2018,439
061813612000,2019,468
061813612000,2020,97
061813618000,2005,2943
061813618000,2006,3040
061813618000,2007,3236
061813618000,2008,3037
061813618000,2009,2658
061813618000,2010,3117
061813618000,2011,3199
061813618000,2012,2720
061813618000,2013,2735
061813618000,2014,2756
061813618000,2015,2026
061813618000,2016,3255
061813618000,2017,3431
061813618000,2018,3625
061813618000,2019,3847
061813618000,2020,1777
061813620000,2005,1157
061813620000,2006,1284
061813620000,2007,1108
061813620000,2008,1326
061813620000,2009,800
061813620000,2010,1068
061813620000,2011,834
061813620000,2012,1069
061813620000,2013,980
061813620000,2014,656
061813620000,2015,807
061813620000,2016,787
061813620000,2017,644
061813620000,2018,746
061813620000,2019,501
061813620000,2020,150
061813664000,2005,741
061813664000,2006,566
061813664000,2007,746
061813664000,2008,609
061813664000,2009,400
061813664000,2010,616
061813664000,2011,539
061813664000,2012,515
061813664000,2013,392
061813664000,2014,262
061813664000,2015,391
061813664000,2016,379
061813664000,2017,935
061813664000,2018,839
061813664000,2019,385
061813664000,2020,521
062013702000,2005,10120
062013702000,2006,14949
062013702000,2007,18824
062013702000,2008,8785
062013702000,2009,5921
062013702000,2010,5129
062013702000,2011,7915
062013702000,2012,15496
062013702000,2013,17913
062013702000,2014,14220
062013702000,2015,13530
062013702000,2016,11014
062013702000,2017,10475
062013702000,2018,6611
062013702000,2019,3938
062013702000,2020,2056
062013711000,2005,585
062013711000,2006,795
062013711000,2007,878
062013711000,2008,481
062013711000,2009,673
062013711000,2010,790
062013711000,2011,1419
062013711000,2012,2335
062013711000,2013,3039
062013711000,2014,2387
062013711000,2015,1238
062013711000,2016,1282
062013711000,2017,1578
062013711000,2018,1459
062013711000,2019,1030
062013711000,2020,438
062013761000,2005,44232
062013761000,2006,42172
062013761000,2007,39567
062013761000,2008,27852
062013761000,2009,30356
062013761000,2010,32596
062013761000,2011,46224
062013761000,2012,78485
062013761000,2013,98245
062013761000,2014,101618
062013761000,2015,99294
062013761000,2016,93080
062013761000,2017,86064
062013761000,2018,78248
062013761000,2019,89013
062013761000,2020,23967
062013803000,2005,883
062013803000,2006,939
062013803000,2007,826
062013803000,2008,948
062013803000,2009,2215
062013803000,2010,1730
062013803000,2011,1751
062013803000,2012,1832
062013803000,2013,1472
062013803000,2014,1631
062013803000,2015,1402
062013803000,2016,4889
062013803000,2017,3135
062013803000,2018,3222
062013803000,2019,3131
062013803000,2020,643
062013805000,2005,4229
062013805000,2006,3524
062013805000,2007,3487
062013805000,2008,2878
062013805000,2009,2956
062013805000,2010,3749
062013805000,2011,3700
062013805000,2012,5000
062013805000,2013,5302
062013805000,2014,5050
062013805000,2015,5905
062013805000,2016,7251
062013805000,2017,6676
062013805000,2018,5592
062013805000,2019,5142
062013805000,2020,1332
062013806000,2005,0
062013806000,2006,0
062013806000,2007,32
062013806000,2008,0
062013806000,2009,0
