ID_powiatu,year,p2013-hotele-kategorii-s
060611117000,2007,0
060611117000,2008,0
060611117000,2009,0
060611117000,2010,0
060611117000,2011,0
060611117000,2012,1
060611117000,2013,1
060611117000,2014,1
060611117000,2015,0
060611117000,2016,1
060611117000,2017,1
060611117000,2018,1
060611117000,2019,1
060611117000,2020,1
060611163000,1995,2
060611163000,1996,2
060611163000,1997,2
060611163000,1998,1
060611163000,1999,1
060611163000,2000,1
060611163000,2001,2
060611163000,2002,2
060611163000,2003,0
060611163000,2004,0
060611163000,2005,0
060611163000,2006,0
060611163000,2007,1
060611163000,2008,0
060611163000,2009,0
060611163000,2010,0
060611163000,2011,1
060611163000,2012,2
060611163000,2013,2
060611163000,2014,2
060611163000,2015,2
060611163000,2016,2
060611163000,2017,2
060611163000,2018,2
060611163000,2019,2
060611163000,2020,2
060611205000,1995,0
060611205000,1996,0
060611205000,1997,0
060611205000,1998,0
060611205000,1999,0
060611205000,2000,1
060611205000,2001,2
060611205000,2002,0
060611205000,2003,0
060611205000,2004,0
060611205000,2005,0
060611205000,2006,0
060611205000,2007,0
060611205000,2008,0
060611205000,2009,0
060611205000,2010,0
060611205000,2011,0
060611205000,2012,0
060611205000,2013,0
060611205000,2014,0
060611205000,2015,0
060611205000,2016,0
060611205000,2017,0
060611205000,2018,0
060611205000,2019,0
060611205000,2020,0
060611207000,1995,0
060611207000,1996,0
060611207000,1997,0
060611207000,1998,0
060611207000,1999,1
060611207000,2000,1
060611207000,2001,1
060611207000,2002,0
060611207000,2003,0
060611207000,2004,0
060611207000,2005,0
060611207000,2006,0
060611207000,2007,0
060611207000,2008,0
060611207000,2009,0
060611207000,2010,0
060611207000,2011,0
060611207000,2012,0
060611207000,2013,0
060611207000,2014,0
060611207000,2015,0
060611207000,2016,0
060611207000,2017,0
060611207000,2018,0
060611207000,2019,0
060611207000,2020,0
060611211000,1995,0
060611211000,1996,0
060611211000,1997,0
060611211000,1998,0
060611211000,1999,0
060611211000,2000,0
060611211000,2001,0
060611211000,2002,0
060611211000,2003,0
060611211000,2004,0
060611211000,2005,0
060611211000,2006,0
060611211000,2007,0
060611211000,2008,0
060611211000,2009,0
060611211000,2010,0
060611211000,2011,0
060611211000,2012,0
060611211000,2013,0
060611211000,2014,0
060611211000,2015,0
060611211000,2016,0
060611211000,2017,0
060611211000,2018,0
060611211000,2019,0
060611211000,2020,0
060611212000,1995,0
060611212000,1996,0
060611212000,1997,0
060611212000,1998,0
060611212000,1999,0
060611212000,2000,0
060611212000,2001,0
060611212000,2002,0
060611212000,2003,0
060611212000,2004,0
060611212000,2005,0
060611212000,2006,0
060611212000,2007,0
060611212000,2008,0
060611212000,2009,0
060611212000,2010,0
060611212000,2011,0
060611212000,2012,1
060611212000,2013,1
060611212000,2014,1
060611212000,2015,1
060611212000,2016,1
060611212000,2017,1
060611212000,2018,1
060611212000,2019,1
060611212000,2020,1
060611214000,1995,1
060611214000,1996,0
060611214000,1997,0
060611214000,1998,0
060611214000,1999,0
060611214000,2000,1
060611214000,2001,3
060611214000,2002,0
060611214000,2003,0
060611214000,2004,0
060611214000,2005,0
060611214000,2006,0
060611214000,2007,1
060611214000,2008,1
060611214000,2009,1
060611214000,2010,0
060611214000,2011,1
060611214000,2012,1
060611214000,2013,1
060611214000,2014,1
060611214000,2015,1
060611214000,2016,0
060611214000,2017,0
060611214000,2018,0
060611214000,2019,0
060611214000,2020,0
060611216000,1995,0
060611216000,1996,0
060611216000,1997,0
060611216000,1998,0
060611216000,1999,0
060611216000,2000,0
060611216000,2001,0
060611216000,2002,0
060611216000,2003,0
060611216000,2004,0
060611216000,2005,0
060611216000,2006,0
060611216000,2007,0
060611216000,2008,0
060611216000,2009,0
060611216000,2010,0
060611216000,2011,0
060611216000,2012,0
060611216000,2013,0
060611216000,2014,0
060611216000,2015,0
060611216000,2016,0
060611216000,2017,0
060611216000,2018,0
060611216000,2019,0
060611216000,2020,0
061813301000,1995,1
061813301000,1996,0
061813301000,1997,2
061813301000,1998,2
061813301000,1999,2
061813301000,2000,2
061813301000,2001,1
061813301000,2002,1
061813301000,2003,0
061813301000,2004,0
061813301000,2005,0
061813301000,2006,0
061813301000,2007,0
061813301000,2008,0
061813301000,2009,0
061813301000,2010,0
061813301000,2011,0
061813301000,2012,0
