ID_powiatu,year,p2596-zieleńce-obiekty
051011809000,2012,6
051011809000,2013,6
051011809000,2014,7
051011809000,2015,7
051011809000,2016,7
051011809000,2017,7
051011809000,2018,7
051011809000,2019,7
051011809000,2020,7
051011811000,2004,7
051011811000,2005,7
051011811000,2006,9
051011811000,2007,9
051011811000,2008,9
051011811000,2009,10
051011811000,2010,10
051011811000,2011,10
051011811000,2012,10
051011811000,2013,10
051011811000,2014,11
051011811000,2015,11
051011811000,2016,11
051011811000,2017,11
051011811000,2018,11
051011811000,2019,11
051011811000,2020,11
051011814000,2004,51
051011814000,2005,51
051011814000,2006,51
051011814000,2007,55
051011814000,2008,55
051011814000,2009,55
051011814000,2010,55
051011814000,2011,55
051011814000,2012,59
051011814000,2013,59
051011814000,2014,61
051011814000,2015,61
051011814000,2016,62
051011814000,2017,64
051011814000,2018,64
051011814000,2019,64
051011814000,2020,64
051011817000,2004,22
051011817000,2005,21
051011817000,2006,21
051011817000,2007,21
051011817000,2008,22
051011817000,2009,22
051011817000,2010,22
051011817000,2011,22
051011817000,2012,22
051011817000,2013,22
051011817000,2014,23
051011817000,2015,23
051011817000,2016,23
051011817000,2017,23
051011817000,2018,23
051011817000,2019,23
051011817000,2020,23
051011818000,2004,25
051011818000,2005,27
051011818000,2006,27
051011818000,2007,27
051011818000,2008,29
051011818000,2009,29
051011818000,2010,29
051011818000,2011,29
051011818000,2012,29
051011818000,2013,29
051011818000,2014,29
051011818000,2015,29
051011818000,2016,29
051011818000,2017,29
051011818000,2018,29
051011818000,2019,29
051011818000,2020,29
051011819000,2004,11
051011819000,2005,11
051011819000,2006,11
051011819000,2007,11
051011819000,2008,11
051011819000,2009,11
051011819000,2010,11
051011819000,2011,11
051011819000,2012,11
051011819000,2013,11
051011819000,2014,11
051011819000,2015,11
051011819000,2016,11
051011819000,2017,11
051011819000,2018,11
051011819000,2019,11
051011819000,2020,11
051011902000,2004,14
051011902000,2005,15
051011902000,2006,15
051011902000,2007,17
051011902000,2008,17
051011902000,2009,17
051011902000,2010,17
051011902000,2011,20
051011902000,2012,20
051011902000,2013,20
051011902000,2014,20
051011902000,2015,20
051011902000,2016,20
051011902000,2017,22
051011902000,2018,26
051011902000,2019,26
051011902000,2020,26
051011904000,2004,12
051011904000,2005,12
051011904000,2006,14
051011904000,2007,13
051011904000,2008,14
051011904000,2009,14
051011904000,2010,15
051011904000,2011,15
051011904000,2012,16
051011904000,2013,17
051011904000,2014,17
051011904000,2015,17
051011904000,2016,17
051011904000,2017,17
051011904000,2018,17
051011904000,2019,17
051011904000,2020,17
051011905000,2004,21
051011905000,2005,21
051011905000,2006,21
051011905000,2007,21
051011905000,2008,21
051011905000,2009,21
051011905000,2010,20
051011905000,2011,20
051011905000,2012,20
051011905000,2013,20
051011905000,2014,20
051011905000,2015,20
051011905000,2016,20
051011905000,2017,24
051011905000,2018,24
051011905000,2019,24
051011905000,2020,24
051011913000,2004,68
051011913000,2005,68
051011913000,2006,68
051011913000,2007,68
051011913000,2008,70
051011913000,2009,25
051011913000,2010,26
051011913000,2011,26
051011913000,2012,26
051011913000,2013,26
051011913000,2014,26
051011913000,2015,26
051011913000,2016,26
051011913000,2017,27
051011913000,2018,27
051011913000,2019,27
051011913000,2020,27
051011915000,2004,1
051011915000,2005,1
051011915000,2006,2
051011915000,2007,3
051011915000,2008,3
051011915000,2009,3
051011915000,2010,4
051011915000,2011,4
051011915000,2012,4
051011915000,2013,4
051011915000,2014,4
051011915000,2015,4
051011915000,2016,4
051011915000,2017,4
051011915000,2018,4
051011915000,2019,4
051011915000,2020,4
051011963000,2004,12
051011963000,2005,12
051011963000,2006,12
051011963000,2007,12
051011963000,2008,12
051011963000,2009,12
051011963000,2010,12
051011963000,2011,12
051011963000,2012,12
051011963000,2013,12
051011963000,2014,12
051011963000,2015,12
051011963000,2016,12
051011963000,2017,12
051011963000,2018,12
051011963000,2019,12
051011963000,2020,12
052615204000,2004,14
052615204000,2005,12
052615204000,2006,12
052615204000,2007,14
052615204000,2008,17
052615204000,2009,17
052615204000,2010,17
052615204000,2011,16
052615204000,2012,16
052615204000,2013,23
052615204000,2014,23
052615204000,2015,32
052615204000,2016,32
052615204000,2017,47
052615204000,2018,47
052615204000,2019,47
052615204000,2020,52
052615205000,2004,7
052615205000,2005,8
052615205000,2006,8
052615205000,2007,8
052615205000,2008,8
052615205000,2009,8
052615205000,2010,8
052615205000,2011,8
052615205000,2012,29
052615205000,2013,29
052615205000,2014,29
052615205000,2015,37
052615205000,2016,44
052615205000,2017,45
052615205000,2018,45
052615205000,2019,47
052615205000,2020,47
052615207000,2004,13
052615207000,2005,16
052615207000,2006,16
052615207000,2007,18
052615207000,2008,21
052615207000,2009,25
052615207000,2010,25
052615207000,2011,28
052615207000,2012,28
052615207000,2013,28
052615207000,2014,28
052615207000,2015,28
052615207000,2016,28
052615207000,2017,28
052615207000,2018,28
052615207000,2019,30
052615207000,2020,30
052615210000,2004,6
052615210000,2005,7
052615210000,2006,7
052615210000,2007,7
052615210000,2008,7
052615210000,2009,7
052615210000,2010,7
052615210000,2011,7
052615210000,2012,7
052615210000,2013,7
052615210000,2014,7
052615210000,2015,7
052615210000,2016,7
052615210000,2017,7
052615210000,2018,7
052615210000,2019,7
052615210000,2020,7
052615211000,2004,34
052615211000,2005,34
052615211000,2006,34
052615211000,2007,34
052615211000,2008,35
052615211000,2009,16
052615211000,2010,19
052615211000,2011,22
052615211000,2012,22
052615211000,2013,22
052615211000,2014,22
052615211000,2015,22
052615211000,2016,22
052615211000,2017,22
052615211000,2018,24
052615211000,2019,29
052615211000,2020,29
052615261000,2004,8
052615261000,2005,8
052615261000,2006,8
052615261000,2007,8
052615261000,2008,8
052615261000,2009,8
052615261000,2010,8
052615261000,2011,8
052615261000,2012,8
052615261000,2013,7
052615261000,2014,6
052615261000,2015,6
052615261000,2016,6
052615261000,2017,8
052615261000,2018,7
052615261000,2019,8
052615261000,2020,8
052615301000,2004,5
052615301000,2005,6
052615301000,2006,9
052615301000,2007,9
052615301000,2008,9
052615301000,2009,9
052615301000,2010,9
052615301000,2011,9
052615301000,2012,21
052615301000,2013,21
052615301000,2014,21
052615301000,2015,22
052615301000,2016,22
052615301000,2017,23
052615301000,2018,23
052615301000,2019,23
052615301000,2020,23
052615302000,2004,12
052615302000,2005,12
052615302000,2006,12
052615302000,2007,12
052615302000,2008,12
052615302000,2009,16
052615302000,2010,17
052615302000,2011,17
052615302000,2012,17
052615302000,2013,17
052615302000,2014,17
052615302000,2015,17
052615302000,2016,17
052615302000,2017,33
052615302000,2018,38
052615302000,2019,39
052615302000,2020,24
052615303000,2004,5
052615303000,2005,5
052615303000,2006,5
052615303000,2007,5
052615303000,2008,5
052615303000,2009,5
052615303000,2010,5
052615303000,2011,5
052615303000,2012,5
052615303000,2013,8
052615303000,2014,9
052615303000,2015,9
052615303000,2016,9
052615303000,2017,9
052615303000,2018,9
052615303000,2019,6
052615303000,2020,9
052615306000,2004,7
052615306000,2005,7
052615306000,2006,8
052615306000,2007,8
052615306000,2008,8
052615306000,2009,8
052615306000,2010,8
052615306000,2011,8
052615306000,2012,12
052615306000,2013,12
052615306000,2014,12
052615306000,2015,12
052615306000,2016,12
052615306000,2017,12
052615306000,2018,12
052615306000,2019,12
052615306000,2020,12
052615308000,2004,2
052615308000,2005,2
052615308000,2006,2
052615308000,2007,2
052615308000,2008,2
052615308000,2009,2
052615308000,2010,2
052615308000,2011,2
052615308000,2012,2
052615308000,2013,2
052615308000,2014,2
052615308000,2015,2
052615308000,2016,3
052615308000,2017,4
052615308000,2018,5
052615308000,2019,5
052615308000,2020,5
052615309000,2004,6
052615309000,2005,7
052615309000,2006,7
052615309000,2007,7
052615309000,2008,7
052615309000,2009,7
052615309000,2010,9
052615309000,2011,9
052615309000,2012,9
052615309000,2013,9
052615309000,2014,10
052615309000,2015,10
052615309000,2016,10
052615309000,2017,10
052615309000,2018,10
052615309000,2019,10
052615309000,2020,10
052615312000,2004,11
052615312000,2005,10
052615312000,2006,10
052615312000,2007,10
052615312000,2008,10
052615312000,2009,10
052615312000,2010,11
052615312000,2011,11
052615312000,2012,11
052615312000,2013,11
052615312000,2014,11
052615312000,2015,11
052615312000,2016,11
052615312000,2017,11
052615312000,2018,11
052615312000,2019,11
052615312000,2020,11
052615313000,2004,4
052615313000,2005,4
052615313000,2006,4
052615313000,2007,4
052615313000,2008,4
052615313000,2009,4
052615313000,2010,4
052615313000,2011,13
052615313000,2012,13
052615313000,2013,13
052615313000,2014,13
052615313000,2015,13
052615313000,2016,13
052615313000,2017,14
052615313000,2018,14
052615313000,2019,14
052615313000,2020,14
060610901000,2004,19
060610901000,2005,19
060610901000,2006,19
060610901000,2007,19
060610901000,2008,19
060610901000,2009,19
060610901000,2010,19
060610901000,2011,19
060610901000,2012,19
060610901000,2013,20
060610901000,2014,20
060610901000,2015,20
060610901000,2016,20
060610901000,2017,20
060610901000,2018,23
060610901000,2019,23
060610901000,2020,23
060610913000,2004,7
060610913000,2005,7
060610913000,2006,7
060610913000,2007,7
060610913000,2008,8
060610913000,2009,8
060610913000,2010,8
060610913000,2011,8
060610913000,2012,8
060610913000,2013,8
060610913000,2014,8
060610913000,2015,8
060610913000,2016,8
060610913000,2017,8
060610913000,2018,8
060610913000,2019,8
060610913000,2020,8
060610915000,2004,6
060610915000,2005,7
060610915000,2006,8
060610915000,2007,8
060610915000,2008,8
060610915000,2009,8
060610915000,2010,8
060610915000,2011,8
060610915000,2012,8
060610915000,2013,8
060610915000,2014,8
060610915000,2015,8
060610915000,2016,8
060610915000,2017,8
060610915000,2018,8
060610915000,2019,8
060610915000,2020,10
060610919000,2004,31
060610919000,2005,31
060610919000,2006,31
060610919000,2007,31
060610919000,2008,31
060610919000,2009,31
060610919000,2010,31
060610919000,2011,31
060610919000,2012,31
060610919000,2013,31
060610919000,2014,31
060610919000,2015,31
060610919000,2016,31
060610919000,2017,31
060610919000,2018,31
060610919000,2019,31
060610919000,2020,31
060610961000,2004,9
060610961000,2005,9
060610961000,2006,9
060610961000,2007,9
060610961000,2008,9
060610961000,2009,10
060610961000,2010,10
060610961000,2011,10
060610961000,2012,10
060610961000,2013,10
060610961000,2014,10
060610961000,2015,10
060610961000,2016,10
060610961000,2017,10
060610961000,2018,10
060610961000,2019,10
060610961000,2020,10
060611002000,2004,10
060611002000,2005,10
060611002000,2006,10
060611002000,2007,10
060611002000,2008,10
060611002000,2009,10
060611002000,2010,10
060611002000,2011,11
060611002000,2012,11
060611002000,2013,11
060611002000,2014,11
060611002000,2015,11
060611002000,2016,11
060611002000,2017,11
060611002000,2018,11
060611002000,2019,11
060611002000,2020,11
060611003000,2004,23
060611003000,2005,24
060611003000,2006,26
060611003000,2007,24
060611003000,2008,24
060611003000,2009,24
060611003000,2010,24
060611003000,2011,24
060611003000,2012,24
060611003000,2013,24
060611003000,2014,24
060611003000,2015,24
060611003000,2016,24
060611003000,2017,24
060611003000,2018,24
060611003000,2019,24
060611003000,2020,24
060611004000,2004,15
060611004000,2005,15
060611004000,2006,15
060611004000,2007,15
060611004000,2008,15
060611004000,2009,16
060611004000,2010,16
060611004000,2011,16
060611004000,2012,18
060611004000,2013,18
060611004000,2014,17
060611004000,2015,17
060611004000,2016,17
060611004000,2017,18
060611004000,2018,18
060611004000,2019,18
060611004000,2020,18
060611006000,2004,11
060611006000,2005,19
060611006000,2006,17
060611006000,2007,19
060611006000,2008,19
060611006000,2009,19
060611006000,2010,19
060611006000,2011,20
060611006000,2012,20
060611006000,2013,20
060611006000,2014,22
060611006000,2015,23
060611006000,2016,23
060611006000,2017,23
060611006000,2018,23
060611006000,2019,23
060611006000,2020,23
060611018000,2004,35
060611018000,2005,34
060611018000,2006,36
060611018000,2007,37
060611018000,2008,37
060611018000,2009,37
060611018000,2010,37
060611018000,2011,43
060611018000,2012,43
060611018000,2013,43
060611018000,2014,43
060611018000,2015,43
060611018000,2016,43
060611018000,2017,43
060611018000,2018,43
060611018000,2019,43
060611018000,2020,43
060611020000,2004,8
060611020000,2005,8
060611020000,2006,6
060611020000,2007,6
060611020000,2008,7
060611020000,2009,7
060611020000,2010,9
060611020000,2011,10
060611020000,2012,10
060611020000,2013,10
060611020000,2014,13
060611020000,2015,13
060611020000,2016,13
060611020000,2017,13
060611020000,2018,13
060611020000,2019,13
060611020000,2020,13
060611062000,2004,22
060611062000,2005,22
060611062000,2006,22
060611062000,2007,22
060611062000,2008,27
060611062000,2009,27
060611062000,2010,27
060611062000,2011,26
060611062000,2012,26
060611062000,2013,26
060611062000,2014,26
060611062000,2015,26
060611062000,2016,26
060611062000,2017,26
060611062000,2018,26
060611062000,2019,26
060611062000,2020,26
060611064000,2004,16
060611064000,2005,16
060611064000,2006,16
060611064000,2007,16
060611064000,2008,16
060611064000,2009,28
060611064000,2010,28
060611064000,2011,28
060611064000,2012,28
060611064000,2013,28
060611064000,2014,28
060611064000,2015,28
060611064000,2016,28
060611064000,2017,28
060611064000,2018,28
060611064000,2019,38
060611064000,2020,32
060611108000,2004,23
060611108000,2005,23
060611108000,2006,23
060611108000,2007,23
060611108000,2008,23
060611108000,2009,23
060611108000,2010,23
060611108000,2011,23
060611108000,2012,23
060611108000,2013,23
060611108000,2014,23
060611108000,2015,34
060611108000,2016,34
060611108000,2017,34
060611108000,2018,34
060611108000,2019,34
060611108000,2020,34
060611109000,2004,9
060611109000,2005,10
060611109000,2006,11
060611109000,2007,12
060611109000,2008,12
060611109000,2009,12
060611109000,2010,26
060611109000,2011,26
060611109000,2012,26
060611109000,2013,30
060611109000,2014,32
060611109000,2015,32
060611109000,2016,32
060611109000,2017,33
060611109000,2018,41
060611109000,2019,46
060611109000,2020,47
060611110000,2004,27
060611110000,2005,24
060611110000,2006,24
060611110000,2007,24
060611110000,2008,26
060611110000,2009,26
060611110000,2010,26
060611110000,2011,26
060611110000,2012,26
060611110000,2013,26
060611110000,2014,26
060611110000,2015,26
060611110000,2016,26
060611110000,2017,26
060611110000,2018,26
060611110000,2019,26
060611110000,2020,26
060611117000,2004,208
060611117000,2005,209
060611117000,2006,209
060611117000,2007,209
060611117000,2008,193
060611117000,2009,193
060611117000,2010,193
060611117000,2011,193
060611117000,2012,193
060611117000,2013,201
060611117000,2014,201
060611117000,2015,201
060611117000,2016,201
060611117000,2017,201
060611117000,2018,201
060611117000,2019,202
060611117000,2020,202
060611163000,2004,53
060611163000,2005,53
060611163000,2006,53
060611163000,2007,53
060611163000,2008,53
060611163000,2009,53
060611163000,2010,53
060611163000,2011,53
060611163000,2012,53
060611163000,2013,53
060611163000,2014,53
060611163000,2015,53
060611163000,2016,53
060611163000,2017,53
060611163000,2018,53
060611163000,2019,53
060611163000,2020,53
060611205000,2004,5
060611205000,2005,5
060611205000,2006,5
060611205000,2007,5
060611205000,2008,5
060611205000,2009,5
060611205000,2010,5
060611205000,2011,7
060611205000,2012,7
060611205000,2013,7
060611205000,2014,8
060611205000,2015,8
060611205000,2016,8
060611205000,2017,8
060611205000,2018,8
060611205000,2019,8
060611205000,2020,8
060611207000,2004,81
060611207000,2005,102
060611207000,2006,102
060611207000,2007,102
060611207000,2008,102
060611207000,2009,102
060611207000,2010,103
060611207000,2011,107
060611207000,2012,107
060611207000,2013,107
060611207000,2014,107
060611207000,2015,108
060611207000,2016,108
060611207000,2017,110
060611207000,2018,111
060611207000,2019,111
060611207000,2020,111
060611211000,2004,4
060611211000,2005,6
060611211000,2006,8
060611211000,2007,8
060611211000,2008,8
060611211000,2009,8
060611211000,2010,9
060611211000,2011,9
060611211000,2012,9
060611211000,2013,10
060611211000,2014,10
060611211000,2015,10
060611211000,2016,11
060611211000,2017,12
060611211000,2018,14
060611211000,2019,14
060611211000,2020,14
060611212000,2004,17
060611212000,2005,16
060611212000,2006,16
060611212000,2007,16
060611212000,2008,16
060611212000,2009,16
060611212000,2010,16
060611212000,2011,20
060611212000,2012,20
060611212000,2013,20
060611212000,2014,20
060611212000,2015,20
060611212000,2016,20
060611212000,2017,20
060611212000,2018,20
060611212000,2019,20
060611212000,2020,20
060611214000,2004,39
060611214000,2005,37
060611214000,2006,39
060611214000,2007,40
060611214000,2008,42
060611214000,2009,44
060611214000,2010,46
060611214000,2011,46
060611214000,2012,47
060611214000,2013,47
060611214000,2014,47
060611214000,2015,51
060611214000,2016,51
060611214000,2017,51
060611214000,2018,51
060611214000,2019,55
060611214000,2020,55
060611216000,2004,7
060611216000,2005,7
060611216000,2006,7
060611216000,2007,7
060611216000,2008,7
060611216000,2009,7
060611216000,2010,7
060611216000,2011,7
060611216000,2012,7
060611216000,2013,7
060611216000,2014,7
060611216000,2015,7
060611216000,2016,7
060611216000,2017,7
060611216000,2018,7
060611216000,2019,7
060611216000,2020,7
061813301000,2004,8
061813301000,2005,8
061813301000,2006,8
061813301000,2007,8
061813301000,2008,8
061813301000,2009,8
061813301000,2010,8
061813301000,2011,8
061813301000,2012,8
061813301000,2013,8
061813301000,2014,8
061813301000,2015,8
061813301000,2016,8
061813301000,2017,8
061813301000,2018,8
061813301000,2019,8
061813301000,2020,8
061813302000,2004,3
061813302000,2005,3
061813302000,2006,3
061813302000,2007,3
061813302000,2008,3
061813302000,2009,3
061813302000,2010,3
061813302000,2011,3
061813302000,2012,3
061813302000,2013,3
061813302000,2014,3
061813302000,2015,3
061813302000,2016,5
061813302000,2017,5
061813302000,2018,5
061813302000,2019,5
061813302000,2020,5
061813305000,2004,13
061813305000,2005,12
061813305000,2006,12
061813305000,2007,12
061813305000,2008,18
061813305000,2009,17
061813305000,2010,17
061813305000,2011,17
061813305000,2012,18
061813305000,2013,18
061813305000,2014,18
061813305000,2015,18
061813305000,2016,18
061813305000,2017,18
061813305000,2018,18
061813305000,2019,18
061813305000,2020,18
061813307000,2004,28
061813307000,2005,29
061813307000,2006,29
061813307000,2007,29
061813307000,2008,33
061813307000,2009,33
061813307000,2010,43
061813307000,2011,43
061813307000,2012,47
061813307000,2013,48
061813307000,2014,49
061813307000,2015,49
061813307000,2016,49
061813307000,2017,51
061813307000,2018,51
061813307000,2019,51
061813307000,2020,52
061813317000,2004,36
061813317000,2005,36
061813317000,2006,36
061813317000,2007,36
061813317000,2008,38
061813317000,2009,38
061813317000,2010,40
061813317000,2011,41
061813317000,2012,41
061813317000,2013,43
061813317000,2014,45
061813317000,2015,46
061813317000,2016,46
061813317000,2017,48
061813317000,2018,50
061813317000,2019,50
061813317000,2020,51
061813321000,2004,5
061813321000,2005,5
061813321000,2006,5
061813321000,2007,5
061813321000,2008,7
061813321000,2009,7
061813321000,2010,7
061813321000,2011,7
061813321000,2012,7
061813321000,2013,7
061813321000,2014,7
061813321000,2015,7
061813321000,2016,7
061813321000,2017,7
061813321000,2018,7
061813321000,2019,7
061813321000,2020,7
061813361000,2004,16
061813361000,2005,14
061813361000,2006,14
061813361000,2007,14
061813361000,2008,14
061813361000,2009,14
061813361000,2010,12
061813361000,2011,12
061813361000,2012,12
061813361000,2013,12
061813361000,2014,12
061813361000,2015,12
061813361000,2016,13
061813361000,2017,13
061813361000,2018,6
061813361000,2019,7
061813361000,2020,6
061813404000,2004,14
061813404000,2005,14
061813404000,2006,14
061813404000,2007,14
061813404000,2008,14
061813404000,2009,14
061813404000,2010,14
061813404000,2011,14
061813404000,2012,14
061813404000,2013,14
061813404000,2014,15
061813404000,2015,15
061813404000,2016,15
061813404000,2017,15
061813404000,2018,15
061813404000,2019,15
061813404000,2020,15
061813409000,2004,14
061813409000,2005,7
061813409000,2006,7
061813409000,2007,7
061813409000,2008,7
061813409000,2009,7
061813409000,2010,7
061813409000,2011,7
061813409000,2012,8
061813409000,2013,8
061813409000,2014,8
061813409000,2015,8
061813409000,2016,8
061813409000,2017,8
061813409000,2018,8
061813409000,2019,8
061813409000,2020,8
061813413000,2004,0
061813413000,2005,0
061813413000,2006,0
061813413000,2007,0
061813413000,2008,0
061813413000,2009,0
061813413000,2010,0
061813413000,2011,0
061813413000,2012,0
061813413000,2013,0
061813413000,2014,0
061813413000,2015,0
061813413000,2016,0
061813413000,2017,0
061813413000,2018,0
061813413000,2019,0
061813413000,2020,0
061813414000,2004,8
061813414000,2005,8
061813414000,2006,8
061813414000,2007,8
061813414000,2008,8
061813414000,2009,8
061813414000,2010,8
061813414000,2011,8
061813414000,2012,8
061813414000,2013,8
061813414000,2014,8
061813414000,2015,15
061813414000,2016,15
061813414000,2017,17
061813414000,2018,17
061813414000,2019,17
061813414000,2020,17
061813462000,2004,7
061813462000,2005,7
061813462000,2006,7
061813462000,2007,7
061813462000,2008,7
061813462000,2009,7
061813462000,2010,7
061813462000,2011,7
061813462000,2012,7
061813462000,2013,7
061813462000,2014,7
061813462000,2015,7
061813462000,2016,7
061813462000,2017,7
061813462000,2018,7
061813462000,2019,7
061813462000,2020,7
061813506000,2004,1
061813506000,2005,1
061813506000,2006,1
061813506000,2007,1
061813506000,2008,1
061813506000,2009,1
061813506000,2010,1
061813506000,2011,1
061813506000,2012,1
061813506000,2013,1
061813506000,2014,1
061813506000,2015,1
061813506000,2016,1
061813506000,2017,1
061813506000,2018,1
061813506000,2019,1
061813506000,2020,1
061813510000,2004,22
061813510000,2005,22
061813510000,2006,22
061813510000,2007,23
061813510000,2008,23
061813510000,2009,23
061813510000,2010,25
061813510000,2011,25
061813510000,2012,25
061813510000,2013,33
061813510000,2014,33
061813510000,2015,33
061813510000,2016,33
061813510000,2017,33
061813510000,2018,33
061813510000,2019,33
061813510000,2020,33
061813515000,2004,7
061813515000,2005,7
061813515000,2006,7
061813515000,2007,7
061813515000,2008,7
061813515000,2009,7
061813515000,2010,7
061813515000,2011,7
061813515000,2012,6
061813515000,2013,6
061813515000,2014,6
061813515000,2015,6
061813515000,2016,6
061813515000,2017,6
061813515000,2018,6
061813515000,2019,6
061813515000,2020,6
061813516000,2004,12
061813516000,2005,12
061813516000,2006,13
061813516000,2007,13
061813516000,2008,13
061813516000,2009,13
061813516000,2010,13
061813516000,2011,13
061813516000,2012,13
061813516000,2013,21
061813516000,2014,21
061813516000,2015,21
061813516000,2016,21
061813516000,2017,21
061813516000,2018,21
061813516000,2019,21
061813516000,2020,21
061813519000,2004,6
061813519000,2005,6
061813519000,2006,6
061813519000,2007,6
061813519000,2008,6
061813519000,2009,6
061813519000,2010,6
061813519000,2011,6
061813519000,2012,6
061813519000,2013,6
061813519000,2014,6
061813519000,2015,6
061813519000,2016,6
061813519000,2017,6
061813519000,2018,6
061813519000,2019,6
061813519000,2020,6
061813563000,2004,80
061813563000,2005,80
061813563000,2006,80
061813563000,2007,80
061813563000,2008,59
061813563000,2009,59
061813563000,2010,70
061813563000,2011,77
061813563000,2012,77
061813563000,2013,81
061813563000,2014,81
061813563000,2015,97
061813563000,2016,100
061813563000,2017,100
061813563000,2018,100
061813563000,2019,748
061813563000,2020,762
061813603000,2004,11
061813603000,2005,11
061813603000,2006,11
061813603000,2007,11
061813603000,2008,11
061813603000,2009,14
061813603000,2010,14
061813603000,2011,19
061813603000,2012,19
061813603000,2013,19
061813603000,2014,19
061813603000,2015,19
061813603000,2016,19
061813603000,2017,19
061813603000,2018,19
061813603000,2019,19
061813603000,2020,19
061813608000,2004,16
061813608000,2005,16
061813608000,2006,16
061813608000,2007,17
061813608000,2008,17
061813608000,2009,17
061813608000,2010,17
061813608000,2011,17
061813608000,2012,18
061813608000,2013,18
061813608000,2014,18
061813608000,2015,18
061813608000,2016,18
061813608000,2017,18
061813608000,2018,18
061813608000,2019,18
061813608000,2020,18
061813611000,2004,11
061813611000,2005,11
061813611000,2006,11
061813611000,2007,12
061813611000,2008,12
061813611000,2009,12
061813611000,2010,14
061813611000,2011,14
061813611000,2012,14
061813611000,2013,16
061813611000,2014,16
061813611000,2015,17
061813611000,2016,17
061813611000,2017,17
061813611000,2018,17
061813611000,2019,17
061813611000,2020,21
061813612000,2004,3
061813612000,2005,3
061813612000,2006,3
061813612000,2007,3
061813612000,2008,3
061813612000,2009,4
061813612000,2010,4
061813612000,2011,4
061813612000,2012,4
061813612000,2013,4
061813612000,2014,4
061813612000,2015,4
061813612000,2016,4
061813612000,2017,4
061813612000,2018,4
061813612000,2019,4
061813612000,2020,4
061813618000,2004,7
061813618000,2005,7
061813618000,2006,7
061813618000,2007,9
061813618000,2008,10
061813618000,2009,10
061813618000,2010,10
061813618000,2011,10
061813618000,2012,11
061813618000,2013,11
061813618000,2014,11
061813618000,2015,11
061813618000,2016,11
061813618000,2017,11
061813618000,2018,11
061813618000,2019,11
061813618000,2020,11
061813620000,2004,2
061813620000,2005,2
061813620000,2006,2
061813620000,2007,2
061813620000,2008,2
061813620000,2009,2
061813620000,2010,2
061813620000,2011,2
061813620000,2012,2
061813620000,2013,2
061813620000,2014,2
061813620000,2015,2
061813620000,2016,2
061813620000,2017,2
061813620000,2018,2
061813620000,2019,19
061813620000,2020,20
061813664000,2004,11
061813664000,2005,11
061813664000,2006,11
061813664000,2007,11
061813664000,2008,11
061813664000,2009,11
061813664000,2010,11
061813664000,2011,11
061813664000,2012,11
061813664000,2013,11
061813664000,2014,11
061813664000,2015,11
061813664000,2016,11
061813664000,2017,11
061813664000,2018,11
061813664000,2019,11
061813664000,2020,11
062013702000,2004,30
062013702000,2005,27
062013702000,2006,32
062013702000,2007,32
062013702000,2008,32
062013702000,2009,33
062013702000,2010,34
062013702000,2011,34
062013702000,2012,34
062013702000,2013,34
062013702000,2014,34
062013702000,2015,34
062013702000,2016,35
062013702000,2017,35
062013702000,2018,35
062013702000,2019,35
062013702000,2020,36
062013711000,2004,18
062013711000,2005,18
062013711000,2006,18
062013711000,2007,18
062013711000,2008,18
062013711000,2009,18
062013711000,2010,18
062013711000,2011,18
062013711000,2012,18
062013711000,2013,18
062013711000,2014,18
062013711000,2015,18
062013711000,2016,18
062013711000,2017,18
062013711000,2018,18
062013711000,2019,18
062013711000,2020,18
062013761000,2004,12
062013761000,2005,12
062013761000,2006,12
062013761000,2007,12
062013761000,2008,14
062013761000,2009,16
062013761000,2010,15
062013761000,2011,15
062013761000,2012,17
062013761000,2013,17
062013761000,2014,19
062013761000,2015,19
062013761000,2016,21
062013761000,2017,29
062013761000,2018,29
062013761000,2019,20
062013761000,2020,21
062013803000,2004,15
062013803000,2005,15
062013803000,2006,15
062013803000,2007,16
062013803000,2008,16
062013803000,2009,26
062013803000,2010,26
062013803000,2011,26
062013803000,2012,27
062013803000,2013,27
062013803000,2014,27
062013803000,2015,27
062013803000,2016,27
062013803000,2017,27
062013803000,2018,27
062013803000,2019,27
062013803000,2020,27
062013805000,2004,6
062013805000,2005,6
062013805000,2006,6
062013805000,2007,6
062013805000,2008,6
062013805000,2009,6
062013805000,2010,6
062013805000,2011,6
062013805000,2012,6
062013805000,2013,6
062013805000,2014,6
062013805000,2015,6
062013805000,2016,6
062013805000,2017,6
062013805000,2018,6
062013805000,2019,6
062013805000,2020,6
062013806000,2004,6
062013806000,2005,6
062013806000,2006,6
062013806000,2007,6
062013806000,2008,6
062013806000,2009,6
062013806000,2010,6
062013806000,2011,6
062013806000,2012,4
062013806000,2013,4
062013806000,2014,5
062013806000,2015,5
062013806000,2016,5
062013806000,2017,5
062013806000,2018,5
062013806000,2019,5
062013806000,2020,5
062013807000,2004,6
062013807000,2005,6
062013807000,2006,6
062013807000,2007,6
062013807000,2008,7
062013807000,2009,7
062013807000,2010,7
062013807000,2011,7
062013807000,2012,7
062013807000,2013,7
062013807000,2014,7
062013807000,2015,7
062013807000,2016,7
062013807000,2017,7
062013807000,2018,7
062013807000,2019,7
062013807000,2020,7
062013810000,2004,4
062013810000,2005,4
062013810000,2006,4
062013810000,2007,4
062013810000,2008,6
062013810000,2009,6
062013810000,2010,6
062013810000,2011,6
062013810000,2012,6
062013810000,2013,6
062013810000,2014,6
