ID_powiatu,year,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100
040410808000,2012,75.3
040410808000,2013,74.4
040410808000,2014,72.4
040410808000,2015,68.9
040410808000,2016,71.2
040410808000,2017,71.1
040410808000,2018,72.2
040410808000,2019,72.6
040410808000,2020,74.4
040410811000,2002,75.1
040410811000,2003,76.7
040410811000,2004,75.5
040410811000,2005,75.9
040410811000,2006,75.6
040410811000,2007,74.9
040410811000,2008,74.3
040410811000,2009,73.0
040410811000,2010,75.1
040410811000,2011,74.1
040410811000,2012,73.1
040410811000,2013,73.7
040410811000,2014,73.2
040410811000,2015,74.6
040410811000,2016,74.4
040410811000,2017,74.6
040410811000,2018,74.4
040410811000,2019,75.4
040410811000,2020,78.2
040410818000,2002,73.9
040410818000,2003,69.8
040410818000,2004,67.6
040410818000,2005,68.5
040410818000,2006,72.0
040410818000,2007,70.2
040410818000,2008,70.7
040410818000,2009,71.8
040410818000,2010,72.8
040410818000,2011,72.9
040410818000,2012,73.2
040410818000,2013,74.4
040410818000,2014,76.4
040410818000,2015,75.6
040410818000,2016,76.2
040410818000,2017,77.4
040410818000,2018,78.0
040410818000,2019,79.3
040410818000,2020,79.4
040410864000,2002,90.6
040410864000,2003,90.3
040410864000,2004,92.4
040410864000,2005,90.9
040410864000,2006,90.4
040410864000,2007,88.3
040410864000,2008,86.9
040410864000,2009,88.4
040410864000,2010,87.9
040410864000,2011,86.4
040410864000,2012,86.5
040410864000,2013,88.2
040410864000,2014,88.2
040410864000,2015,87.5
040410864000,2016,87.9
040410864000,2017,87.0
040410864000,2018,86.2
040410864000,2019,87.0
040410864000,2020,88.5
040416707000,2002,83.9
040416707000,2003,82.7
040416707000,2004,82.5
040416707000,2005,81.4
040416707000,2006,80.7
040416707000,2007,78.5
040416707000,2008,80.4
040416707000,2009,81.1
040416707000,2010,81.1
040416707000,2011,79.7
040416707000,2012,80.0
040416707000,2013,79.8
040416707000,2014,79.8
040416707000,2015,78.5
040416707000,2016,79.9
040416707000,2017,80.1
040416707000,2018,79.4
040416707000,2019,79.9
040416707000,2020,83.2
040416709000,2002,74.9
040416709000,2003,74.6
040416709000,2004,74.7
040416709000,2005,74.3
040416709000,2006,75.0
040416709000,2007,75.6
040416709000,2008,75.6
040416709000,2009,76.9
040416709000,2010,76.0
040416709000,2011,76.8
040416709000,2012,76.4
040416709000,2013,76.1
040416709000,2014,78.8
040416709000,2015,79.9
040416709000,2016,79.2
040416709000,2017,81.2
040416709000,2018,79.7
040416709000,2019,79.3
040416709000,2020,77.2
040416710000,2002,78.2
040416710000,2003,77.1
040416710000,2004,76.9
040416710000,2005,77.1
040416710000,2006,75.8
040416710000,2007,74.8
040416710000,2008,75.2
040416710000,2009,76.6
040416710000,2010,78.7
040416710000,2011,79.1
040416710000,2012,79.8
040416710000,2013,79.4
040416710000,2014,78.0
040416710000,2015,76.7
040416710000,2016,77.4
040416710000,2017,76.6
040416710000,2018,76.7
040416710000,2019,79.2
040416710000,2020,80.1
040416719000,2002,74.3
040416719000,2003,73.6
040416719000,2004,72.7
040416719000,2005,71.0
040416719000,2006,72.3
040416719000,2007,72.0
040416719000,2008,71.3
040416719000,2009,72.8
040416719000,2010,73.0
040416719000,2011,73.0
040416719000,2012,73.2
040416719000,2013,74.2
040416719000,2014,73.1
040416719000,2015,73.3
040416719000,2016,73.2
040416719000,2017,74.3
040416719000,2018,75.6
040416719000,2019,75.2
040416719000,2020,77.6
040416813000,2002,70.3
040416813000,2003,69.4
040416813000,2004,72.1
040416813000,2005,72.3
040416813000,2006,72.1
040416813000,2007,71.5
040416813000,2008,72.7
040416813000,2009,76.5
040416813000,2010,78.5
040416813000,2011,77.8
040416813000,2012,78.2
040416813000,2013,79.4
040416813000,2014,78.6
040416813000,2015,77.9
040416813000,2016,77.5
040416813000,2017,78.0
040416813000,2018,77.2
040416813000,2019,76.8
040416813000,2020,78.0
040416814000,2002,93.9
040416814000,2003,94.7
040416814000,2004,91.7
040416814000,2005,88.1
040416814000,2006,86.9
040416814000,2007,86.0
040416814000,2008,85.8
040416814000,2009,84.9
040416814000,2010,84.5
040416814000,2011,83.6
040416814000,2012,84.7
040416814000,2013,86.2
040416814000,2014,87.0
040416814000,2015,84.7
040416814000,2016,84.6
040416814000,2017,85.8
040416814000,2018,86.3
040416814000,2019,88.4
040416814000,2020,88.0
040416816000,2002,74.8
040416816000,2003,73.2
040416816000,2004,73.6
040416816000,2005,74.0
040416816000,2006,72.7
040416816000,2007,71.6
040416816000,2008,71.8
040416816000,2009,73.8
040416816000,2010,75.4
040416816000,2011,74.3
040416816000,2012,75.6
040416816000,2013,74.3
040416816000,2014,74.5
040416816000,2015,73.9
040416816000,2016,73.5
040416816000,2017,74.1
040416816000,2018,74.5
040416816000,2019,75.7
040416816000,2020,76.2
042214004000,2002,85.6
042214004000,2003,85.0
042214004000,2004,87.7
042214004000,2005,85.5
042214004000,2006,91.1
042214004000,2007,91.2
042214004000,2008,89.8
042214004000,2009,89.6
042214004000,2010,90.0
042214004000,2011,87.8
042214004000,2012,88.0
042214004000,2013,87.9
042214004000,2014,91.1
042214004000,2015,91.7
042214004000,2016,92.1
042214004000,2017,92.6
042214004000,2018,91.8
042214004000,2019,90.3
042214004000,2020,90.8
042214005000,2002,78.2
042214005000,2003,80.4
042214005000,2004,80.1
042214005000,2005,78.7
042214005000,2006,79.4
042214005000,2007,80.1
042214005000,2008,79.8
042214005000,2009,82.9
042214005000,2010,80.5
042214005000,2011,79.6
042214005000,2012,79.4
042214005000,2013,80.2
042214005000,2014,80.3
042214005000,2015,78.9
042214005000,2016,81.1
042214005000,2017,82.1
042214005000,2018,81.9
042214005000,2019,81.8
042214005000,2020,81.6
042214010000,2002,79.6
042214010000,2003,79.7
042214010000,2004,80.9
042214010000,2005,79.6
042214010000,2006,78.6
042214010000,2007,78.1
042214010000,2008,78.8
042214010000,2009,81.8
042214010000,2010,80.1
042214010000,2011,82.0
042214010000,2012,83.2
042214010000,2013,82.8
042214010000,2014,83.7
042214010000,2015,82.4
042214010000,2016,83.1
042214010000,2017,84.9
042214010000,2018,84.1
042214010000,2019,84.3
042214010000,2020,85.7
042214011000,2002,84.4
042214011000,2003,82.3
042214011000,2004,81.2
042214011000,2005,81.9
042214011000,2006,82.1
042214011000,2007,83.9
042214011000,2008,83.2
042214011000,2009,82.5
042214011000,2010,83.6
042214011000,2011,82.8
042214011000,2012,84.0
042214011000,2013,86.7
042214011000,2014,87.5
042214011000,2015,86.3
042214011000,2016,88.1
042214011000,2017,87.1
042214011000,2018,86.8
042214011000,2019,85.0
042214011000,2020,85.8
042214015000,2002,83.0
042214015000,2003,84.8
042214015000,2004,83.2
042214015000,2005,81.8
042214015000,2006,83.4
042214015000,2007,87.0
042214015000,2008,86.3
042214015000,2009,85.3
042214015000,2010,84.4
042214015000,2011,83.6
042214015000,2012,82.6
042214015000,2013,82.4
042214015000,2014,82.5
042214015000,2015,82.9
042214015000,2016,82.8
042214015000,2017,83.1
042214015000,2018,83.7
042214015000,2019,83.1
042214015000,2020,83.7
042214101000,2002,75.9
042214101000,2003,78.0
042214101000,2004,78.0
042214101000,2005,79.9
042214101000,2006,79.6
042214101000,2007,79.5
042214101000,2008,80.3
042214101000,2009,80.2
042214101000,2010,80.5
042214101000,2011,81.3
042214101000,2012,82.4
042214101000,2013,80.8
042214101000,2014,82.7
042214101000,2015,83.1
042214101000,2016,84.0
042214101000,2017,84.3
042214101000,2018,87.2
042214101000,2019,86.6
042214101000,2020,88.8
042214108000,2002,79.5
042214108000,2003,80.7
042214108000,2004,82.3
042214108000,2005,82.9
042214108000,2006,82.2
042214108000,2007,83.4
042214108000,2008,84.2
042214108000,2009,84.0
042214108000,2010,82.9
042214108000,2011,81.3
042214108000,2012,84.0
042214108000,2013,84.9
042214108000,2014,86.4
042214108000,2015,85.6
042214108000,2016,86.4
042214108000,2017,86.5
042214108000,2018,86.9
042214108000,2019,86.7
042214108000,2020,86.9
042214112000,2002,74.2
042214112000,2003,75.9
042214112000,2004,76.8
042214112000,2005,78.0
042214112000,2006,76.9
042214112000,2007,77.1
042214112000,2008,76.3
042214112000,2009,78.2
042214112000,2010,81.0
042214112000,2011,80.3
042214112000,2012,80.6
042214112000,2013,80.7
042214112000,2014,85.1
042214112000,2015,84.3
042214112000,2016,84.9
042214112000,2017,85.5
042214112000,2018,85.8
042214112000,2019,84.8
042214112000,2020,85.0
042214163000,2002,88.3
042214163000,2003,87.6
042214163000,2004,87.2
042214163000,2005,84.2
042214163000,2006,84.6
042214163000,2007,83.7
042214163000,2008,84.5
042214163000,2009,87.4
042214163000,2010,87.1
042214163000,2011,85.1
042214163000,2012,86.4
042214163000,2013,85.9
042214163000,2014,84.5
042214163000,2015,83.8
042214163000,2016,84.4
042214163000,2017,84.8
042214163000,2018,83.9
042214163000,2019,82.7
042214163000,2020,87.7
042214207000,2002,99.3
042214207000,2003,106.2
042214207000,2004,97.3
042214207000,2005,96.3
042214207000,2006,95.3
042214207000,2007,91.1
042214207000,2008,89.3
042214207000,2009,90.0
042214207000,2010,88.2
042214207000,2011,89.5
042214207000,2012,91.4
042214207000,2013,90.9
042214207000,2014,91.8
042214207000,2015,90.9
042214207000,2016,90.7
042214207000,2017,90.5
042214207000,2018,90.2
042214207000,2019,88.2
042214207000,2020,87.3
042214209000,2002,84.6
042214209000,2003,84.1
042214209000,2004,83.3
042214209000,2005,81.5
042214209000,2006,81.6
042214209000,2007,80.9
042214209000,2008,84.1
042214209000,2009,83.0
042214209000,2010,82.3
042214209000,2011,81.8
042214209000,2012,83.5
042214209000,2013,87.4
042214209000,2014,84.3
042214209000,2015,82.1
042214209000,2016,81.5
042214209000,2017,81.6
042214209000,2018,80.0
042214209000,2019,81.8
042214209000,2020,82.6
042214213000,2002,89.9
042214213000,2003,93.0
042214213000,2004,91.7
042214213000,2005,92.3
042214213000,2006,92.6
042214213000,2007,90.6
042214213000,2008,86.3
042214213000,2009,86.2
042214213000,2010,85.4
042214213000,2011,84.4
042214213000,2012,86.7
042214213000,2013,87.4
042214213000,2014,86.0
042214213000,2015,85.8
042214213000,2016,84.9
042214213000,2017,88.9
042214213000,2018,89.4
042214213000,2019,87.7
042214213000,2020,90.0
042214214000,2002,88.6
042214214000,2003,88.8
042214214000,2004,91.5
042214214000,2005,92.4
042214214000,2006,92.4
042214214000,2007,90.5
042214214000,2008,87.8
042214214000,2009,89.4
042214214000,2010,89.1
042214214000,2011,90.7
042214214000,2012,91.1
042214214000,2013,93.5
042214214000,2014,94.1
042214214000,2015,92.1
042214214000,2016,92.3
042214214000,2017,93.7
042214214000,2018,90.8
042214214000,2019,90.0
042214214000,2020,91.1
042214216000,2002,74.9
042214216000,2003,76.1
042214216000,2004,79.5
042214216000,2005,79.5
042214216000,2006,77.9
042214216000,2007,77.5
042214216000,2008,76.9
042214216000,2009,78.4
042214216000,2010,75.7
042214216000,2011,75.8
042214216000,2012,80.6
042214216000,2013,84.1
042214216000,2014,86.5
042214216000,2015,83.3
042214216000,2016,81.9
042214216000,2017,81.9
042214216000,2018,82.4
042214216000,2019,83.1
042214216000,2020,85.4
042214361000,2002,111.2
042214361000,2003,112.8
042214361000,2004,114.9
042214361000,2005,120.4
042214361000,2006,120.5
042214361000,2007,121.2
042214361000,2008,121.8
042214361000,2009,122.3
042214361000,2010,119.6
042214361000,2011,119.4
042214361000,2012,117.8
042214361000,2013,117.7
042214361000,2014,120.2
042214361000,2015,120.3
042214361000,2016,119.3
042214361000,2017,117.3
042214361000,2018,116.7
042214361000,2019,118.8
042214361000,2020,117.5
042214362000,2002,108.2
042214362000,2003,104.5
042214362000,2004,110.3
042214362000,2005,109.3
042214362000,2006,110.5
042214362000,2007,111.6
042214362000,2008,110.6
042214362000,2009,108.1
042214362000,2010,106.6
042214362000,2011,108.6
042214362000,2012,108.6
042214362000,2013,110.9
042214362000,2014,111.3
042214362000,2015,110.0
042214362000,2016,111.8
042214362000,2017,111.4
042214362000,2018,110.6
042214362000,2019,108.5
042214362000,2020,105.9
042214364000,2002,111.5
042214364000,2003,112.1
042214364000,2004,113.2
042214364000,2005,112.7
042214364000,2006,116.4
042214364000,2007,114.7
042214364000,2008,117.8
042214364000,2009,117.7
042214364000,2010,114.7
042214364000,2011,109.9
042214364000,2012,116.9
042214364000,2013,116.1
042214364000,2014,116.0
042214364000,2015,116.5
042214364000,2016,119.0
042214364000,2017,117.4
042214364000,2018,117.9
042214364000,2019,117.0
042214364000,2020,118.2
042217202000,2002,75.4
042217202000,2003,75.0
042217202000,2004,74.3
042217202000,2005,75.1
042217202000,2006,74.5
042217202000,2007,74.1
042217202000,2008,74.4
042217202000,2009,74.2
042217202000,2010,74.4
042217202000,2011,74.2
042217202000,2012,74.9
042217202000,2013,75.9
042217202000,2014,76.0
042217202000,2015,75.5
042217202000,2016,76.3
042217202000,2017,76.9
042217202000,2018,77.8
042217202000,2019,78.2
042217202000,2020,79.6
042217203000,2002,78.1
042217203000,2003,78.6
042217203000,2004,80.5
042217203000,2005,80.6
042217203000,2006,78.0
042217203000,2007,79.4
042217203000,2008,80.8
042217203000,2009,79.2
042217203000,2010,81.1
042217203000,2011,80.1
042217203000,2012,81.6
042217203000,2013,81.8
042217203000,2014,81.6
042217203000,2015,81.5
042217203000,2016,81.1
042217203000,2017,81.7
042217203000,2018,82.3
042217203000,2019,82.8
042217203000,2020,82.7
042217206000,2002,80.8
042217206000,2003,79.6
042217206000,2004,78.8
042217206000,2005,77.4
042217206000,2006,74.8
042217206000,2007,75.3
042217206000,2008,75.5
042217206000,2009,75.8
042217206000,2010,76.5
042217206000,2011,75.1
042217206000,2012,75.7
042217206000,2013,75.3
042217206000,2014,75.0
042217206000,2015,75.1
042217206000,2016,76.6
042217206000,2017,75.8
042217206000,2018,77.0
042217206000,2019,76.5
042217206000,2020,78.4
042815402000,2002,78.1
042815402000,2003,79.5
042815402000,2004,78.9
042815402000,2005,77.4
042815402000,2006,79.6
042815402000,2007,78.3
042815402000,2008,77.0
042815402000,2009,76.9
042815402000,2010,78.6
042815402000,2011,79.8
042815402000,2012,81.1
042815402000,2013,80.2
042815402000,2014,80.1
042815402000,2015,78.1
042815402000,2016,78.1
042815402000,2017,78.6
042815402000,2018,76.8
042815402000,2019,78.8
042815402000,2020,80.8
042815403000,2002,73.9
042815403000,2003,75.0
042815403000,2004,74.5
042815403000,2005,73.3
042815403000,2006,74.8
042815403000,2007,76.4
042815403000,2008,77.4
042815403000,2009,76.8
042815403000,2010,77.5
042815403000,2011,72.7
042815403000,2012,76.7
042815403000,2013,76.0
042815403000,2014,76.1
042815403000,2015,76.6
042815403000,2016,77.0
042815403000,2017,76.2
042815403000,2018,76.5
042815403000,2019,74.9
042815403000,2020,75.1
042815404000,2002,75.4
042815404000,2003,76.4
042815404000,2004,74.1
042815404000,2005,73.7
042815404000,2006,74.0
042815404000,2007,72.8
042815404000,2008,74.8
042815404000,2009,74.6
042815404000,2010,74.4
042815404000,2011,76.7
042815404000,2012,77.9
042815404000,2013,78.2
042815404000,2014,77.7
042815404000,2015,77.1
042815404000,2016,77.5
042815404000,2017,76.1
042815404000,2018,77.3
042815404000,2019,75.7
042815404000,2020,77.3
042815407000,2002,72.3
042815407000,2003,73.8
042815407000,2004,71.2
042815407000,2005,71.3
042815407000,2006,72.2
042815407000,2007,72.5
042815407000,2008,70.6
042815407000,2009,70.5
042815407000,2010,72.6
042815407000,2011,72.8
042815407000,2012,73.2
042815407000,2013,76.2
042815407000,2014,75.6
042815407000,2015,76.4
042815407000,2016,77.1
042815407000,2017,76.3
042815407000,2018,75.5
042815407000,2019,75.1
042815407000,2020,76.4
042815412000,2002,71.5
042815412000,2003,72.8
042815412000,2004,71.0
042815412000,2005,68.2
042815412000,2006,69.2
042815412000,2007,68.5
042815412000,2008,69.9
042815412000,2009,69.6
042815412000,2010,70.7
042815412000,2011,71.7
042815412000,2012,73.1
042815412000,2013,72.7
042815412000,2014,73.4
042815412000,2015,69.3
042815412000,2016,70.2
042815412000,2017,71.2
042815412000,2018,71.1
042815412000,2019,72.0
042815412000,2020,71.9
042815415000,2002,78.6
042815415000,2003,77.9
042815415000,2004,77.4
042815415000,2005,76.0
042815415000,2006,75.2
042815415000,2007,75.1
042815415000,2008,75.4
042815415000,2009,75.5
042815415000,2010,76.7
042815415000,2011,76.1
042815415000,2012,78.8
042815415000,2013,77.5
042815415000,2014,78.0
042815415000,2015,76.5
042815415000,2016,79.1
042815415000,2017,81.3
042815415000,2018,81.2
042815415000,2019,80.3
042815415000,2020,80.4
042815461000,2002,101.9
042815461000,2003,101.1
042815461000,2004,89.0
042815461000,2005,85.2
042815461000,2006,84.1
042815461000,2007,84.8
042815461000,2008,84.6
042815461000,2009,85.6
042815461000,2010,86.5
042815461000,2011,87.4
042815461000,2012,89.8
042815461000,2013,90.0
042815461000,2014,90.4
042815461000,2015,88.8
042815461000,2016,88.7
042815461000,2017,89.3
042815461000,2018,88.7
042815461000,2019,87.1
042815461000,2020,89.7
042815505000,2002,81.3
042815505000,2003,79.3
042815505000,2004,80.3
042815505000,2005,79.3
042815505000,2006,78.4
042815505000,2007,76.9
042815505000,2008,76.5
042815505000,2009,77.9
042815505000,2010,79.2
042815505000,2011,78.2
042815505000,2012,79.1
042815505000,2013,79.6
042815505000,2014,79.0
042815505000,2015,76.7
042815505000,2016,76.6
042815505000,2017,76.8
042815505000,2018,76.4
042815505000,2019,77.4
042815505000,2020,79.0
042815506000,2002,76.4
042815506000,2003,76.9
042815506000,2004,77.3
042815506000,2005,77.4
042815506000,2006,76.7
042815506000,2007,76.9
042815506000,2008,76.7
042815506000,2009,75.0
042815506000,2010,77.1
042815506000,2011,77.0
042815506000,2012,78.5
042815506000,2013,79.2
042815506000,2014,81.8
042815506000,2015,81.2
042815506000,2016,80.3
042815506000,2017,80.9
042815506000,2018,80.7
042815506000,2019,80.5
042815506000,2020,81.7
042815513000,2002,79.4
042815513000,2003,79.2
042815513000,2004,79.8
042815513000,2005,79.1
042815513000,2006,78.5
042815513000,2007,79.4
042815513000,2008,77.8
042815513000,2009,76.9
042815513000,2010,75.7
042815513000,2011,77.6
042815513000,2012,78.1
042815513000,2013,79.6
042815513000,2014,81.2
042815513000,2015,80.9
042815513000,2016,80.0
042815513000,2017,80.5
042815513000,2018,80.2
042815513000,2019,80.0
042815513000,2020,80.4
042815516000,2002,85.5
042815516000,2003,87.9
042815516000,2004,87.7
042815516000,2005,85.5
042815516000,2006,84.2
042815516000,2007,83.6
042815516000,2008,82.1
042815516000,2009,78.3
042815516000,2010,79.4
042815516000,2011,80.6
042815516000,2012,81.2
042815516000,2013,80.9
042815516000,2014,81.7
042815516000,2015,83.0
042815516000,2016,83.0
042815516000,2017,83.7
042815516000,2018,81.6
042815516000,2019,82.6
042815516000,2020,83.9
042815518000,2002,73.0
042815518000,2003,71.9
042815518000,2004,71.6
042815518000,2005,69.4
042815518000,2006,68.0
042815518000,2007,65.3
042815518000,2008,70.0
042815518000,2009,71.2
042815518000,2010,73.2
042815518000,2011,72.5
042815518000,2012,72.1
042815518000,2013,71.6
042815518000,2014,73.8
042815518000,2015,73.4
042815518000,2016,73.4
042815518000,2017,73.5
042815518000,2018,73.3
042815518000,2019,74.9
042815518000,2020,76.5
042815519000,2002,73.6
042815519000,2003,72.6
042815519000,2004,72.8
042815519000,2005,73.2
042815519000,2006,74.5
042815519000,2007,72.2
042815519000,2008,72.3
042815519000,2009,73.8
042815519000,2010,75.0
042815519000,2011,73.5
042815519000,2012,74.3
042815519000,2013,74.8
042815519000,2014,74.5
042815519000,2015,74.4
042815519000,2016,73.7
042815519000,2017,74.6
042815519000,2018,72.7
042815519000,2019,74.2
042815519000,2020,78.1
042815601000,2002,79.1
042815601000,2003,77.9
042815601000,2004,76.2
042815601000,2005,76.2
042815601000,2006,75.1
042815601000,2007,74.6
042815601000,2008,74.6
042815601000,2009,79.2
042815601000,2010,79.3
042815601000,2011,79.1
042815601000,2012,81.3
042815601000,2013,81.1
042815601000,2014,81.7
042815601000,2015,79.9
042815601000,2016,80.4
042815601000,2017,80.3
042815601000,2018,78.2
042815601000,2019,77.5
042815601000,2020,83.1
042815608000,2002,78.3
042815608000,2003,78.8
042815608000,2004,77.5
042815608000,2005,72.7
042815608000,2006,71.9
042815608000,2007,70.9
042815608000,2008,71.7
042815608000,2009,73.1
042815608000,2010,72.8
042815608000,2011,75.0
042815608000,2012,75.2
042815608000,2013,75.3
042815608000,2014,75.8
042815608000,2015,76.3
042815608000,2016,75.9
042815608000,2017,76.6
042815608000,2018,76.8
042815608000,2019,78.0
042815608000,2020,82.6
042815609000,2002,70.0
042815609000,2003,68.9
042815609000,2004,71.6
042815609000,2005,70.2
042815609000,2006,70.4
042815609000,2007,70.1
042815609000,2008,71.9
042815609000,2009,74.4
042815609000,2010,76.6
042815609000,2011,77.4
042815609000,2012,78.1
042815609000,2013,76.6
042815609000,2014,77.6
042815609000,2015,78.3
042815609000,2016,78.1
042815609000,2017,76.1
042815609000,2018,76.4
042815609000,2019,76.2
042815609000,2020,78.9
042815610000,2002,77.7
042815610000,2003,73.9
042815610000,2004,75.3
042815610000,2005,75.3
042815610000,2006,76.7
042815610000,2007,78.3
042815610000,2008,79.5
042815610000,2009,78.8
042815610000,2010,82.2
042815610000,2011,74.7
042815610000,2012,75.8
042815610000,2013,75.8
042815610000,2014,75.9
042815610000,2015,74.1
042815610000,2016,74.4
042815610000,2017,74.1
042815610000,2018,74.4
042815610000,2019,75.3
042815610000,2020,78.1
042815611000,2002,69.7
042815611000,2003,70.6
042815611000,2004,71.4
042815611000,2005,73.5
042815611000,2006,70.8
042815611000,2007,72.5
042815611000,2008,70.9
042815611000,2009,73.2
042815611000,2010,73.2
042815611000,2011,74.0
042815611000,2012,74.9
042815611000,2013,74.2
042815611000,2014,74.3
042815611000,2015,74.2
042815611000,2016,74.7
042815611000,2017,73.7
042815611000,2018,74.4
042815611000,2019,74.4
042815611000,2020,76.2
042815614000,2002,78.6
042815614000,2003,77.8
042815614000,2004,77.9
042815614000,2005,78.6
042815614000,2006,77.4
042815614000,2007,80.6
042815614000,2008,83.7
042815614000,2009,83.3
042815614000,2010,84.7
042815614000,2011,85.7
042815614000,2012,84.9
042815614000,2013,84.1
042815614000,2014,84.2
042815614000,2015,85.8
042815614000,2016,84.7
042815614000,2017,83.5
042815614000,2018,83.8
042815614000,2019,84.3
042815614000,2020,87.3
042815617000,2002,80.1
042815617000,2003,80.3
042815617000,2004,80.6
042815617000,2005,79.9
042815617000,2006,79.6
042815617000,2007,78.2
042815617000,2008,77.8
042815617000,2009,79.3
042815617000,2010,81.0
042815617000,2011,84.0
042815617000,2012,84.2
042815617000,2013,83.6
042815617000,2014,85.2
042815617000,2015,83.9
042815617000,2016,82.5
042815617000,2017,81.7
042815617000,2018,80.1
042815617000,2019,80.6
042815617000,2020,81.9
042815662000,2002,101.4
042815662000,2003,101.8
042815662000,2004,102.8
042815662000,2005,102.2
042815662000,2006,104.0
042815662000,2007,102.3
042815662000,2008,99.2
042815662000,2009,100.2
042815662000,2010,100.2
042815662000,2011,97.8
042815662000,2012,97.5
042815662000,2013,97.9
042815662000,2014,98.8
042815662000,2015,98.9
042815662000,2016,99.2
042815662000,2017,97.8
042815662000,2018,96.1
042815662000,2019,96.9
042815662000,2020,98.5
051011506000,2002,73.6
051011506000,2003,76.1
051011506000,2004,74.4
051011506000,2005,73.2
051011506000,2006,73.6
051011506000,2007,74.2
051011506000,2008,72.9
051011506000,2009,73.8
051011506000,2010,74.4
051011506000,2011,73.9
051011506000,2012,71.8
051011506000,2013,72.1
051011506000,2014,73.7
051011506000,2015,75.1
051011506000,2016,75.9
051011506000,2017,76.5
051011506000,2018,77.8
051011506000,2019,78.0
051011506000,2020,80.1
051011508000,2002,78.8
051011508000,2003,80.2
051011508000,2004,79.4
051011508000,2005,79.0
051011508000,2006,77.6
051011508000,2007,75.3
051011508000,2008,77.0
051011508000,2009,76.0
051011508000,2010,76.3
051011508000,2011,77.6
051011508000,2012,78.0
051011508000,2013,79.8
051011508000,2014,79.7
051011508000,2015,82.0
051011508000,2016,82.5
051011508000,2017,83.5
051011508000,2018,83.7
051011508000,2019,85.1
051011508000,2020,84.6
051011520000,2002,77.4
051011520000,2003,79.0
051011520000,2004,80.0
051011520000,2005,78.9
051011520000,2006,81.0
051011520000,2007,81.4
051011520000,2008,84.3
051011520000,2009,82.7
051011520000,2010,83.6
051011520000,2011,85.5
051011520000,2012,86.1
051011520000,2013,85.1
051011520000,2014,84.6
051011520000,2015,86.1
051011520000,2016,87.1
051011520000,2017,88.7
051011520000,2018,90.6
051011520000,2019,89.8
051011520000,2020,92.0
051011521000,2002,68.0
051011521000,2003,69.0
051011521000,2004,68.9
051011521000,2005,66.5
051011521000,2006,64.7
051011521000,2007,63.9
051011521000,2008,63.1
051011521000,2009,65.3
051011521000,2010,69.3
051011521000,2011,67.3
051011521000,2012,68.4
051011521000,2013,67.2
051011521000,2014,66.1
051011521000,2015,66.2
051011521000,2016,67.6
051011521000,2017,67.8
051011521000,2018,70.0
051011521000,2019,73.5
051011521000,2020,74.5
051011661000,2002,93.9
051011661000,2003,93.5
051011661000,2004,95.2
051011661000,2005,95.8
051011661000,2006,94.8
051011661000,2007,94.1
051011661000,2008,95.0
051011661000,2009,95.3
051011661000,2010,94.4
051011661000,2011,94.5
051011661000,2012,95.3
051011661000,2013,95.7
051011661000,2014,95.8
051011661000,2015,97.5
051011661000,2016,98.6
051011661000,2017,98.6
051011661000,2018,98.9
051011661000,2019,99.9
051011661000,2020,99.8
051011701000,2002,132.6
051011701000,2003,130.4
051011701000,2004,136.6
051011701000,2005,125.0
051011701000,2006,122.2
051011701000,2007,119.2
051011701000,2008,118.6
051011701000,2009,119.4
051011701000,2010,134.7
051011701000,2011,136.3
051011701000,2012,140.1
051011701000,2013,142.2
051011701000,2014,139.3
051011701000,2015,139.5
051011701000,2016,134.7
051011701000,2017,130.9
051011701000,2018,129.5
051011701000,2019,129.2
051011701000,2020,126.8
051011707000,2002,87.2
051011707000,2003,83.6
051011707000,2004,83.8
051011707000,2005,83.6
051011707000,2006,81.7
051011707000,2007,80.4
051011707000,2008,79.0
051011707000,2009,73.6
051011707000,2010,77.1
051011707000,2011,78.8
051011707000,2012,78.3
051011707000,2013,77.5
051011707000,2014,77.1
051011707000,2015,76.5
051011707000,2016,76.1
051011707000,2017,75.7
051011707000,2018,76.1
051011707000,2019,76.0
051011707000,2020,78.6
051011710000,2002,70.7
051011710000,2003,70.6
051011710000,2004,68.8
051011710000,2005,67.0
051011710000,2006,67.2
051011710000,2007,66.8
051011710000,2008,70.6
051011710000,2009,70.8
051011710000,2010,71.7
051011710000,2011,73.2
051011710000,2012,74.9
051011710000,2013,74.4
051011710000,2014,73.9
051011710000,2015,73.7
051011710000,2016,74.5
051011710000,2017,75.9
051011710000,2018,76.4
051011710000,2019,76.9
051011710000,2020,77.0
051011712000,2002,74.2
051011712000,2003,71.2
051011712000,2004,69.7
051011712000,2005,69.2
051011712000,2006,68.4
051011712000,2007,68.0
051011712000,2008,69.1
051011712000,2009,71.3
051011712000,2010,71.9
051011712000,2011,72.6
051011712000,2012,72.8
051011712000,2013,73.2
051011712000,2014,74.8
051011712000,2015,74.4
051011712000,2016,75.1
051011712000,2017,75.2
051011712000,2018,75.1
051011712000,2019,76.1
051011712000,2020,79.1
051011716000,2002,75.6
051011716000,2003,76.4
051011716000,2004,76.2
051011716000,2005,76.4
051011716000,2006,76.1
051011716000,2007,74.4
051011716000,2008,75.6
051011716000,2009,76.2
051011716000,2010,79.9
051011716000,2011,77.9
051011716000,2012,78.9
051011716000,2013,77.6
