ID_powiatu,year,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje
051011963000,2020,20
052615204000,2005,915
052615204000,2006,1282
052615204000,2007,733
052615204000,2008,470
052615204000,2009,440
052615204000,2010,553
052615204000,2011,630
052615204000,2012,371
052615204000,2013,372
052615204000,2014,740
052615204000,2015,446
052615204000,2016,767
052615204000,2017,779
052615204000,2018,718
052615204000,2019,1063
052615204000,2020,378
052615205000,2005,11
052615205000,2006,20
052615205000,2007,16
052615205000,2008,13
052615205000,2009,5
052615205000,2010,2
052615205000,2011,7
052615205000,2012,5
052615205000,2013,13
052615205000,2014,13
052615205000,2015,16
052615205000,2016,12
052615205000,2017,27
052615205000,2018,22
052615205000,2019,27
052615205000,2020,8
052615207000,2005,3921
052615207000,2006,3555
052615207000,2007,5448
052615207000,2008,1076
052615207000,2009,1857
052615207000,2010,3075
052615207000,2011,1991
052615207000,2012,2302
052615207000,2013,1417
052615207000,2014,1136
052615207000,2015,985
052615207000,2016,570
052615207000,2017,201
052615207000,2018,193
052615207000,2019,164
052615207000,2020,57
052615210000,2005,26
052615210000,2006,68
052615210000,2007,27
052615210000,2008,49
052615210000,2009,41
052615210000,2010,94
052615210000,2011,44
052615210000,2012,89
052615210000,2013,109
052615210000,2014,185
052615210000,2015,94
052615210000,2016,95
052615210000,2017,69
052615210000,2018,104
052615210000,2019,101
052615210000,2020,27
052615211000,2005,64
052615211000,2006,385
052615211000,2007,757
052615211000,2008,924
052615211000,2009,140
052615211000,2010,267
052615211000,2011,132
052615211000,2012,178
052615211000,2013,191
052615211000,2014,196
052615211000,2015,159
052615211000,2016,251
052615211000,2017,228
052615211000,2018,579
052615211000,2019,1014
052615211000,2020,154
052615261000,2005,652
052615261000,2006,509
052615261000,2007,1112
052615261000,2008,917
052615261000,2009,859
052615261000,2010,1180
052615261000,2011,1887
052615261000,2012,1701
052615261000,2013,1897
052615261000,2014,1850
052615261000,2015,2222
052615261000,2016,3203
052615261000,2017,3308
052615261000,2018,3457
052615261000,2019,5921
052615261000,2020,937
052615301000,2005,123
052615301000,2006,77
052615301000,2007,67
052615301000,2008,72
052615301000,2009,49
052615301000,2010,63
052615301000,2011,48
052615301000,2012,105
052615301000,2013,230
052615301000,2014,85
052615301000,2015,128
052615301000,2016,221
052615301000,2017,414
052615301000,2018,404
052615301000,2019,357
052615301000,2020,33
052615302000,2005,3
052615302000,2006,0
052615302000,2007,132
052615302000,2008,122
052615302000,2009,0
052615302000,2010,0
052615302000,2011,0
052615302000,2012,0
052615302000,2013,0
052615302000,2014,5
052615302000,2015,0
052615302000,2016,34
052615302000,2017,38
052615302000,2018,33
052615302000,2019,94
052615302000,2020,7
052615303000,2005,0
052615303000,2006,0
052615303000,2007,0
052615303000,2008,0
052615303000,2009,0
052615303000,2010,0
052615303000,2011,0
052615303000,2012,0
052615303000,2013,0
052615303000,2014,0
052615303000,2015,1
052615303000,2016,32
052615303000,2017,10
052615303000,2018,12
052615303000,2019,23
052615303000,2020,0
052615306000,2005,2
052615306000,2006,12
052615306000,2007,0
052615306000,2008,0
052615306000,2009,0
052615306000,2010,2
052615306000,2011,0
052615306000,2012,4
052615306000,2013,7
052615306000,2014,37
052615306000,2015,19
052615306000,2016,82
052615306000,2017,54
052615306000,2018,36
052615306000,2019,90
052615306000,2020,10
052615308000,2005,6
052615308000,2006,19
052615308000,2007,13
052615308000,2008,12
052615308000,2009,2
052615308000,2010,2
052615308000,2011,4
052615308000,2012,4
052615308000,2013,12
052615308000,2014,0
052615308000,2015,0
052615308000,2016,14
052615308000,2017,0
052615308000,2018,0
052615308000,2019,7
052615308000,2020,6
052615309000,2005,139
052615309000,2006,173
052615309000,2007,295
052615309000,2008,165
052615309000,2009,175
052615309000,2010,206
052615309000,2011,287
052615309000,2012,260
052615309000,2013,301
052615309000,2014,397
052615309000,2015,271
052615309000,2016,384
052615309000,2017,320
052615309000,2018,348
052615309000,2019,294
052615309000,2020,20
052615312000,2005,23
052615312000,2006,13
052615312000,2007,25
052615312000,2008,6
052615312000,2009,23
052615312000,2010,11
052615312000,2011,24
052615312000,2012,21
052615312000,2013,11
052615312000,2014,3
052615312000,2015,54
052615312000,2016,72
052615312000,2017,77
052615312000,2018,44
052615312000,2019,147
052615312000,2020,15
052615313000,2005,0
052615313000,2006,0
052615313000,2007,0
052615313000,2008,0
052615313000,2009,0
052615313000,2010,10
052615313000,2011,1
052615313000,2012,1
052615313000,2013,0
052615313000,2014,17
052615313000,2015,35
052615313000,2016,0
052615313000,2017,26
052615313000,2018,23
052615313000,2019,27
052615313000,2020,8
060610901000,2005,393
060610901000,2006,46
060610901000,2007,74
060610901000,2008,280
060610901000,2009,722
060610901000,2010,1131
060610901000,2011,1433
060610901000,2012,499
060610901000,2013,1048
060610901000,2014,116
060610901000,2015,330
060610901000,2016,99
060610901000,2017,142
060610901000,2018,165
060610901000,2019,233
060610901000,2020,188
060610913000,2005,0
060610913000,2006,5
060610913000,2007,5
060610913000,2008,1
060610913000,2009,11
060610913000,2010,17
060610913000,2011,0
060610913000,2012,0
060610913000,2013,0
060610913000,2014,0
060610913000,2015,0
060610913000,2016,7
060610913000,2017,10
060610913000,2018,10
060610913000,2019,0
060610913000,2020,0
060610915000,2005,7
060610915000,2006,15
060610915000,2007,13
060610915000,2008,15
060610915000,2009,20
060610915000,2010,43
060610915000,2011,43
060610915000,2012,32
060610915000,2013,20
060610915000,2014,46
060610915000,2015,22
060610915000,2016,18
060610915000,2017,11
060610915000,2018,14
060610915000,2019,21
060610915000,2020,6
060610919000,2005,53
060610919000,2006,14
060610919000,2007,7
060610919000,2008,14
060610919000,2009,15
060610919000,2010,5
060610919000,2011,8
060610919000,2012,3
060610919000,2013,6
060610919000,2014,10
060610919000,2015,7
060610919000,2016,33
060610919000,2017,31
060610919000,2018,59
060610919000,2019,27
060610919000,2020,0
060610961000,2005,137
060610961000,2006,244
060610961000,2007,270
060610961000,2008,346
060610961000,2009,170
060610961000,2010,175
060610961000,2011,368
060610961000,2012,303
060610961000,2013,192
060610961000,2014,114
060610961000,2015,236
060610961000,2016,959
060610961000,2017,437
060610961000,2018,619
060610961000,2019,631
060610961000,2020,59
060611002000,2005,50
060611002000,2006,76
060611002000,2007,138
060611002000,2008,79
060611002000,2009,77
060611002000,2010,166
060611002000,2011,321
060611002000,2012,244
060611002000,2013,321
060611002000,2014,222
060611002000,2015,171
060611002000,2016,61
060611002000,2017,180
060611002000,2018,125
060611002000,2019,58
060611002000,2020,29
060611003000,2005,52
060611003000,2006,395
060611003000,2007,76
060611003000,2008,27
060611003000,2009,12
060611003000,2010,31
060611003000,2011,47
060611003000,2012,39
060611003000,2013,60
060611003000,2014,83
060611003000,2015,105
060611003000,2016,43
060611003000,2017,27
060611003000,2018,0
060611003000,2019,9
060611003000,2020,5
060611004000,2005,7
060611004000,2006,8
060611004000,2007,16
060611004000,2008,0
060611004000,2009,0
060611004000,2010,0
060611004000,2011,0
060611004000,2012,0
060611004000,2013,4
060611004000,2014,4
060611004000,2015,6
060611004000,2016,4
060611004000,2017,47
060611004000,2018,203
060611004000,2019,191
060611004000,2020,13
060611006000,2005,6
060611006000,2006,31
060611006000,2007,74
060611006000,2008,52
060611006000,2009,22
060611006000,2010,69
060611006000,2011,33
060611006000,2012,14
060611006000,2013,49
060611006000,2014,26
060611006000,2015,25
060611006000,2016,35
060611006000,2017,94
060611006000,2018,28
060611006000,2019,31
060611006000,2020,6
060611018000,2005,168
060611018000,2006,202
060611018000,2007,117
060611018000,2008,13
060611018000,2009,12
060611018000,2010,64
060611018000,2011,26
060611018000,2012,42
060611018000,2013,49
060611018000,2014,119
060611018000,2015,122
060611018000,2016,317
060611018000,2017,378
060611018000,2018,305
060611018000,2019,295
060611018000,2020,52
060611020000,2005,33
060611020000,2006,26
060611020000,2007,91
060611020000,2008,162
060611020000,2009,155
060611020000,2010,114
060611020000,2011,103
060611020000,2012,103
060611020000,2013,74
060611020000,2014,70
060611020000,2015,61
060611020000,2016,90
060611020000,2017,105
060611020000,2018,176
060611020000,2019,241
060611020000,2020,20
060611062000,2005,257
060611062000,2006,128
060611062000,2007,87
060611062000,2008,128
060611062000,2009,58
060611062000,2010,80
060611062000,2011,79
060611062000,2012,70
060611062000,2013,63
060611062000,2014,59
060611062000,2015,135
060611062000,2016,103
060611062000,2017,118
060611062000,2018,149
060611062000,2019,90
060611062000,2020,43
060611064000,2005,3530
060611064000,2006,3296
060611064000,2007,3895
060611064000,2008,2422
060611064000,2009,2322
060611064000,2010,2882
060611064000,2011,2935
060611064000,2012,3772
060611064000,2013,2659
060611064000,2014,2949
060611064000,2015,2348
060611064000,2016,2156
060611064000,2017,1892
060611064000,2018,958
060611064000,2019,591
060611064000,2020,77
060611108000,2005,12
060611108000,2006,4
060611108000,2007,0
060611108000,2008,2
060611108000,2009,3
060611108000,2010,2
060611108000,2011,6
060611108000,2012,9
060611108000,2013,17
060611108000,2014,26
060611108000,2015,66
060611108000,2016,66
060611108000,2017,64
060611108000,2018,45
060611108000,2019,127
060611108000,2020,54
060611109000,2005,5
060611109000,2006,23
060611109000,2007,44
060611109000,2008,37
060611109000,2009,62
060611109000,2010,67
060611109000,2011,60
060611109000,2012,407
060611109000,2013,2040
060611109000,2014,336
060611109000,2015,349
060611109000,2016,591
060611109000,2017,2390
060611109000,2018,1245
060611109000,2019,751
060611109000,2020,160
060611110000,2005,0
060611110000,2006,1
060611110000,2007,0
060611110000,2008,0
060611110000,2009,0
060611110000,2010,2
060611110000,2011,0
060611110000,2012,0
060611110000,2013,1
060611110000,2014,0
060611110000,2015,0
060611110000,2016,200
060611110000,2017,206
060611110000,2018,196
060611110000,2019,187
060611110000,2020,12
060611117000,2005,11
060611117000,2006,0
060611117000,2007,3
060611117000,2008,0
060611117000,2009,0
060611117000,2010,1
060611117000,2011,1
060611117000,2012,0
060611117000,2013,81
060611117000,2014,119
060611117000,2015,31
060611117000,2016,278
060611117000,2017,453
060611117000,2018,431
060611117000,2019,292
060611117000,2020,25
060611163000,2005,16985
060611163000,2006,23153
060611163000,2007,24110
060611163000,2008,19757
060611163000,2009,20785
060611163000,2010,25722
060611163000,2011,25693
060611163000,2012,25537
060611163000,2013,24046
060611163000,2014,23930
060611163000,2015,22624
060611163000,2016,23605
060611163000,2017,24265
060611163000,2018,24413
060611163000,2019,25215
060611163000,2020,2311
060611205000,2005,0
060611205000,2006,0
060611205000,2007,5
060611205000,2008,9
060611205000,2009,6
060611205000,2010,3
060611205000,2011,7
060611205000,2012,6
060611205000,2013,8
060611205000,2014,60
060611205000,2015,17
060611205000,2016,9
060611205000,2017,34
060611205000,2018,123
060611205000,2019,198
060611205000,2020,11
060611207000,2005,23
060611207000,2006,11
060611207000,2007,27
060611207000,2008,28
060611207000,2009,17
060611207000,2010,12
060611207000,2011,42
060611207000,2012,35
060611207000,2013,44
060611207000,2014,43
060611207000,2015,58
060611207000,2016,55
060611207000,2017,75
060611207000,2018,75
060611207000,2019,69
060611207000,2020,35
060611211000,2005,2
060611211000,2006,0
060611211000,2007,0
060611211000,2008,1
060611211000,2009,4
060611211000,2010,0
060611211000,2011,0
060611211000,2012,0
060611211000,2013,35
060611211000,2014,28
060611211000,2015,10
060611211000,2016,27
060611211000,2017,7
060611211000,2018,9
060611211000,2019,12
060611211000,2020,19
060611212000,2005,1
060611212000,2006,10
060611212000,2007,0
060611212000,2008,14
060611212000,2009,1
060611212000,2010,0
060611212000,2011,4
060611212000,2012,2
060611212000,2013,0
060611212000,2014,60
060611212000,2015,7
060611212000,2016,15
060611212000,2017,163
060611212000,2018,212
060611212000,2019,186
060611212000,2020,11
060611214000,2005,1511
060611214000,2006,1210
060611214000,2007,1459
060611214000,2008,1392
060611214000,2009,848
060611214000,2010,973
060611214000,2011,2173
060611214000,2012,1094
060611214000,2013,1110
060611214000,2014,1198
060611214000,2015,1032
060611214000,2016,838
060611214000,2017,1067
060611214000,2018,1013
060611214000,2019,873
060611214000,2020,112
060611216000,2005,2
060611216000,2006,0
060611216000,2007,0
060611216000,2008,0
060611216000,2009,0
060611216000,2010,2
060611216000,2011,28
060611216000,2012,39
060611216000,2013,23
060611216000,2014,13
060611216000,2015,28
060611216000,2016,34
060611216000,2017,22
060611216000,2018,6
060611216000,2019,17
060611216000,2020,17
061813301000,2005,15
061813301000,2006,8
061813301000,2007,16
061813301000,2008,266
061813301000,2009,10
061813301000,2010,10
061813301000,2011,12
061813301000,2012,38
061813301000,2013,24
061813301000,2014,19
061813301000,2015,56
061813301000,2016,65
061813301000,2017,68
061813301000,2018,73
061813301000,2019,82
061813301000,2020,20
061813302000,2005,3
061813302000,2006,1
061813302000,2007,2
061813302000,2008,5
061813302000,2009,14
061813302000,2010,16
061813302000,2011,17
061813302000,2012,5
061813302000,2013,6
061813302000,2014,13
061813302000,2015,16
061813302000,2016,18
061813302000,2017,7
061813302000,2018,10
061813302000,2019,11
061813302000,2020,6
061813305000,2005,223
061813305000,2006,440
061813305000,2007,30
061813305000,2008,8
061813305000,2009,6
061813305000,2010,40
061813305000,2011,65
061813305000,2012,62
061813305000,2013,28
061813305000,2014,29
061813305000,2015,24
061813305000,2016,11
061813305000,2017,9
061813305000,2018,30
061813305000,2019,43
061813305000,2020,22
061813307000,2005,16
061813307000,2006,9
061813307000,2007,77
061813307000,2008,61
061813307000,2009,91
061813307000,2010,112
061813307000,2011,22
061813307000,2012,93
061813307000,2013,53
061813307000,2014,120
061813307000,2015,81
061813307000,2016,69
061813307000,2017,15
061813307000,2018,69
061813307000,2019,106
061813307000,2020,9
061813317000,2005,77
061813317000,2006,81
061813317000,2007,179
061813317000,2008,122
061813317000,2009,112
061813317000,2010,116
061813317000,2011,86
061813317000,2012,37
061813317000,2013,51
061813317000,2014,85
061813317000,2015,83
061813317000,2016,166
061813317000,2017,220
061813317000,2018,344
061813317000,2019,244
061813317000,2020,51
061813321000,2005,30
061813321000,2006,12
061813321000,2007,170
061813321000,2008,97
061813321000,2009,28
061813321000,2010,76
061813321000,2011,85
061813321000,2012,21
061813321000,2013,43
061813321000,2014,35
061813321000,2015,57
061813321000,2016,186
061813321000,2017,69
061813321000,2018,134
061813321000,2019,63
061813321000,2020,8
061813361000,2005,117
061813361000,2006,203
061813361000,2007,360
061813361000,2008,211
061813361000,2009,110
061813361000,2010,238
061813361000,2011,546
061813361000,2012,214
061813361000,2013,179
061813361000,2014,344
061813361000,2015,280
061813361000,2016,291
061813361000,2017,391
061813361000,2018,365
061813361000,2019,380
061813361000,2020,70
061813404000,2005,29
061813404000,2006,74
061813404000,2007,35
061813404000,2008,27
061813404000,2009,63
061813404000,2010,47
061813404000,2011,72
061813404000,2012,110
061813404000,2013,123
061813404000,2014,61
061813404000,2015,121
061813404000,2016,262
061813404000,2017,214
061813404000,2018,189
061813404000,2019,220
061813404000,2020,246
061813409000,2005,0
061813409000,2006,0
061813409000,2007,0
061813409000,2008,0
061813409000,2009,3
061813409000,2010,1
061813409000,2011,8
061813409000,2012,8
061813409000,2013,9
061813409000,2014,8
061813409000,2015,7
061813409000,2016,38
061813409000,2017,16
061813409000,2018,51
061813409000,2019,47
061813409000,2020,8
061813413000,2005,44
061813413000,2006,29
061813413000,2007,37
061813413000,2008,19
061813413000,2009,57
061813413000,2010,25
061813413000,2011,33
061813413000,2012,196
061813413000,2013,77
061813413000,2014,60
061813413000,2015,98
061813413000,2016,104
061813413000,2017,211
061813413000,2018,156
061813413000,2019,158
061813413000,2020,20
061813414000,2005,5
061813414000,2006,1
061813414000,2007,20
061813414000,2008,12
061813414000,2009,44
061813414000,2010,58
061813414000,2011,21
061813414000,2012,62
061813414000,2013,125
061813414000,2014,71
061813414000,2015,140
061813414000,2016,372
061813414000,2017,128
061813414000,2018,125
061813414000,2019,77
061813414000,2020,35
061813462000,2005,945
061813462000,2006,1585
061813462000,2007,1717
061813462000,2008,931
061813462000,2009,678
061813462000,2010,980
061813462000,2011,1155
061813462000,2012,428
061813462000,2013,437
061813462000,2014,1152
061813462000,2015,441
061813462000,2016,506
061813462000,2017,424
061813462000,2018,394
061813462000,2019,447
061813462000,2020,158
061813506000,2005,3
061813506000,2006,0
061813506000,2007,0
061813506000,2008,1
061813506000,2009,3
061813506000,2010,1
061813506000,2011,1
061813506000,2012,0
061813506000,2013,0
061813506000,2014,0
061813506000,2015,0
061813506000,2016,0
061813506000,2017,0
061813506000,2018,1
061813506000,2019,0
061813506000,2020,0
061813510000,2005,208
061813510000,2006,239
061813510000,2007,119
061813510000,2008,97
061813510000,2009,72
061813510000,2010,71
061813510000,2011,55
061813510000,2012,46
061813510000,2013,79
061813510000,2014,112
061813510000,2015,99
061813510000,2016,238
061813510000,2017,279
061813510000,2018,446
061813510000,2019,253
061813510000,2020,43
061813515000,2005,23
061813515000,2006,25
061813515000,2007,34
061813515000,2008,44
061813515000,2009,41
061813515000,2010,102
061813515000,2011,36
061813515000,2012,71
061813515000,2013,89
061813515000,2014,71
061813515000,2015,104
061813515000,2016,181
061813515000,2017,214
061813515000,2018,115
061813515000,2019,128
061813515000,2020,45
061813516000,2005,64
061813516000,2006,212
061813516000,2007,209
061813516000,2008,224
061813516000,2009,313
061813516000,2010,449
061813516000,2011,1383
061813516000,2012,2217
061813516000,2013,2587
061813516000,2014,2868
061813516000,2015,2375
061813516000,2016,635
061813516000,2017,721
061813516000,2018,938
061813516000,2019,846
061813516000,2020,319
061813519000,2005,0
061813519000,2006,121
061813519000,2007,82
061813519000,2008,61
061813519000,2009,1
061813519000,2010,13
061813519000,2011,33
061813519000,2012,6
061813519000,2013,7
061813519000,2014,18
061813519000,2015,23
061813519000,2016,4
061813519000,2017,7
061813519000,2018,3
061813519000,2019,12
061813519000,2020,1
061813563000,2005,4273
061813563000,2006,4092
061813563000,2007,1841
061813563000,2008,1608
061813563000,2009,2473
061813563000,2010,1948
061813563000,2011,2923
061813563000,2012,2884
061813563000,2013,4437
061813563000,2014,6914
061813563000,2015,8030
061813563000,2016,7937
061813563000,2017,9559
061813563000,2018,8924
061813563000,2019,9039
061813563000,2020,1992
061813603000,2005,17
061813603000,2006,33
061813603000,2007,39
061813603000,2008,89
061813603000,2009,79
061813603000,2010,155
061813603000,2011,91
061813603000,2012,51
061813603000,2013,46
061813603000,2014,140
061813603000,2015,152
061813603000,2016,124
061813603000,2017,93
061813603000,2018,132
061813603000,2019,79
061813603000,2020,60
061813608000,2005,55
061813608000,2006,170
061813608000,2007,168
061813608000,2008,105
061813608000,2009,190
061813608000,2010,227
061813608000,2011,144
061813608000,2012,133
061813608000,2013,168
061813608000,2014,236
061813608000,2015,133
061813608000,2016,162
061813608000,2017,227
061813608000,2018,248
061813608000,2019,173
061813608000,2020,50
061813611000,2005,163
061813611000,2006,164
061813611000,2007,269
061813611000,2008,156
061813611000,2009,318
061813611000,2010,209
061813611000,2011,237
061813611000,2012,187
061813611000,2013,311
061813611000,2014,346
061813611000,2015,433
061813611000,2016,617
061813611000,2017,691
061813611000,2018,764
061813611000,2019,637
061813611000,2020,139
061813612000,2005,5
061813612000,2006,44
061813612000,2007,11
061813612000,2008,16
061813612000,2009,12
061813612000,2010,20
061813612000,2011,15
061813612000,2012,25
061813612000,2013,34
061813612000,2014,56
061813612000,2015,41
061813612000,2016,47
061813612000,2017,58
061813612000,2018,32
061813612000,2019,32
061813612000,2020,8
061813618000,2005,247
061813618000,2006,186
061813618000,2007,316
061813618000,2008,308
061813618000,2009,156
061813618000,2010,341
061813618000,2011,352
061813618000,2012,236
061813618000,2013,249
061813618000,2014,238
061813618000,2015,222
061813618000,2016,232
061813618000,2017,279
061813618000,2018,299
061813618000,2019,329
061813618000,2020,122
061813620000,2005,39
061813620000,2006,43
061813620000,2007,53
061813620000,2008,121
061813620000,2009,89
061813620000,2010,43
061813620000,2011,100
061813620000,2012,98
061813620000,2013,80
061813620000,2014,40
061813620000,2015,117
061813620000,2016,86
061813620000,2017,68
061813620000,2018,77
061813620000,2019,25
061813620000,2020,3
061813664000,2005,73
061813664000,2006,54
061813664000,2007,64
061813664000,2008,104
061813664000,2009,66
061813664000,2010,97
061813664000,2011,69
061813664000,2012,110
061813664000,2013,109
061813664000,2014,34
061813664000,2015,77
061813664000,2016,63
061813664000,2017,47
061813664000,2018,66
061813664000,2019,33
061813664000,2020,34
062013702000,2005,38
062013702000,2006,55
062013702000,2007,46
062013702000,2008,153
062013702000,2009,109
062013702000,2010,259
062013702000,2011,191
062013702000,2012,326
062013702000,2013,218
062013702000,2014,216
062013702000,2015,160
062013702000,2016,180
062013702000,2017,238
062013702000,2018,152
062013702000,2019,112
062013702000,2020,61
062013711000,2005,13
062013711000,2006,15
062013711000,2007,10
062013711000,2008,9
062013711000,2009,17
062013711000,2010,19
062013711000,2011,20
062013711000,2012,19
062013711000,2013,30
062013711000,2014,83
062013711000,2015,29
062013711000,2016,54
062013711000,2017,136
062013711000,2018,122
062013711000,2019,43
062013711000,2020,28
062013761000,2005,3216
062013761000,2006,3841
062013761000,2007,4415
062013761000,2008,3104
062013761000,2009,1882
062013761000,2010,1794
062013761000,2011,1832
062013761000,2012,2826
062013761000,2013,5064
062013761000,2014,7898
062013761000,2015,5239
062013761000,2016,7008
062013761000,2017,8907
062013761000,2018,8361
062013761000,2019,10749
062013761000,2020,887
062013803000,2005,133
062013803000,2006,123
062013803000,2007,67
062013803000,2008,53
062013803000,2009,72
062013803000,2010,322
062013803000,2011,171
062013803000,2012,68
062013803000,2013,51
062013803000,2014,54
062013803000,2015,43
062013803000,2016,174
062013803000,2017,226
062013803000,2018,162
062013803000,2019,197
062013803000,2020,25
062013805000,2005,171
062013805000,2006,183
062013805000,2007,137
062013805000,2008,174
062013805000,2009,124
062013805000,2010,163
062013805000,2011,133
062013805000,2012,296
062013805000,2013,340
062013805000,2014,268
062013805000,2015,425
062013805000,2016,474
062013805000,2017,406
062013805000,2018,320
062013805000,2019,269
062013805000,2020,50
062013806000,2005,0
062013806000,2006,0
062013806000,2007,5
062013806000,2008,0
062013806000,2009,0
062013806000,2010,0
062013806000,2011,0
062013806000,2012,0
062013806000,2013,5
062013806000,2014,2
062013806000,2015,0
062013806000,2016,0
062013806000,2017,1
062013806000,2018,8
062013806000,2019,2
062013806000,2020,0
062013807000,2005,40
062013807000,2006,59
062013807000,2007,66
062013807000,2008,95
062013807000,2009,78
062013807000,2010,210
062013807000,2011,366
062013807000,2012,188
062013807000,2013,127
062013807000,2014,90
062013807000,2015,79
062013807000,2016,117
062013807000,2017,107
062013807000,2018,128
062013807000,2019,209
062013807000,2020,11
062013810000,2005,7
062013810000,2006,22
062013810000,2007,11
062013810000,2008,28
062013810000,2009,48
062013810000,2010,50
062013810000,2011,36
062013810000,2012,128
062013810000,2013,122
062013810000,2014,81
062013810000,2015,71
062013810000,2016,86
062013810000,2017,88
062013810000,2018,202
062013810000,2019,210
062013810000,2020,20
062013813000,2005,1
062013813000,2006,1
062013813000,2007,4
062013813000,2008,0
062013813000,2009,0
062013813000,2010,2
062013813000,2011,0
062013813000,2012,92
062013813000,2013,160
062013813000,2014,6
062013813000,2015,64
062013813000,2016,194
062013813000,2017,49
062013813000,2018,39
062013813000,2019,54
062013813000,2020,4
062013814000,2005,0
062013814000,2006,2
062013814000,2007,2
062013814000,2008,0
062013814000,2009,6
062013814000,2010,0
062013814000,2011,2
062013814000,2012,0
062013814000,2013,0
062013814000,2014,0
062013814000,2015,0
062013814000,2016,0
062013814000,2017,0
062013814000,2018,0
062013814000,2019,0
062013814000,2020,0
062013862000,2005,489
062013862000,2006,836
062013862000,2007,727
062013862000,2008,982
062013862000,2009,1181
062013862000,2010,1262
062013862000,2011,1406
062013862000,2012,1956
062013862000,2013,1871
062013862000,2014,1293
062013862000,2015,1356
062013862000,2016,1606
062013862000,2017,1328
062013862000,2018,1008
062013862000,2019,272
062013862000,2020,203
062013901000,2005,309
062013901000,2006,315
062013901000,2007,418
062013901000,2008,332
062013901000,2009,352
062013901000,2010,360
062013901000,2011,414
062013901000,2012,398
062013901000,2013,446
062013901000,2014,503
062013901000,2015,362
062013901000,2016,799
062013901000,2017,987
062013901000,2018,889
062013901000,2019,569
062013901000,2020,60
062013904000,2005,15
062013904000,2006,0
062013904000,2007,0
062013904000,2008,1
062013904000,2009,0
062013904000,2010,4
062013904000,2011,0
062013904000,2012,5
062013904000,2013,5
062013904000,2014,5
062013904000,2015,0
062013904000,2016,21
062013904000,2017,38
062013904000,2018,60
062013904000,2019,56
062013904000,2020,8
062013908000,2005,0
062013908000,2006,0
062013908000,2007,0
062013908000,2008,13
062013908000,2009,0
062013908000,2010,18
062013908000,2011,0
062013908000,2012,0
062013908000,2013,2
062013908000,2014,0
062013908000,2015,0
062013908000,2016,5
062013908000,2017,9
062013908000,2018,15
062013908000,2019,6
062013908000,2020,0
062013909000,2005,13
062013909000,2006,23
062013909000,2007,18
062013909000,2008,2
062013909000,2009,5
062013909000,2010,0
062013909000,2011,2
062013909000,2012,9
062013909000,2013,1
062013909000,2014,207
062013909000,2015,8
062013909000,2016,12
062013909000,2017,62
062013909000,2018,8
062013909000,2019,2
062013909000,2020,0
062013912000,2005,36
062013912000,2006,41
062013912000,2007,53
062013912000,2008,16
062013912000,2009,33
062013912000,2010,35
062013912000,2011,40
062013912000,2012,34
062013912000,2013,37
062013912000,2014,55
062013912000,2015,106
062013912000,2016,78
062013912000,2017,139
062013912000,2018,126
062013912000,2019,144
062013912000,2020,68
062013963000,2005,101
062013963000,2006,117
062013963000,2007,125
062013963000,2008,227
062013963000,2009,124
062013963000,2010,139
062013963000,2011,190
062013963000,2012,141
062013963000,2013,175
062013963000,2014,126
062013963000,2015,287
062013963000,2016,400
062013963000,2017,1180
062013963000,2018,514
062013963000,2019,458
062013963000,2020,135
071412865000,2005,108484
071412865000,2006,112009
071412865000,2007,107467
071412865000,2008,107209
071412865000,2009,120839
071412865000,2010,145713
071412865000,2011,148855
071412865000,2012,184364
071412865000,2013,209940
071412865000,2014,209872
071412865000,2015,234841
071412865000,2016,288912
071412865000,2017,303794
071412865000,2018,308507
071412865000,2019,324287
071412865000,2020,53950
071412908000,2005,222
071412908000,2006,353
071412908000,2007,672
071412908000,2008,286
071412908000,2009,168
071412908000,2010,253
071412908000,2011,327
071412908000,2012,233
071412908000,2013,324
071412908000,2014,336
071412908000,2015,264
071412908000,2016,1438
071412908000,2017,3757
071412908000,2018,4324
071412908000,2019,3293
071412908000,2020,162
071412912000,2005,86
071412912000,2006,150
071412912000,2007,132
071412912000,2008,153
071412912000,2009,205
071412912000,2010,254
071412912000,2011,166
071412912000,2012,173
071412912000,2013,221
071412912000,2014,130
071412912000,2015,204
071412912000,2016,209
071412912000,2017,211
071412912000,2018,503
071412912000,2019,293
071412912000,2020,238
071412917000,2005,66
071412917000,2006,22
071412917000,2007,19
071412917000,2008,61
071412917000,2009,44
071412917000,2010,573
071412917000,2011,977
071412917000,2012,1469
071412917000,2013,541
071412917000,2014,1091
071412917000,2015,1020
071412917000,2016,1209
071412917000,2017,2542
071412917000,2018,3021
071412917000,2019,1563
071412917000,2020,182
071412934000,2005,15
071412934000,2006,20
071412934000,2007,25
071412934000,2008,89
071412934000,2009,108
071412934000,2010,310
071412934000,2011,452
071412934000,2012,518
071412934000,2013,414
071412934000,2014,408
071412934000,2015,471
071412934000,2016,494
071412934000,2017,779
071412934000,2018,644
071412934000,2019,764
071412934000,2020,154
071413005000,2005,49
071413005000,2006,38
071413005000,2007,100
071413005000,2008,146
071413005000,2009,68
071413005000,2010,174
071413005000,2011,148
071413005000,2012,188
071413005000,2013,143
071413005000,2014,135
071413005000,2015,103
071413005000,2016,1230
071413005000,2017,1962
071413005000,2018,1790
071413005000,2019,1730
071413005000,2020,107
071413014000,2005,21
071413014000,2006,48
071413014000,2007,41
