ID_region,ID_subregion,ID_powiatu,year,p1767-przyjazdy,p1767-tranzyt,p1767-udział-ruchu-pasażerów-polska-100,p1767-wyjazdy,p2424-linie-kolejowe-ogółem-na-10-tysięcy-ludności,p2424-linie-kolejowe-ogółem-na-100-km2,p2504-1-kwartał-ogółem,p2504-2-kwartał-ogółem,p2504-3-kwartał-ogółem,p2504-4-kwartał-ogółem,p2861-przeciętna-liczba-emerytów-i-rencistów-ogółem,p3441-liczba-nowo-utworzonych-miejsc-pracy,p3441-liczba-zlikwidowanych-miejsc-pracy,p3571-dalekobieżne,p3571-miejskie,p3571-podmiejskie,p3571-regionalne,p3603-przewozy-pasażerskie-na-1-mieszkańca,p3603-przewozy-pasażerów-w-mln,p3501-produkt-krajowy-brutto-na-1-mieszkańca,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem,p2013-hotele-kategorii-s,p2013-hotele-kategorii-ss,p2013-hotele-kategorii-sss,p2013-hotele-kategorii-ssss,p2013-hotele-kategorii-sssss,p2013-motele-kategorii-s,p2013-motele-kategorii-ss,p2013-motele-kategorii-sss,p2013-motele-kategorii-ssss,p2013-motele-kategorii-sssss,p2013-pensjonaty-kategorii-s,p2013-pensjonaty-kategorii-ss,p2013-pensjonaty-kategorii-sss,p2013-pensjonaty-kategorii-ssss,p2013-pensjonaty-kategorii-sssss,p2420-pojazdy-samochodowe-i-ciągniki-na-1000-ludności,p2420-samochody-osobowe-na-1000-ludności,p2497-ogółem,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100,p2596-lasy-gminne-powierzchnia,p2596-parki-spacerowo-wypoczynkowe-obiekty,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia,p2596-zieleń-uliczna-powierzchnia,p2596-zieleńce-obiekty,p2617-krajowy-przyjazdy,p2617-krajowy-wyjazdy,p2617-międzynarodowy-przyjazdy,p2617-międzynarodowy-wyjazdy,p2670-ogółem,p2759-turyści-zagraniczni-nierezydenci-ogółem,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem,p3303-udział-parków-zieleńców-i-terenów-zieleni-osiedlowej-w-powierzchni-ogółem,p3350-stopień-wykorzystania-miejsc-noclegowych-w-kolejnym-roku
71410000000,71412800000,71412865000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,118804.0,28.13,8,14,21,8,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,700.0,564.8,4936.36,136.2,242.8,88.0,3217.3,1071.6,225.0,0.0,0.0,0.0,0.0,3.9,899636.0,148855.0,266047.0,6.2,47.9
71410000000,71412800000,71412865000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,124257.0,27.27,9,14,21,8,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,715.0,580.0,5077.53,135.6,150.8,88.0,3214.5,1116.4,229.0,0.0,0.0,0.0,0.0,4.6,990233.0,184364.0,264510.0,6.2,47.6
71410000000,71412800000,71412865000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,127670.0,27.14,8,17,23,10,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,732.0,598.0,5226.05,134.8,132.3,88.0,3021.82,1093.87,233.0,0.0,0.0,0.0,0.0,5.2,1068676.0,209940.0,259399.0,5.8,51.1
71410000000,71412800000,71412865000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,131572.0,26.76,8,14,28,10,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,756.0,619.7,5385.8,134.5,133.09,88.0,3050.2,1189.77,242.0,0.0,0.0,0.0,0.0,4.6,1071667.0,209872.0,266620.0,5.9,52.0
71410000000,71412800000,71412865000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,135944.0,29.73,8,12,30,12,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,788.0,648.4,5591.46,134.7,128.91,88.0,3037.09,1191.09,244.0,0.0,0.0,0.0,0.0,3.8,1156511.0,234841.0,267297.0,5.9,54.6
71410000000,71412800000,71412865000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,141170.0,32.56,7,15,34,16,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,824.0,680.8,5739.61,133.8,125.52,88.0,3137.79,1192.84,249.0,0.0,0.0,0.0,0.0,3.2,1288484.0,288912.0,286999.0,6.1,54.1
71410000000,71412800000,71412865000,2017,9357226.0,1944677.0,46.7,9338190.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,120.3,47.8,48.0,1.0,296.0,32.0,287.15,866.7,152833.0,32.18,6,17,34,16,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,861.0,715.1,6059.04,133.8,118.76,85.0,3203.01,1284.82,250.0,0.0,0.0,0.0,0.0,2.5,1339796.0,303794.0,300528.0,6.2,56.5
71410000000,71412800000,71412865000,2018,10447937.0,4056202.0,45.6,10416548.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,114.1,40.8,57.0,3.0,216.0,16.0,297.58,905.4,163372.0,32.63,5,19,37,17,14,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,899.0,749.7,6432.78,133.1,119.91,85.0,3308.63,1447.4,258.0,0.0,0.0,0.0,0.0,1.9,1364522.0,308507.0,306758.0,6.4,54.5
71410000000,71412800000,71412865000,2019,10982762.0,20050.0,44.8,10967722.0,2.4,12.2,6632.02,6474.83,6433.36,6675.43,,106.4,46.7,70.0,3.0,232.0,19.0,311.29,955.7,177370.0,33.33,6,19,37,19,14,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,929.0,778.0,6802.6,131.3,117.61,87.0,3316.77,1439.42,287.0,0.0,0.0,0.0,0.0,1.7,1358950.0,324287.0,315803.0,6.4,52.9
71410000000,71412900000,71412908000,2010,4321129.0,22729.0,42.3,4368526.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,0.0,0.0,,,,,,,31754.0,25.0,0,1,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,592.0,422.8,3269.07,95.2,21.9,11.0,177.8,2.6,39.0,0.0,0.0,0.0,0.0,4.7,2530.0,253.0,3238.0,0.5,27.3
71410000000,71412900000,71412908000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,34538.0,25.0,0,1,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,610.0,449.1,3535.55,97.5,22.4,11.0,194.5,2.6,40.0,0.0,0.0,0.0,0.0,5.5,3132.0,327.0,3586.0,0.5,26.2
71410000000,71412900000,71412908000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,35413.0,25.0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,619.0,464.8,3600.74,96.2,22.4,11.0,194.9,2.6,40.0,0.0,0.0,0.0,0.0,6.6,4800.0,233.0,3975.0,0.5,24.8
71410000000,71412900000,71412908000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,36204.0,40.0,0,0,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,635.0,480.7,3689.53,95.2,22.3,11.0,199.91,2.6,40.0,0.0,0.0,0.0,0.0,7.2,3559.0,324.0,4204.0,0.5,27.6
71410000000,71412900000,71412908000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,37712.0,40.0,0,0,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,654.0,498.1,3748.86,93.6,25.4,11.0,201.69,2.63,41.0,0.0,0.0,0.0,0.0,6.6,3109.0,336.0,4195.0,0.5,28.6
71410000000,71412900000,71412908000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,40317.0,40.0,0,0,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,672.0,512.0,3889.27,93.7,25.3,11.0,204.76,2.63,42.0,0.0,0.0,0.0,0.0,5.7,3299.0,264.0,4006.0,0.5,30.1
71410000000,71412900000,71412908000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,40411.0,33.33,0,0,6,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,728.0,554.9,3975.24,92.7,26.3,11.0,186.52,3.01,42.0,0.0,0.0,0.0,0.0,5.2,15278.0,1438.0,4138.0,0.5,31.6
71410000000,71412900000,71412908000,2017,9357226.0,1944677.0,46.7,9338190.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,120.3,47.8,48.0,1.0,296.0,32.0,287.15,866.7,43066.0,33.33,0,0,6,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,788.0,603.2,4166.59,92.0,25.32,11.0,186.56,3.11,42.0,0.0,0.0,0.0,0.0,3.6,18333.0,3757.0,4462.0,0.5,32.5
71410000000,71412900000,71412908000,2018,10447937.0,4056202.0,45.6,10416548.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,114.1,40.8,57.0,3.0,216.0,16.0,297.58,905.4,45736.0,20.0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,847.0,648.4,4433.54,91.7,26.59,11.0,185.41,3.92,43.0,0.0,0.0,0.0,0.0,3.4,21778.0,4324.0,4540.0,0.5,32.3
71410000000,71412900000,71412908000,2019,10982762.0,20050.0,44.8,10967722.0,2.4,12.2,6632.02,6474.83,6433.36,6675.43,,106.4,46.7,70.0,3.0,232.0,19.0,311.29,955.7,49588.0,20.0,0,0,7,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,892.0,685.1,4722.05,91.1,24.59,11.0,187.62,20.02,52.0,0.0,0.0,0.0,0.0,3.2,19602.0,3293.0,4651.0,0.5,32.7
71410000000,71412900000,71412912000,2010,4321129.0,22729.0,42.3,4368526.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,0.0,0.0,,,,,,,31754.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,601.0,429.2,2895.49,84.3,56.3,2.0,49.9,16.5,35.0,0.0,0.0,0.0,0.0,4.5,3143.0,254.0,5583.0,0.0,24.0
71410000000,71412900000,71412912000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,34538.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,635.0,453.7,3100.22,85.5,56.3,2.0,50.6,16.4,35.0,0.0,0.0,0.0,0.0,4.8,3241.0,166.0,6119.0,0.0,20.3
71410000000,71412900000,71412912000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,35413.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,654.0,466.8,3136.52,83.8,58.6,3.0,52.8,16.3,35.0,0.0,0.0,0.0,0.0,5.7,3562.0,173.0,5918.0,0.0,21.6
71410000000,71412900000,71412912000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,36204.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,674.0,479.3,3238.87,83.5,36.97,3.0,61.55,16.3,35.0,0.0,0.0,0.0,0.0,6.3,3343.0,221.0,5822.0,0.1,21.7
71410000000,71412900000,71412912000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,37712.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,691.0,492.8,3400.41,84.9,38.58,3.0,61.38,16.3,35.0,0.0,0.0,0.0,0.0,5.3,3322.0,130.0,6012.0,0.1,23.7
71410000000,71412900000,71412912000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,40317.0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,713.0,510.8,3533.17,85.1,38.3,4.0,83.13,16.3,35.0,0.0,0.0,0.0,0.0,4.4,2684.0,204.0,6263.0,0.1,30.2
71410000000,71412900000,71412912000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,40411.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,740.0,534.8,3600.49,83.9,37.35,4.0,85.8,16.3,36.0,0.0,0.0,0.0,0.0,3.5,2938.0,209.0,6289.0,0.1,34.1
71410000000,71412900000,71412912000,2017,9357226.0,1944677.0,46.7,9338190.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,120.3,47.8,48.0,1.0,296.0,32.0,287.15,866.7,43066.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,764.0,555.9,3858.75,85.2,39.98,4.0,85.8,16.97,36.0,0.0,0.0,0.0,0.0,2.8,2392.0,211.0,6422.0,0.1,35.7
71410000000,71412900000,71412912000,2018,10447937.0,4056202.0,45.6,10416548.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,114.1,40.8,57.0,3.0,216.0,16.0,297.58,905.4,45736.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,788.0,575.8,4084.49,84.5,39.98,4.0,97.73,16.97,36.0,0.0,0.0,0.0,0.0,2.8,4212.0,503.0,6554.0,0.1,37.0
71410000000,71412900000,71412912000,2019,10982762.0,20050.0,44.8,10967722.0,2.4,12.2,6632.02,6474.83,6433.36,6675.43,,106.4,46.7,70.0,3.0,232.0,19.0,311.29,955.7,49588.0,0.0,1,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,817.0,599.4,4373.77,84.4,44.81,5.0,99.74,16.97,41.0,0.0,0.0,0.0,0.0,2.6,3740.0,293.0,7063.0,0.1,34.5
71410000000,71412900000,71412917000,2010,4321129.0,22729.0,42.3,4368526.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,0.0,0.0,,,,,,,31754.0,33.33,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,625.0,449.9,3279.18,95.5,103.1,2.0,78.5,18.7,14.0,0.0,0.0,0.0,0.0,4.8,4165.0,573.0,4950.0,0.1,42.0
71410000000,71412900000,71412917000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,34538.0,33.33,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,661.0,476.9,3412.78,94.1,103.5,2.0,120.1,18.7,14.0,0.0,0.0,0.0,0.0,5.0,5866.0,977.0,5096.0,0.2,39.9
71410000000,71412900000,71412917000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,35413.0,33.33,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,674.0,491.2,3490.03,93.2,104.5,2.0,117.4,18.7,13.0,0.0,0.0,0.0,0.0,5.8,7213.0,1469.0,5496.0,0.2,35.5
71410000000,71412900000,71412917000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,36204.0,50.0,0,1,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,689.0,506.1,3629.76,93.6,105.5,2.0,78.05,18.7,13.0,0.0,0.0,0.0,0.0,5.7,8345.0,541.0,5815.0,0.1,31.8
71410000000,71412900000,71412917000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,37712.0,42.86,0,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,703.0,520.0,3718.35,92.9,113.77,2.0,78.05,18.7,13.0,0.0,0.0,0.0,0.0,4.9,9586.0,1091.0,5764.0,0.1,31.9
71410000000,71412900000,71412917000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,40317.0,37.5,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,724.0,538.8,3853.17,92.8,113.86,2.0,75.1,18.7,13.0,0.0,0.0,0.0,0.0,4.1,9534.0,1020.0,5666.0,0.1,34.7
71410000000,71412900000,71412917000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,40411.0,44.44,0,1,3,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,754.0,562.5,3952.57,92.1,122.86,2.0,84.19,18.7,13.0,0.0,0.0,0.0,0.0,3.8,11264.0,1209.0,6295.0,0.1,35.9
71410000000,71412900000,71412917000,2017,9357226.0,1944677.0,46.7,9338190.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,120.3,47.8,48.0,1.0,296.0,32.0,287.15,866.7,43066.0,44.44,0,1,3,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,780.0,581.4,4159.58,91.9,117.02,2.0,84.19,18.7,13.0,0.0,0.0,0.0,0.0,3.3,12238.0,2542.0,6777.0,0.1,34.0
71410000000,71412900000,71412917000,2018,10447937.0,4056202.0,45.6,10416548.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,114.1,40.8,57.0,3.0,216.0,16.0,297.58,905.4,45736.0,44.44,0,1,3,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,812.0,605.7,4503.3,93.1,117.02,2.0,74.86,18.75,13.0,0.0,0.0,0.0,0.0,2.7,11948.0,3021.0,6729.0,0.1,33.9
71410000000,71412900000,71412917000,2019,10982762.0,20050.0,44.8,10967722.0,2.4,12.2,6632.02,6474.83,6433.36,6675.43,,106.4,46.7,70.0,3.0,232.0,19.0,311.29,955.7,49588.0,44.44,0,1,3,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,845.0,630.5,4983.6,96.2,113.73,2.0,77.32,18.75,15.0,0.0,0.0,0.0,0.0,2.5,8125.0,1563.0,6819.0,0.1,35.2
71410000000,71412900000,71412934000,2010,4321129.0,22729.0,42.3,4368526.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,0.0,0.0,,,,,,,31754.0,0.0,2,0,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,571.0,429.4,3135.47,91.3,41.0,6.0,97.1,34.8,23.0,0.0,0.0,0.0,0.0,6.5,2000.0,310.0,9040.0,0.1,25.7
71410000000,71412900000,71412934000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,34538.0,0.0,1,0,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,599.0,450.1,3319.41,91.6,43.4,6.0,106.2,35.0,26.0,0.0,0.0,0.0,0.0,6.7,3081.0,452.0,9636.0,0.1,27.5
71410000000,71412900000,71412934000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,35413.0,0.0,1,0,6,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,613.0,461.3,3447.14,92.1,43.4,6.0,106.2,35.0,26.0,0.0,0.0,0.0,0.0,8.1,3783.0,518.0,9474.0,0.1,27.1
71410000000,71412900000,71412934000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,36204.0,0.0,1,0,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,631.0,475.4,3504.2,90.4,43.4,6.0,112.93,35.0,26.0,0.0,0.0,0.0,0.0,8.9,3532.0,414.0,9923.0,0.1,25.5
71410000000,71412900000,71412934000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,37712.0,0.0,1,0,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,649.0,487.9,3583.98,89.5,43.4,6.0,113.3,35.0,27.0,0.0,0.0,0.0,0.0,8.0,4526.0,408.0,10169.0,0.1,29.5
71410000000,71412900000,71412934000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,40317.0,0.0,1,1,5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,671.0,505.0,3634.53,87.6,46.51,6.0,101.85,35.0,27.0,0.0,0.0,0.0,0.0,6.9,5620.0,471.0,10536.0,0.1,33.9
71410000000,71412900000,71412934000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,40411.0,0.0,1,1,4,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,695.0,523.7,3851.8,89.8,46.79,6.0,162.41,35.0,27.0,0.0,0.0,0.0,0.0,6.0,5716.0,494.0,11497.0,0.2,32.8
71410000000,71412900000,71412934000,2017,9357226.0,1944677.0,46.7,9338190.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,120.3,47.8,48.0,1.0,296.0,32.0,287.15,866.7,43066.0,7.69,1,1,6,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,713.0,538.1,4077.96,90.1,49.25,6.0,162.48,35.13,27.0,0.0,0.0,0.0,0.0,4.5,7694.0,779.0,12443.0,0.2,33.0
71410000000,71412900000,71412934000,2018,10447937.0,4056202.0,45.6,10416548.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,114.1,40.8,57.0,3.0,216.0,16.0,297.58,905.4,45736.0,7.69,1,1,6,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,736.0,557.5,4472.81,92.5,49.53,7.0,109.72,35.69,37.0,0.0,0.0,0.0,0.0,4.0,8955.0,644.0,12416.0,0.1,30.6
71410000000,71412900000,71412934000,2019,10982762.0,20050.0,44.8,10967722.0,2.4,12.2,6632.02,6474.83,6433.36,6675.43,,106.4,46.7,70.0,3.0,232.0,19.0,311.29,955.7,49588.0,7.69,1,1,6,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,760.0,577.4,4790.56,92.5,53.05,7.0,110.97,36.07,39.0,0.0,0.0,0.0,0.0,3.5,9430.0,764.0,13054.0,0.1,29.8
71410000000,71413000000,71413005000,2010,4321129.0,22729.0,42.3,4368526.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,0.0,0.0,,,,,,,51535.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,730.0,494.9,3495.98,101.8,59.7,6.0,72.8,12.4,28.0,0.0,0.0,0.0,0.0,3.8,2460.0,174.0,5652.0,0.2,24.6
71410000000,71413000000,71413005000,2011,4653077.0,13099.0,42.8,4671558.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,122.8,69.1,,,,,,,56985.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,787.0,514.6,3685.77,101.7,59.7,6.0,71.7,12.4,28.0,0.0,0.0,0.0,0.0,4.0,2476.0,148.0,5710.0,0.2,26.1
71410000000,71413000000,71413005000,2012,4802481.0,10399.0,40.5,4785361.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,72.4,65.2,,,,,,,59082.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,809.0,524.9,3854.84,103.0,59.7,6.0,71.7,12.4,28.0,0.0,0.0,0.0,0.0,4.6,2138.0,188.0,5525.0,0.2,22.4
71410000000,71413000000,71413005000,2013,5498379.0,6867.0,44.0,5530505.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,69.7,62.3,,,,,290.05,850.6,59390.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,831.0,539.1,3997.34,103.1,59.7,6.0,73.4,12.4,28.0,0.0,0.0,0.0,0.0,4.5,2105.0,143.0,5677.0,0.2,21.3
71410000000,71413000000,71413005000,2014,6131200.0,811891.0,45.2,6109139.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,85.9,57.7,43.0,1.0,247.0,41.0,283.33,837.3,63625.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,865.0,551.0,4135.31,103.3,71.33,6.0,73.4,12.7,28.0,0.0,0.0,0.0,0.0,3.9,1956.0,135.0,5768.0,0.2,22.0
71410000000,71413000000,71413005000,2015,6917043.0,740832.0,45.3,6891649.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,95.3,50.7,56.0,0.0,246.0,48.0,288.77,859.7,67972.0,0.0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,913.0,565.4,4211.62,101.5,71.33,6.0,69.63,16.0,28.0,0.0,0.0,0.0,0.0,3.5,1679.0,103.0,5839.0,0.2,23.2
71410000000,71413000000,71413005000,2016,7873608.0,1479938.0,46.1,7833931.0,2.4,12.2,6632.020000000001,6474.83,6433.36,6675.43,,94.6,47.2,42.0,1.0,263.0,34.0,284.42,852.8,69658.0,0.0,0,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,988.0,588.0,4352.3,101.4,71.33,6.0,72.59,16.5,28.0,0.0,0.0,0.0,0.0,2.7,12724.0,1230.0,6299.0,0.2,36.8
