,ID_region,ID_subregion,ID_powiatu,year,p1767-przyjazdy,p1767-tranzyt,p1767-udział-ruchu-pasażerów-polska-100,p1767-wyjazdy,p2424-linie-kolejowe-ogółem-na-10-tysięcy-ludności,p2424-linie-kolejowe-ogółem-na-100-km2,p2504-1-kwartał-ogółem,p2504-2-kwartał-ogółem,p2504-3-kwartał-ogółem,p2504-4-kwartał-ogółem,p2861-przeciętna-liczba-emerytów-i-rencistów-ogółem,p3441-liczba-nowo-utworzonych-miejsc-pracy,p3441-liczba-zlikwidowanych-miejsc-pracy,p3571-dalekobieżne,p3571-miejskie,p3571-podmiejskie,p3571-regionalne,p3603-przewozy-pasażerskie-na-1-mieszkańca,p3603-przewozy-pasażerów-w-mln,p3501-produkt-krajowy-brutto-na-1-mieszkańca,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem,p2013-hotele-kategorii-s,p2013-hotele-kategorii-ss,p2013-hotele-kategorii-sss,p2013-hotele-kategorii-ssss,p2013-hotele-kategorii-sssss,p2013-motele-kategorii-s,p2013-motele-kategorii-ss,p2013-motele-kategorii-sss,p2013-motele-kategorii-ssss,p2013-motele-kategorii-sssss,p2013-pensjonaty-kategorii-s,p2013-pensjonaty-kategorii-ss,p2013-pensjonaty-kategorii-sss,p2013-pensjonaty-kategorii-ssss,p2013-pensjonaty-kategorii-sssss,p2420-pojazdy-samochodowe-i-ciągniki-na-1000-ludności,p2420-samochody-osobowe-na-1000-ludności,p2497-ogółem,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100,p2596-lasy-gminne-powierzchnia,p2596-parki-spacerowo-wypoczynkowe-obiekty,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia,p2596-zieleń-uliczna-powierzchnia,p2596-zieleńce-obiekty,p2617-krajowy-przyjazdy,p2617-krajowy-wyjazdy,p2617-międzynarodowy-przyjazdy,p2617-międzynarodowy-wyjazdy,p2670-ogółem,p2759-turyści-zagraniczni-nierezydenci-ogółem,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem,p3303-udział-parków-zieleńców-i-terenów-zieleni-osiedlowej-w-powierzchni-ogółem,p3350-stopień-wykorzystania-miejsc-noclegowych
9604,71420000000,71427100000,71427103000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,18.3,,,,,0.0,0.0,33519.0,0.0,1,0,2,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,706.0,499.7,3277.05,87.5,223.7,7.0,69.4,14.7,32.0,0.0,0.0,0.0,0.0,8.8,967.0,51.0,3038.0,0.1,29.9
9605,71420000000,71427100000,71427103000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,17.3,,,,,28.89,68.6,34426.0,0.0,1,0,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,733.0,520.4,3406.49,87.9,223.5,7.0,71.74,14.7,33.0,0.0,0.0,0.0,0.0,9.5,1406.0,68.0,3266.0,0.1,27.8
9606,71420000000,71427100000,71427103000,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,16.3,75.0,31.0,1617.0,335.0,30.09,71.3,35211.0,20.0,1,0,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,759.0,539.8,3606.76,90.1,223.02,7.0,74.24,14.7,34.0,0.0,0.0,0.0,0.0,9.0,1329.0,46.0,3543.0,0.1,29.7
9607,71420000000,71427100000,71427103000,2015,325.0,23.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.6,78.0,43.0,1564.0,313.0,29.83,70.5,35969.0,16.67,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,788.0,561.3,3671.07,88.4,223.02,7.0,75.11,14.7,34.0,0.0,0.0,0.0,0.0,8.3,1906.0,73.0,3687.0,0.1,27.1
9608,71420000000,71427100000,71427103000,2016,4525.0,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,12.7,75.0,47.0,1551.0,305.0,30.49,71.9,36939.0,16.67,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,825.0,590.5,3776.65,88.0,223.02,8.0,78.67,16.7,34.0,0.0,0.0,0.0,0.0,7.2,1577.0,133.0,3956.0,0.1,28.7
9609,71420000000,71427100000,71427103000,2017,5121.0,7.0,0.0,5241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,11.4,37.0,10.0,1444.0,236.0,30.16,71.0,39833.0,16.67,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,857.0,615.9,3893.41,86.0,222.02,8.0,79.02,16.7,35.0,0.0,0.0,0.0,0.0,6.4,1971.0,172.0,3994.0,0.1,31.7
9610,71420000000,71427100000,71427103000,2018,126.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,15.1,17.0,10.0,914.0,102.0,29.71,69.8,41545.0,14.29,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,897.0,645.6,4150.96,85.9,222.02,9.0,82.49,16.7,36.0,0.0,0.0,0.0,0.0,5.9,1740.0,74.0,4105.0,0.1,32.3
9611,71420000000,71427100000,71427103000,2019,0.0,0.0,0.0,0.0,0.0,0.0,4923.37,4830.1,4842.06,5013.66,0.0,28.9,17.2,12.0,7.0,706.0,137.0,30.07,70.4,45174.0,14.29,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,935.0,674.6,4373.13,84.4,221.91,9.0,81.81,16.7,36.0,0.0,0.0,0.0,0.0,5.5,1315.0,45.0,4129.0,0.1,31.9
9612,71420000000,71427100000,71427103000,2020,0.0,0.0,0.0,0.0,4.2,3.3,5319.17,5077.04,5125.35,5354.52,0.0,17.0,11.4,7.0,1.0,568.0,90.0,19.42,45.3,,14.29,1,1,2,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,974.0,702.8,4708.21,85.2,231.94,9.0,82.37,16.7,39.0,0.0,0.0,0.0,0.0,6.2,340.0,28.0,4043.0,0.1,18.8
9613,71420000000,71427100000,71427110000,1995,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9614,71420000000,71427100000,71427110000,1996,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9615,71420000000,71427100000,71427110000,1997,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9616,71420000000,71427100000,71427110000,1998,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9617,71420000000,71427100000,71427110000,1999,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9618,71420000000,71427100000,71427110000,2000,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,13098.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9619,71420000000,71427100000,71427110000,2001,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,14483.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9620,71420000000,71427100000,71427110000,2002,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,14631.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1792.75,80.0,,,,,,,,,,,,,,,
9621,71420000000,71427100000,71427110000,2003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,15645.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1836.42,79.3,,,,,,,,,,13.6,,,,,
9622,71420000000,71427100000,71427110000,2004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,17034.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1964.15,81.5,24.8,0.0,11.8,0.0,5.0,,,,,12.8,,,,0.0,
9623,71420000000,71427100000,71427110000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,18742.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2008.38,80.1,24.7,0.0,8.8,0.0,5.0,,,,,12.7,5.0,0.0,496.0,0.0,
9624,71420000000,71427100000,71427110000,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,20210.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2094.12,79.4,24.7,0.0,8.8,0.0,5.0,,,,,11.0,33.0,0.0,508.0,0.0,
9625,71420000000,71427100000,71427110000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22209.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2223.68,77.6,24.7,0.0,8.8,0.0,5.0,0.0,0.0,0.0,0.0,9.1,5.0,0.0,497.0,0.0,
9626,71420000000,71427100000,71427110000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,25083.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2486.81,78.7,24.7,0.0,8.8,0.0,5.0,0.0,0.0,0.0,0.0,8.4,7.0,2.0,657.0,0.0,
9627,71420000000,71427100000,71427110000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,25645.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,767.0,489.5,2646.05,79.8,25.1,0.0,12.7,0.0,5.0,0.0,0.0,0.0,0.0,9.8,17.0,9.0,717.0,0.0,
9628,71420000000,71427100000,71427110000,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,28956.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,788.0,505.4,2797.16,81.4,26.5,0.0,14.0,0.2,6.0,0.0,0.0,0.0,0.0,8.5,143.0,0.0,663.0,0.0,24.2
9629,71420000000,71427100000,71427110000,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,21.5,,,,,0.0,0.0,32699.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,834.0,534.7,2942.59,81.2,26.8,0.0,10.8,0.2,6.0,0.0,0.0,0.0,0.0,9.3,40.0,0.0,813.0,0.0,20.3
9630,71420000000,71427100000,71427110000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,18.3,,,,,0.0,0.0,33519.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,870.0,560.6,3025.24,80.8,26.8,0.0,10.8,0.2,6.0,0.0,0.0,0.0,0.0,9.8,104.0,0.0,897.0,0.0,19.7
9631,71420000000,71427100000,71427110000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,17.3,,,,,28.89,68.6,34426.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,911.0,585.6,3058.17,78.9,26.8,0.0,10.74,0.2,6.0,0.0,0.0,0.0,0.0,9.7,35.0,0.0,993.0,0.0,14.3
9632,71420000000,71427100000,71427110000,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,16.3,75.0,31.0,1617.0,335.0,30.09,71.3,35211.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,939.0,603.3,3280.27,81.9,27.8,0.0,11.37,0.2,7.0,0.0,0.0,0.0,0.0,9.2,102.0,11.0,1021.0,0.0,13.0
9633,71420000000,71427100000,71427110000,2015,325.0,23.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.6,78.0,43.0,1564.0,313.0,29.83,70.5,35969.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,979.0,630.1,3373.06,81.3,22.8,0.0,11.37,0.2,7.0,0.0,0.0,0.0,0.0,8.3,289.0,17.0,1071.0,0.0,16.2
9634,71420000000,71427100000,71427110000,2016,4525.0,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,12.7,75.0,47.0,1551.0,305.0,30.49,71.9,36939.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1030.0,665.0,3369.26,78.5,23.64,0.0,10.94,0.2,7.0,0.0,0.0,0.0,0.0,6.9,134.0,14.0,1130.0,0.0,17.9
9635,71420000000,71427100000,71427110000,2017,5121.0,7.0,0.0,5241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,11.4,37.0,10.0,1444.0,236.0,30.16,71.0,39833.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1070.0,691.8,3638.32,80.4,24.64,3.0,16.75,0.2,9.0,0.0,0.0,0.0,0.0,5.3,140.0,9.0,1189.0,0.0,16.2
9636,71420000000,71427100000,71427110000,2018,126.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,15.1,17.0,10.0,914.0,102.0,29.71,69.8,41545.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1122.0,727.4,3800.57,78.6,24.68,3.0,16.74,0.2,17.0,0.0,0.0,0.0,0.0,4.8,184.0,11.0,1296.0,0.0,17.7
9637,71420000000,71427100000,71427110000,2019,0.0,0.0,0.0,0.0,0.0,0.0,4923.37,4830.1,4842.06,5013.66,0.0,28.9,17.2,12.0,7.0,706.0,137.0,30.07,70.4,45174.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1181.0,766.5,3991.2,77.0,24.68,3.0,16.74,0.2,17.0,0.0,0.0,0.0,0.0,3.7,110.0,4.0,1517.0,0.0,15.9
9638,71420000000,71427100000,71427110000,2020,0.0,0.0,0.0,0.0,4.2,3.3,5319.17,5077.04,5125.35,5354.52,0.0,17.0,11.4,7.0,1.0,568.0,90.0,19.42,45.3,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1235.0,801.9,4486.1,81.2,24.68,3.0,16.74,0.2,17.0,0.0,0.0,0.0,0.0,4.4,11.0,0.0,1406.0,0.0,6.8
9639,71420000000,71427100000,71427126000,1995,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9640,71420000000,71427100000,71427126000,1996,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9641,71420000000,71427100000,71427126000,1997,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9642,71420000000,71427100000,71427126000,1998,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9643,71420000000,71427100000,71427126000,1999,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9644,71420000000,71427100000,71427126000,2000,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,13098.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9645,71420000000,71427100000,71427126000,2001,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,14483.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9646,71420000000,71427100000,71427126000,2002,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,14631.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1779.92,79.5,,,,,,,,,,,,,,,
9647,71420000000,71427100000,71427126000,2003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,15645.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1825.13,78.9,,,,,,,,,,11.8,,,,,
9648,71420000000,71427100000,71427126000,2004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,17034.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1881.97,78.1,82.0,0.0,1.0,3.9,3.0,,,,,11.1,,,,0.0,
9649,71420000000,71427100000,71427126000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,18742.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1909.65,76.2,76.0,2.0,8.6,5.0,6.0,,,,,10.5,166.0,0.0,1282.0,0.0,
9650,71420000000,71427100000,71427126000,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,20210.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1945.73,73.8,91.1,2.0,9.6,4.5,7.0,,,,,8.3,129.0,0.0,1353.0,0.0,
9651,71420000000,71427100000,71427126000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22209.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2140.61,74.7,90.6,2.0,9.6,4.5,7.0,0.0,0.0,0.0,0.0,5.8,111.0,23.0,1403.0,0.0,
9652,71420000000,71427100000,71427126000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,25083.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2359.38,74.7,91.4,2.0,12.1,4.5,8.0,0.0,0.0,0.0,0.0,4.7,120.0,0.0,1858.0,0.0,
9653,71420000000,71427100000,71427126000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,25645.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,691.0,440.3,2481.86,74.9,94.8,2.0,14.3,4.5,8.0,0.0,0.0,0.0,0.0,5.7,117.0,0.0,1904.0,0.0,
9654,71420000000,71427100000,71427126000,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,28956.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,711.0,454.1,2620.39,76.3,96.6,2.0,14.3,4.5,8.0,0.0,0.0,0.0,0.0,6.3,408.0,19.0,1577.0,0.0,24.3
9655,71420000000,71427100000,71427126000,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,21.5,,,,,0.0,0.0,32699.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,735.0,470.1,2818.47,77.7,99.0,2.0,15.0,4.5,8.0,0.0,0.0,0.0,0.0,6.2,771.0,19.0,2047.0,0.0,24.3
9656,71420000000,71427100000,71427126000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,18.3,,,,,0.0,0.0,33519.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,755.0,486.0,3014.41,80.5,99.8,2.0,15.0,4.5,8.0,0.0,0.0,0.0,0.0,7.0,699.0,16.0,2254.0,0.0,21.6
9657,71420000000,71427100000,71427126000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,17.3,,,,,28.89,68.6,34426.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,779.0,501.6,3059.64,78.9,112.29,2.0,12.3,4.5,8.0,0.0,0.0,0.0,0.0,7.7,770.0,7.0,2344.0,0.0,18.0
9658,71420000000,71427100000,71427126000,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,16.3,75.0,31.0,1617.0,335.0,30.09,71.3,35211.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,801.0,514.6,3202.45,80.0,112.26,2.0,12.3,4.5,8.0,0.0,0.0,0.0,0.0,6.1,814.0,31.0,2485.0,0.0,15.6
9659,71420000000,71427100000,71427126000,2015,325.0,23.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.6,78.0,43.0,1564.0,313.0,29.83,70.5,35969.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,828.0,533.1,3253.13,78.4,111.22,2.0,12.88,4.5,9.0,0.0,0.0,0.0,0.0,5.4,1054.0,24.0,2526.0,0.0,17.1
9660,71420000000,71427100000,71427126000,2016,4525.0,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,12.7,75.0,47.0,1551.0,305.0,30.49,71.9,36939.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,862.0,559.3,3353.98,78.2,112.52,2.0,13.0,4.5,9.0,0.0,0.0,0.0,0.0,4.6,1590.0,19.0,2402.0,0.0,17.1
9661,71420000000,71427100000,71427126000,2017,5121.0,7.0,0.0,5241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,11.4,37.0,10.0,1444.0,236.0,30.16,71.0,39833.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,892.0,581.1,3522.32,77.8,122.52,2.0,13.0,4.5,9.0,0.0,0.0,0.0,0.0,3.9,2270.0,8.0,2586.0,0.0,17.8
9662,71420000000,71427100000,71427126000,2018,126.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,15.1,17.0,10.0,914.0,102.0,29.71,69.8,41545.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,923.0,602.5,3709.87,76.7,126.56,2.0,14.14,4.5,9.0,0.0,0.0,0.0,0.0,3.5,1759.0,34.0,2379.0,0.0,19.3
9663,71420000000,71427100000,71427126000,2019,0.0,0.0,0.0,0.0,0.0,0.0,4923.37,4830.1,4842.06,5013.66,0.0,28.9,17.2,12.0,7.0,706.0,137.0,30.07,70.4,45174.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,958.0,626.4,4073.76,78.6,127.83,2.0,14.14,4.5,9.0,0.0,0.0,0.0,0.0,2.7,2341.0,19.0,2508.0,0.0,19.2
9664,71420000000,71427100000,71427126000,2020,0.0,0.0,0.0,0.0,4.2,3.3,5319.17,5077.04,5125.35,5354.52,0.0,17.0,11.4,7.0,1.0,568.0,90.0,19.42,45.3,,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,997.0,652.9,4503.92,81.5,140.78,2.0,14.14,4.5,9.0,0.0,0.0,0.0,0.0,3.1,185.0,1.0,2567.0,0.0,10.7
9665,71420000000,71427100000,71427129000,1995,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9666,71420000000,71427100000,71427129000,1996,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9667,71420000000,71427100000,71427129000,1997,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9668,71420000000,71427100000,71427129000,1998,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9669,71420000000,71427100000,71427129000,1999,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9670,71420000000,71427100000,71427129000,2000,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,13098.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9671,71420000000,71427100000,71427129000,2001,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,14483.0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
9672,71420000000,71427100000,71427129000,2002,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,14631.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1851.31,82.7,,,,,,,,,,,,,,,
9673,71420000000,71427100000,71427129000,2003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,15645.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1888.11,81.6,,,,,,,,,,11.1,,,,,
9674,71420000000,71427100000,71427129000,2004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,17034.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,1969.96,81.8,37.3,1.0,41.0,2.0,22.0,,,,,10.8,,,,0.0,
9675,71420000000,71427100000,71427129000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,18742.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2030.77,81.0,37.3,1.0,44.8,2.0,22.0,,,,,10.6,117.0,2.0,1593.0,0.0,
9676,71420000000,71427100000,71427129000,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,20210.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2173.36,82.4,37.0,1.0,44.8,2.0,22.0,,,,,8.6,161.0,4.0,1705.0,0.0,
9677,71420000000,71427100000,71427129000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22209.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,2389.28,83.4,37.0,1.0,41.9,2.0,22.0,0.0,0.0,0.0,0.0,6.4,116.0,8.0,1880.0,0.0,
